eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8909536324178082,0.9778107096465689,0.9913241540394341,7.554790841909558,19.44046794131642,14.252177015813126,10.321878582270841,0.6008723198916741,10.321878582270841,31.11764705882353,7.554790841909558,19.44046794131642,14.252177015813126,10.321878582270841,0.47058823529411764,nan,nan
5,15,surface_only,case_weighted_within_scenario,68,1,0.9690598587211928,0.9887196988448274,0.8289893814201704,6.183313684833249,10.027087955615364,nan,nan,0.052508665481829926,nan,31.191176470588236,6.183313684833249,10.027087955615364,nan,nan,nan,0.8529411764705882,nan
5,20,deep_only,case_weighted_within_scenario,15,1,0.8713333333333334,0.9997692580759675,1.1119135777207658,nan,nan,11.396726669644902,6.373652035765646,0.969027266612721,6.373652035765646,16.0,nan,nan,11.396726669644902,6.373652035765646,0.8,nan,nan
5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8678390061224481,0.9770773212411537,0.9593807793325366,8.7917515372453,13.345920547377577,11.734314142782573,8.81461990527184,0.689244699407352,8.81461990527184,23.441176470588236,8.7917515372453,13.345920547377577,11.734314142782573,8.81461990527184,0.6764705882352942,nan,nan
5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.9002032999578505,0.9810607308454792,1.0030872177849903,7.82451215709677,16.421906505291336,13.819584057918137,9.951686225496543,0.6209591611378117,9.951686225496543,28.5,7.82451215709677,16.421906505291336,13.819584057918137,9.951686225496543,0.47058823529411764,nan,nan
5,20,surface_only,case_weighted_within_scenario,68,1,0.9680930963509041,0.9841912364192588,0.8716899933389416,5.5366720518543415,10.086703016727846,nan,nan,0.03421264029984611,nan,29.75,5.5366720518543415,10.086703016727846,nan,nan,nan,0.9264705882352942,nan
10,-10,deep_only,case_weighted_within_scenario,15,1,0.8233333333333331,0.9994852680156197,1.423584109371569,nan,nan,11.336866274432913,8.047378645932131,0.9721891849925098,8.047378645932131,26.533333333333335,nan,nan,11.336866274432913,8.047378645932131,0.6666666666666666,nan,nan
10,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.7915237585179471,0.9578017682805243,1.602036736711157,68.69674700628035,76.7585848470514,20.74205036514777,16.184446969026787,0.5703777380123112,16.122624043424544,32.94117647058823,68.69674700628035,76.7585848470514,23.87862479884085,19.38804498207459,0.36764705882352944,nan,nan
10,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.835223023897045,0.938262706498086,1.6348645589114976,49.432366734789696,55.35573012811649,19.86623862347824,14.04120161036059,0.5085914134727041,14.04120161036059,28.352941176470587,49.432366734789696,55.35573012811649,19.86623862347824,14.04120161036059,0.5294117647058824,nan,nan
10,-10,surface_only,case_weighted_within_scenario,68,1,0.9306848052713765,0.9607458210388022,1.5244057457522608,64.30570116289891,70.09617448622716,nan,nan,0.45552511624664355,nan,35.0735294117647,64.30570116289891,70.09617448622716,nan,nan,nan,0.10294117647058823,nan
10,-5,deep_only,case_weighted_within_scenario,15,1,0.788,0.99959176428825,1.360730236834005,nan,nan,11.430753452784707,9.380712056031728,1.0,9.104569686860225,28.4,nan,nan,11.430753452784707,9.380712056031728,0.7333333333333333,nan,nan
10,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8344694949579792,0.968878276253988,1.4863356618546133,63.079846102714434,62.34048657039451,19.487203396877373,14.9514600473283,0.6452757453598973,14.80440121044304,31.08823529411765,63.079846102714434,62.34048657039451,19.487203396877373,14.9514600473283,0.4411764705882353,nan,nan
10,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8503611976187178,0.9430849648878459,1.5200837590549676,46.716620460945556,51.10535121629159,18.5843932080941,14.56707593447036,0.6461319352963999,15.398966299426217,30.735294117647058,46.716620460945556,51.10535121629159,18.5843932080941,14.56707593447036,0.4411764705882353,nan,nan
10,-5,surface_only,case_weighted_within_scenario,68,1,0.9413875860777327,0.9628102424665651,1.42339865819741,59.92990619109092,66.6116711434482,nan,nan,0.4603186436142312,nan,33.64705882352941,59.92990619109092,66.6116711434482,nan,nan,nan,0.11764705882352941,nan
10,0,deep_only,case_weighted_within_scenario,15,1,0.8133333333333332,0.9996272630457935,1.281831488095276,nan,nan,11.397056605075363,8.714045327759578,0.9836209059264528,8.714045327759578,21.866666666666667,nan,nan,11.397056605075363,8.714045327759578,0.6666666666666666,nan,nan
10,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8449573863891008,0.9730614572290529,1.3346943731251093,53.73970226803334,54.59320449815322,17.65117573357268,13.259289582015823,0.6779245534289433,13.259289582015823,28.926470588235293,53.73970226803334,54.59320449815322,20.833204205965394,16.505904615460846,0.4264705882352941,nan,nan
10,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8646526389886309,0.9491843976237133,1.4056572942391687,40.370610325566815,44.73889895289142,18.84471884748253,14.448016893038295,0.7289621380227773,14.143523861253994,29.176470588235293,40.370610325566815,44.73889895289142,18.84471884748253,14.448016893038295,0.4117647058823529,nan,nan
10,0,surface_only,case_weighted_within_scenario,68,1,0.9585457588251197,0.978372719203752,1.250610224380861,48.238756184098584,49.14708730826834,nan,nan,0.5260900855567918,nan,35.161764705882355,48.238756184098584,49.14708730826834,nan,nan,nan,0.08823529411764706,nan
10,5,deep_only,case_weighted_within_scenario,15,1,0.816,0.9996982605608804,1.17782215563694,nan,nan,10.75439320199372,8.714045327759578,1.0,8.714045327759578,26.2,nan,nan,10.75439320199372,8.714045327759578,0.6666666666666666,nan,nan
10,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8735902642932148,0.9859812131547255,1.124310353432438,34.15912166880971,34.41128819441012,14.434012728882378,9.746828375928468,0.7567106614472138,9.746828375928468,31.720588235294116,34.15912166880971,34.41128819441012,14.434012728882378,9.746828375928468,0.6323529411764706,nan,nan
10,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8890596724268647,0.9751434938848066,1.1343823628004568,26.408464600286457,34.1367310232259,14.503873829207821,13.713222120044705,0.7317161689472129,13.246814303964301,30.705882352941178,26.408464600286457,34.1367310232259,14.503873829207821,13.713222120044705,0.5,nan,nan
10,5,surface_only,case_weighted_within_scenario,68,1,0.972205946506282,0.9888371270378035,1.0811595910762402,35.578603169090215,43.156378352726286,nan,nan,0.4225601444675579,nan,31.558823529411764,35.578603169090215,43.156378352726286,nan,nan,nan,0.2647058823529412,nan
10,10,deep_only,case_weighted_within_scenario,15,1,0.8286666666666667,0.9998047568335109,1.0268148252279825,nan,nan,9.759873826115788,8.714045303782967,0.9878437316045477,8.714045303782967,26.333333333333332,nan,nan,9.759873826115788,8.714045303782967,0.6666666666666666,nan,nan
10,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8761700697127575,0.9858504342880183,0.9408482921107411,13.975788767848728,18.84095801005701,12.651026539132587,8.852627042816566,0.7665211794642601,8.852627042816566,29.676470588235293,13.975788767848728,18.84095801005701,12.651026539132587,8.852627042816566,0.6764705882352942,nan,nan
10,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8885394043391459,0.9853768908690439,0.9569212145515898,10.604447258868696,24.212169399001287,14.00035847502357,11.891348033406281,0.7221258671364407,11.891348033406281,32.0,10.604447258868696,24.212169399001287,14.00035847502357,11.891348033406281,0.47058823529411764,nan,nan
