eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
-5,5,scenario_macro,186,4,0.8988068133068552,0.960512141962876,0.7357306707076077,3.317636512577548,8.01622369051501,6.419982216133938,6.263474759112628,3.317636512577548,8.01622369051501,6.419982216133938,6.263474759112628,0.4796601756145119,6.263474759112628,100.9733455882353,0.7254901960784313,1.0,0.8627450980392157
-5,10,scenario_macro,186,4,0.9060407173455859,0.9586549047719587,0.723787729761083,4.124739133858844,8.331339566881917,4.895302155612119,4.840407179921434,4.124739133858844,8.331339566881917,4.895302155612119,4.840407179921434,0.5190364412998366,4.840407179921434,117.953125,0.7794117647058824,0.9852941176470589,0.8823529411764706
-5,15,scenario_macro,186,4,0.9044431922336464,0.9517691560640368,0.7803675882876978,4.075735639512219,9.316262557854989,4.418590329877962,3.7334900142471334,4.075735639512219,9.316262557854989,4.418590329877962,3.7334900142471334,0.539224094957343,3.7334900142471334,117.28952205882352,0.8333333333333334,0.9264705882352942,0.8799019607843137
-5,20,scenario_macro,186,4,0.9280526032243025,0.9566479990533581,0.7398943008258881,4.555400728511314,9.266082149124928,2.718610026966928,2.8576903534182034,4.555400728511314,9.266082149124928,2.718610026966928,2.8576903534182034,0.5903929328374781,2.8576903534182034,120.21691176470588,0.8921568627450981,0.9264705882352942,0.9093137254901962
0,-10,scenario_macro,186,4,0.9006118875817211,0.9696507142668656,0.6869229038559821,2.745469422000315,9.093579357989013,8.370317818318822,8.32067453827157,2.745469422000315,9.093579357989013,8.370317818318822,8.32067453827157,0.46167482614346766,8.32067453827157,80.77665441176471,0.6323529411764706,1.0,0.8161764705882353
0,-5,scenario_macro,186,4,0.920011898201351,0.9770363123512147,0.6290186788471653,2.5703006138651006,7.513240253737913,7.127722116825299,6.610368959128107,2.5703006138651006,7.513240253737913,7.127722116825299,6.610368959128107,0.48284591634701474,6.610368959128107,81.43382352941177,0.7058823529411765,1.0,0.8529411764705883
0,0,scenario_macro,186,4,0.9166034845675263,0.973893334787233,0.6418884855287555,2.874317766278523,7.41314379503974,6.460413539298533,6.547101259841221,2.874317766278523,7.41314379503974,6.460413539298533,6.547101259841221,0.4622683372622095,6.547101259841221,94.40716911764706,0.7303921568627451,1.0,0.8651960784313726
0,5,scenario_macro,186,4,0.9179023796678725,0.9652220405458488,0.6615353228668368,3.376427237586101,7.758041429715377,5.454111949416473,5.445212499482928,3.376427237586101,7.758041429715377,5.454111949416473,5.445212499482928,0.4885558706583601,5.445212499482928,86.76470588235294,0.7549019607843137,1.0,0.8774509803921569
0,10,scenario_macro,186,4,0.9251615545713754,0.9685215411520542,0.685729595828884,4.535961136767866,9.536347538439122,4.537079026947829,4.4368230112721045,4.535961136767866,9.536347538439122,4.537079026947829,4.4368230112721045,0.5260118266890469,4.4368230112721045,115.296875,0.8186274509803922,0.9558823529411765,0.8872549019607844
0,15,scenario_macro,186,4,0.9318930380391003,0.9625348469458592,0.6929986718153741,3.832848912001925,8.783725878766786,2.889204984699383,2.8637514573523704,3.832848912001925,8.783725878766786,2.889204984699383,2.8637514573523704,0.5590955593583774,2.8637514573523704,124.62775735294119,0.8627450980392157,0.9558823529411765,0.9093137254901962
0,20,scenario_macro,186,4,0.9302488002762944,0.9597680209604915,0.7291394114933392,3.8314428992027216,7.904418134034219,2.6834272061569435,2.288899635924579,3.8314428992027216,7.904418134034219,2.6834272061569435,2.288899635924579,0.5699122008214412,2.288899635924579,115.51102941176471,0.9117647058823529,0.9264705882352942,0.9191176470588236
5,-10,scenario_macro,186,4,0.9134370687905013,0.9682242957474608,0.6853984303974024,3.5171783163413504,9.353723862126973,5.860559235339586,5.723292715067125,3.5171783163413504,9.353723862126973,5.860559235339586,5.723292715067125,0.5084998359339911,5.723292715067125,70.2876838235294,0.7401960784313726,0.9852941176470589,0.8627450980392157
5,-5,scenario_macro,186,4,0.9219072767030485,0.9695720607504188,0.6349099609530071,3.567002353281115,8.943807086694543,5.353576551097784,5.509562356971233,3.567002353281115,8.943807086694543,5.353576551097784,5.509562356971233,0.49921289119065043,5.509562356971233,67.94577205882354,0.7794117647058824,1.0,0.8897058823529411
5,0,scenario_macro,186,4,0.928046147561131,0.9756938728331866,0.6217243417923423,2.3212539904324356,7.972436101562896,4.6726580194057705,4.281008096572156,2.3212539904324356,7.972436101562896,4.6726580194057705,4.281008096572156,0.5071359638243884,4.281008096572156,95.67555147058823,0.8137254901960783,0.9852941176470589,0.8995098039215685
5,5,scenario_macro,186,4,0.9318602408518794,0.9727084772252717,0.6171379029084827,2.7350509320951466,8.060821252045965,3.5927298110141646,3.5789772949371366,2.7350509320951466,8.060821252045965,3.5927298110141646,3.5789772949371366,0.508100387010106,3.5789772949371366,93.99448529411765,0.8480392156862746,1.0,0.9240196078431373
5,10,scenario_macro,186,4,0.9332146557197425,0.97004179617158,0.6524919333143127,2.6306046534269356,7.216121668501967,3.4723214969513214,3.354517445070685,2.6306046534269356,7.216121668501967,3.4723214969513214,3.354517445070685,0.5045312218894459,3.354517445070685,118.03952205882352,0.8774509803921569,1.0,0.9387254901960784
5,15,scenario_macro,186,4,0.9437056081726852,0.9674843947082006,0.6675904750236361,3.6071444105037944,8.496255470119637,2.189797835051914,2.045041876289284,3.6071444105037944,8.496255470119637,2.189797835051914,2.045041876289284,0.5427469975190952,2.045041876289284,136.40900735294116,0.9019607843137254,0.9852941176470589,0.9436274509803921
5,20,scenario_macro,186,4,0.9331787495208861,0.9624294418029486,0.7118635877778124,3.3198946722924423,9.703850470350346,2.96598679167726,2.6625392216250696,3.3198946722924423,9.703850470350346,2.96598679167726,2.6625392216250696,0.5565749971093427,2.6625392216250696,105.00459558823529,0.9068627450980392,0.9558823529411765,0.9313725490196079
10,-10,scenario_macro,186,4,0.918531819412689,0.9682251426535345,0.6686438260381565,4.5668723866012,9.356222567132315,5.627733126480531,5.5147748848741145,4.5668723866012,9.356222567132315,5.627733126480531,5.5147748848741145,0.5354921370521908,5.5147748848741145,86.89338235294117,0.7941176470588235,0.9705882352941176,0.8823529411764706
10,-5,scenario_macro,186,4,0.9305407282781184,0.969371595820609,0.625534356374619,3.193770920743091,8.090815325166288,3.6273510581935233,3.8027115248852543,3.193770920743091,8.090815325166288,3.6273510581935233,3.8027115248852543,0.5339974440731033,3.8027115248852543,82.49816176470588,0.8480392156862745,1.0,0.9240196078431373
10,0,scenario_macro,186,4,0.9335432557552726,0.977258709036285,0.6226173229370938,3.386359066712611,8.293868915860015,4.9390632985942124,4.910876406435987,3.386359066712611,8.293868915860015,4.9390632985942124,4.910876406435987,0.5319161723561046,4.910876406435987,68.6029411764706,0.8186274509803922,1.0,0.9093137254901962
10,5,scenario_macro,186,4,0.9507086721678712,0.9808959056869275,0.5923454747885838,2.4926810903946737,7.0162401158010255,2.414206487353551,2.1969102323939818,2.4926810903946737,7.0162401158010255,2.414206487353551,2.1969102323939818,0.5634979315608002,2.1969102323939818,100.53676470588235,0.9117647058823529,0.9852941176470589,0.9485294117647058
10,10,scenario_macro,186,4,0.9519347327601279,0.9767914245190531,0.6039769023947166,3.047740249047955,7.288633924289793,1.6747027082252879,1.3757105717482385,3.047740249047955,7.288633924289793,1.6747027082252879,1.3757105717482385,0.5387650759769551,1.3757105717482385,94.7279411764706,0.9509803921568626,1.0,0.9754901960784312
10,15,scenario_macro,186,4,0.9462873134407492,0.9707841586712385,0.6349879384137691,3.1733783660499815,7.864656568783638,1.558235073424612,1.343798261553669,3.1733783660499815,7.864656568783638,1.558235073424612,1.343798261553669,0.531348056232216,1.343798261553669,100.75000000000001,0.9362745098039215,0.9852941176470589,0.9607843137254901
10,20,scenario_macro,186,4,0.9489561265442468,0.9690096753191184,0.6576726369861842,3.228599257554738,9.043206719043093,2.176578258565373,1.4962364502637542,3.228599257554738,9.043206719043093,2.176578258565373,1.4962364502637542,0.5616517642559367,1.4962364502637542,111.58823529411764,0.9117647058823529,0.9558823529411765,0.9338235294117647
15,-10,scenario_macro,186,4,0.9275399410755067,0.9631362635469962,0.697351973167986,4.6411739458217225,9.812552380298607,3.973675145683835,3.6746907061690677,4.6411739458217225,9.812552380298607,3.973675145683835,3.6746907061690677,0.544588211238524,3.6746907061690677,116.05974264705883,0.8872549019607844,0.9705882352941176,0.928921568627451
15,-5,scenario_macro,186,4,0.9348421850710088,0.9666812908729079,0.6779916585121482,4.431668231796486,9.090489590382672,3.284767239329181,2.9243807569535565,4.431668231796486,9.090489590382672,3.284767239329181,2.9243807569535565,0.573650086155063,2.9243807569535565,96.75367647058823,0.8627450980392157,1.0,0.9313725490196079
15,0,scenario_macro,186,4,0.9420024958008978,0.9724156587511952,0.6333890657344358,3.7964750305919313,8.646121932262881,2.604373701936332,2.1482692285885183,3.7964750305919313,8.646121932262881,2.604373701936332,2.1482692285885183,0.5575206861094764,2.1482692285885183,83.63694852941177,0.9313725490196078,1.0,0.9656862745098038
15,5,scenario_macro,186,4,0.9483188078945407,0.9743292916277132,0.6293727404083085,2.749889582331646,7.95901415559628,2.471743933671527,2.174024759186618,2.749889582331646,7.95901415559628,2.471743933671527,2.174024759186618,0.5588279563256257,2.174024759186618,77.13235294117648,0.926470588235294,0.9852941176470589,0.9558823529411764
15,10,scenario_macro,186,4,0.954345023041103,0.980554304944744,0.594594623672385,2.6560910833629845,8.285043459944635,2.2327448993651497,1.6548441068801223,2.6560910833629845,8.285043459944635,2.2327448993651497,1.6548441068801223,0.5382363629205565,1.6548441068801223,80.91268382352942,0.9215686274509803,1.0,0.9607843137254901
15,15,scenario_macro,186,4,0.9509476064363827,0.9770872836342757,0.5978393124780448,2.5233066855844037,7.334201647660319,1.7653521861365222,1.581526376624246,2.5233066855844037,7.334201647660319,1.7653521861365222,1.581526376624246,0.5253764211469669,1.581526376624246,91.75735294117646,0.9362745098039215,0.9705882352941176,0.9534313725490196
15,20,scenario_macro,186,4,0.9515641443460112,0.9691559426289091,0.6219974903205909,2.6392330050591286,7.640096275570486,1.3643083839221657,0.958644571526518,2.6392330050591286,7.640096275570486,1.3643083839221657,0.958644571526518,0.5579834774473217,0.958644571526518,117.6672794117647,0.9411764705882352,0.9264705882352942,0.9338235294117647
20,-10,scenario_macro,186,4,0.9413179518216368,0.9629209953840071,0.6982005314815768,4.3073966824841134,10.146550917685225,3.188164494684706,2.181277310078029,4.3073966824841134,10.146550917685225,3.188164494684706,2.181277310078029,0.5738919828207688,2.181277310078029,119.28033088235294,0.9166666666666666,0.9852941176470589,0.9509803921568627
20,-5,scenario_macro,186,4,0.9433317960154135,0.9668149663778639,0.6695561626522084,4.534618185075321,9.371452538831546,2.490170335968747,1.7158238929651322,4.534618185075321,9.371452538831546,2.490170335968747,1.7158238929651322,0.5943936272743382,1.7158238929651322,108.58915441176471,0.926470588235294,0.9411764705882353,0.9338235294117647
20,0,scenario_macro,186,4,0.9436114425139067,0.9677866253193073,0.6679378988492979,3.7285107927895145,9.46585664443157,2.8708436117636147,2.4289628783745627,3.7285107927895145,9.46585664443157,2.8708436117636147,2.4289628783745627,0.5712546716150502,2.4289628783745627,103.17555147058825,0.9117647058823529,0.9852941176470589,0.9485294117647058
20,5,scenario_macro,186,4,0.9560107575145433,0.9754206535332337,0.6129545051130852,3.8695087186929995,9.34608627713193,1.8069936212873223,1.2562748661788288,3.8695087186929995,9.34608627713193,1.8069936212873223,1.2562748661788288,0.5916642172176139,1.2562748661788288,76.64889705882354,0.9607843137254902,0.9558823529411765,0.9583333333333334
20,10,scenario_macro,186,4,0.9593197710792158,0.9791702831629879,0.6086436234034852,2.7963535894723983,7.828004035121488,1.942363945621678,1.586461240371013,2.7963535894723983,7.828004035121488,1.942363945621678,1.586461240371013,0.5765926211929229,1.586461240371013,78.19944852941175,0.9411764705882352,1.0,0.9705882352941175
20,15,scenario_macro,186,4,0.9667800974137017,0.9810298308704749,0.5851992524163374,2.4656221143243022,7.613774448814723,1.1672024307768796,0.5425706116218886,2.4656221143243022,7.613774448814723,1.1672024307768796,0.5425706116218886,0.5670921491584112,0.5425706116218886,89.21783088235294,0.9803921568627452,0.9852941176470589,0.982843137254902
20,20,scenario_macro,186,4,0.9578493378656158,0.9774160187768441,0.5912052088669877,2.2969318684601636,6.943004774448962,1.6984445006370612,1.0790152451458137,2.2969318684601636,6.943004774448962,1.6984445006370612,1.0790152451458137,0.5415175782530613,1.0790152451458137,113.265625,0.965686274509804,0.9411764705882353,0.9534313725490197
