method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
Dipole fitting (grid),-5,5,case_weighted,186,4,0.5665481925876824,0.5643080569098056,1.5361474195113067,6.354497727038375,9.31878888927078,1.3656853886141875,1.3656853886141875,0.12318358094958097,1.3656853886141875,1.618279569892473,6.354497727038375,9.31878888927078,184.73601302838262,184.73601302838262,0.2033898305084746,1.0,0.6016949152542372
Dipole fitting (grid),-5,10,case_weighted,186,4,0.5693289000853152,0.563894780338446,1.5213347220838953,6.894528409349426,10.238197038445024,1.2193619816415648,1.2193619816415648,0.1259035192169893,1.2193619816415648,1.7795698924731183,6.894528409349426,10.238197038445024,178.78612036060107,178.78612036060107,0.2288135593220339,1.0,0.614406779661017
Dipole fitting (grid),-5,15,case_weighted,186,4,0.571655749246075,0.562767445965681,1.5233548304582183,6.507646080631748,10.000422021087099,1.2903225540808316,1.2903225540808316,0.1365478652361862,1.2903225540808316,1.7150537634408602,6.507646080631748,10.000422021087099,172.88587059892063,172.88587059892063,0.2627118644067797,1.0,0.6313559322033898
Dipole fitting (grid),-5,20,case_weighted,186,4,0.566954342599185,0.5621778796101602,1.533045131885882,7.086163200331405,12.121300142765572,1.428571370962857,1.428571370962857,0.12745236649635805,1.428571370962857,1.6344086021505377,7.086163200331405,12.121300142765572,178.83576326654173,178.83576326654173,0.23728813559322035,1.0,0.6186440677966102
Dipole fitting (grid),0,-10,case_weighted,186,4,0.5571352624984147,0.5591139567161487,1.607964818035655,3.598705410757495,9.836970367383953,0.5555555221863085,0.5555555221863085,0.0925347072298257,0.5555555221863085,1.3225806451612903,3.598705410757495,9.836970367383953,198.41450156802617,198.41450156802617,0.15254237288135594,1.0,0.576271186440678
Dipole fitting (grid),0,-5,case_weighted,186,4,0.5591603184649192,0.5599310979589209,1.5712346652240539,4.644188310852816,9.374200296900241,1.6258159583959364,1.6258159583959364,0.10817198831250774,1.6258159583959364,1.446236559139785,4.644188310852816,9.374200296900241,192.6692032642815,192.6692032642815,0.1694915254237288,1.0,0.5847457627118644
Dipole fitting (grid),0,0,case_weighted,186,4,0.5690439252348133,0.5657097299295692,1.5104918160238974,4.55940499891976,8.126120271395568,0.8000000438838794,0.8000000438838794,0.12264351637450653,0.8000000438838794,1.5591397849462365,4.55940499891976,8.126120271395568,184.6161644383974,184.6161644383974,0.211864406779661,1.0,0.6059322033898304
Dipole fitting (grid),0,5,case_weighted,186,4,0.5716819094237343,0.566014954487661,1.5080473041654665,5.363739148539349,8.863122134674523,1.3793103560586453,1.3793103560586453,0.13772654862668202,1.3793103560586453,1.6612903225806452,5.363739148539349,8.863122134674523,176.85246572486767,176.85246572486767,0.2457627118644068,1.0,0.6228813559322034
Dipole fitting (grid),0,10,case_weighted,186,4,0.576056164993528,0.5663111844212987,1.490118041872118,4.92963910864891,8.971699410558658,0.7787785622928268,0.7787785622928268,0.13783082820531894,0.7787785622928268,1.7258064516129032,4.92963910864891,8.971699410558658,172.75148192311195,172.75148192311195,0.2542372881355932,1.0,0.6271186440677966
Dipole fitting (grid),0,15,case_weighted,186,4,0.5744245974669656,0.5642474315353992,1.5001981582673904,6.198212905842794,9.930718232238062,0.6451612515711969,0.6451612515711969,0.14143147317703542,0.6451612515711969,1.7688172043010753,6.198212905842794,9.930718232238062,172.71637907029523,172.71637907029523,0.2627118644067797,1.0,0.6313559322033898
Dipole fitting (grid),0,20,case_weighted,186,4,0.5698527601449037,0.5625545526281697,1.5201426453879587,5.343495348366087,10.24630482825765,1.333333305883526,1.333333305883526,0.13603207316695473,1.333333305883526,1.6129032258064515,5.343495348366087,10.24630482825765,174.86916815702472,174.86916815702472,0.2542372881355932,1.0,0.6271186440677966
Dipole fitting (grid),5,-10,case_weighted,186,4,0.5664361432728612,0.5607525236643587,1.5714399991577521,4.612699482183401,9.72347280470294,0.8941532086914636,0.8941532086914636,0.1265025753963206,0.8941532086914636,1.4838709677419355,4.612699482183401,9.72347280470294,180.68467216572805,180.68467216572805,0.22033898305084745,0.9852941176470589,0.6028165503489532
Dipole fitting (grid),5,-5,case_weighted,186,4,0.5700513459835624,0.5636585404866579,1.5270724232650985,4.102947891214234,9.012599570785687,2.0137551193099,2.0137551193099,0.14262884253794775,2.0137551193099,1.5,4.102947891214234,9.012599570785687,173.07592491690457,173.07592491690457,0.23728813559322035,0.9852941176470589,0.6112911266201396
Dipole fitting (grid),5,0,case_weighted,186,4,0.5781288172258165,0.5666159898253514,1.4898055852983088,4.31840628066713,8.34869729389548,1.5039482384183556,1.5039482384183556,0.1598347565172568,1.5039482384183556,1.6344086021505377,4.31840628066713,8.34869729389548,163.0892314304899,163.0892314304899,0.2966101694915254,1.0,0.6483050847457628
Dipole fitting (grid),5,5,case_weighted,186,4,0.578179067530814,0.567779204904491,1.4798757549774209,5.066157468611449,7.761770753982364,1.4285713653232441,1.4285713653232441,0.1552935489075609,1.4285713653232441,1.7526881720430108,5.066157468611449,7.761770753982364,165.03742611743505,165.03742611743505,0.2966101694915254,0.9852941176470589,0.6409521435692922
Dipole fitting (grid),5,10,case_weighted,186,4,0.5728847934352205,0.5662617795676835,1.5006948107635096,5.2429189437412225,8.695374591100157,1.177314962958928,1.177314962958928,0.12855648257541374,1.177314962958928,1.8118279569892473,5.2429189437412225,8.695374591100157,176.8028227892754,176.8028227892754,0.23728813559322035,1.0,0.6186440677966102
Dipole fitting (grid),5,15,case_weighted,186,4,0.575193881336301,0.5662558310168248,1.4995627752726155,5.956027640138052,9.015505134564256,1.1013591959678661,1.1013591959678661,0.1319326609068734,1.1013591959678661,1.8709677419354838,5.956027640138052,9.015505134564256,172.83622768280622,172.83622768280622,0.2542372881355932,1.0,0.6271186440677966
Dipole fitting (grid),5,20,case_weighted,186,4,0.5692147533007386,0.5644772963189282,1.5231877890719274,5.922572578838064,9.613925146461762,1.264523551092891,1.2645235510928907,0.11929893737059913,1.2645235510928907,1.7150537634408602,5.922572578838064,9.613925146461762,180.76941792204025,180.76941792204025,0.22033898305084745,1.0,0.6101694915254238
Dipole fitting (grid),10,-10,case_weighted,186,4,0.5747538202470814,0.5618353031536911,1.5580538730697615,5.1856903816412565,9.262606202762967,2.26369925647518,2.26369925647518,0.15651237696078577,2.26369925647518,1.575268817204301,5.1856903816412565,9.262606202762967,157.42867887837667,157.42867887837667,0.3135593220338983,0.9852941176470589,0.6494267198404786
Dipole fitting (grid),10,-5,case_weighted,186,4,0.5850954332124662,0.5644017344581272,1.519070015580833,4.500181041728687,8.909232498628223,2.1792852878860702,2.17928528788607,0.17809757898338494,2.17928528788607,1.6559139784946237,4.500181041728687,8.909232498628223,141.68214703666388,141.68214703666388,0.3728813559322034,0.9852941176470589,0.6790877367896311
Dipole fitting (grid),10,0,case_weighted,186,4,0.5879268505651176,0.5667117526953428,1.4878345319480641,4.670875708866067,8.572698820578896,0.3535533884515441,0.35355338845154416,0.15659770890195446,0.35355338845154416,1.6935483870967742,4.670875708866067,8.572698820578896,154.81705813837033,154.81705813837033,0.3305084745762712,0.9852941176470589,0.657901296111665
Dipole fitting (grid),10,5,case_weighted,186,4,0.5847130720371976,0.5682593456266818,1.4623946571802793,4.261959067904182,8.81078774707644,1.3205399078880888,1.3205399078880888,0.16576460136764276,1.3205399078880888,1.7258064516129032,4.261959067904182,8.81078774707644,153.17274363692175,153.17274363692175,0.3389830508474576,0.9852941176470589,0.6621385842472582
Dipole fitting (grid),10,10,case_weighted,186,4,0.5847655467909693,0.5678951460263617,1.4699863674874456,4.272060368294309,8.369923419795331,1.1318496221513636,1.1318496221513636,0.16084435392112173,1.1318496221513636,1.7473118279569892,4.272060368294309,8.369923419795331,157.05459298228658,157.05459298228658,0.3220338983050847,0.9852941176470589,0.6536640079760718
Dipole fitting (grid),10,15,case_weighted,186,4,0.5760510055278542,0.5670986697329847,1.4959845623112,4.67734969384115,8.666668327756522,0.9677419398968186,0.9677419398968186,0.1345309957451933,0.9677419398968186,1.8172043010752688,4.67734969384115,8.666668327756522,172.80112484434687,172.80112484434687,0.2627118644067797,1.0,0.6313559322033898
Dipole fitting (grid),10,20,case_weighted,186,4,0.5724555116499485,0.5659611354974766,1.5006326010482105,5.287534000264246,8.76743958184742,1.8749999726377444,1.8749999726377444,0.137823125672616,1.8749999726377444,1.8172043010752688,5.287534000264246,8.76743958184742,171.07206456579885,171.07206456579885,0.2711864406779661,1.0,0.635593220338983
Dipole fitting (grid),15,-10,case_weighted,186,4,0.5810252623364515,0.5621424334791847,1.544242151281716,6.669186482851295,10.282634354954476,1.603553377509251,1.603553377509251,0.15655968657342104,1.603553377509251,1.6021505376344085,6.669186482851295,10.282634354954476,155.2407869482204,155.2407869482204,0.3220338983050847,1.0,0.6610169491525424
Dipole fitting (grid),15,-5,case_weighted,186,4,0.5886827989939675,0.5629549776680238,1.5307919063028985,5.66469075160892,9.618833480275585,1.8315696824993914,1.831569682499392,0.18137348791546096,1.831569682499392,1.6451612903225807,5.66469075160892,9.618833480275585,137.6080985807255,137.6080985807255,0.3813559322033898,0.9852941176470589,0.6833250249252243
Dipole fitting (grid),15,0,case_weighted,186,4,0.5907710679154331,0.5642625514138339,1.5076388950528843,5.331369543874931,9.457541946373107,1.0273249066609709,1.0273249066609709,0.18411208095343984,1.0273249066609709,1.6827956989247312,5.331369543874931,9.457541946373107,141.22331535939628,141.22331535939628,0.3813559322033898,0.9852941176470589,0.6833250249252243
Dipole fitting (grid),15,5,case_weighted,186,4,0.5895272316884391,0.5665142614103467,1.476491697131966,4.1335577376206425,8.43869185686129,1.452856816399829,1.452856816399829,0.1811955182478169,1.452856816399829,1.8064516129032258,4.1335577376206425,8.43869185686129,141.39280688276682,141.39280688276682,0.3813559322033898,1.0,0.6906779661016949
Dipole fitting (grid),15,10,case_weighted,186,4,0.5837373307958534,0.5672971593260768,1.474879664135364,4.466409142053721,8.588160462170107,1.6419636127653956,1.6419636127653956,0.1589806270055994,1.6419636127653956,1.8225806451612903,4.466409142053721,8.588160462170107,153.28442475471812,153.28442475471812,0.3389830508474576,1.0,0.6694915254237288
Dipole fitting (grid),15,15,case_weighted,186,4,0.5854443678880756,0.5686650845394657,1.4710645081634643,4.143461747115083,8.571372061471292,1.353553395311292,1.353553395311292,0.15882606101105098,1.353553395311292,1.7795698924731183,4.143461747115083,8.571372061471292,155.1560411915431,155.1560411915431,0.3305084745762712,1.0,0.6652542372881356
Dipole fitting (grid),15,20,case_weighted,186,4,0.5829804675151181,0.5697250660942887,1.4553579726920614,3.801431354849,8.061104664517492,0.5882352587855032,0.5882352587855032,0.1378343424227033,0.5882352587855032,1.7419354838709677,3.801431354849,8.061104664517492,166.76648639598312,166.76648639598312,0.288135593220339,1.0,0.6440677966101696
Dipole fitting (grid),20,-10,case_weighted,186,4,0.5837961489094657,0.5620954394135438,1.5541041786979537,6.3796243756348865,10.432840418380305,2.6489117884535545,2.6489117884535545,0.1711639798524827,2.6489117884535545,1.7258064516129032,6.3796243756348865,10.432840418380305,139.90835250665413,139.90835250665413,0.3644067796610169,1.0,0.6822033898305084
Dipole fitting (grid),20,-5,case_weighted,186,4,0.5875458218975007,0.5629952407246853,1.5313023052351036,6.359020209024218,9.602598981517161,1.8493894811076887,1.8493894811076887,0.1775026254545887,1.8493894811076887,1.8494623655913978,6.359020209024218,9.602598981517161,141.55074785938777,141.55074785938777,0.3644067796610169,1.0,0.6822033898305084
Dipole fitting (grid),20,0,case_weighted,186,4,0.5839751658759815,0.562900160535587,1.5377014770834163,5.491135140300191,10.145937875464266,2.1792852827480593,2.1792852827480593,0.17599581688309018,2.1792852827480593,1.8440860215053763,5.491135140300191,10.145937875464266,141.68214703461737,141.68214703461737,0.3728813559322034,0.9852941176470589,0.6790877367896311
Dipole fitting (grid),20,5,case_weighted,186,4,0.5911063607896916,0.5648287114202333,1.5091638428629737,4.714436959277493,9.250001088433786,1.027324890265032,1.027324890265032,0.17341127312400884,1.027324890265032,1.8064516129032258,4.714436959277493,9.250001088433786,141.22331535286568,141.22331535286568,0.3813559322033898,0.9852941176470589,0.6833250249252243
Dipole fitting (grid),20,10,case_weighted,186,4,0.590806201029321,0.5677139694717049,1.4611414482588136,4.083621574845802,8.40002306298549,0.5486849028854794,0.5486849028854794,0.17667473485164203,0.5486849028854794,1.8387096774193548,4.083621574845802,8.40002306298549,146.96861367026685,146.96861367026685,0.3644067796610169,0.9852941176470589,0.6748504486540379
Dipole fitting (grid),20,15,case_weighted,186,4,0.583680067103843,0.5686529950927022,1.4608922561142612,3.993584842284483,8.624070516416074,1.707106786639748,1.707106786639748,0.1616913654865725,1.707106786639748,1.8387096774193548,3.993584842284483,8.624070516416074,155.27588979877314,155.27588979877314,0.3220338983050847,0.9852941176470589,0.6536640079760718
Dipole fitting (grid),20,20,case_weighted,186,4,0.5792949129740355,0.5670375541831809,1.4807047488902716,4.249269492737782,8.50735953500153,1.6190075407820217,1.6190075407820217,0.14080886278075913,1.6190075407820217,1.7903225806451613,4.249269492737782,8.50735953500153,163.1243342684991,163.1243342684991,0.288135593220339,1.0,0.6440677966101696
LCMV,-10,-10,case_weighted,186,4,0.7220228564438823,0.6786663391616327,1.9614586780933818,56.75031108259639,61.70306028538338,22.82077035985448,18.301740769330316,0.0,nan,1436.8333333333333,56.75031108259639,61.70306028538338,22.82077035985448,18.301740769330316,0.0,1.0,0.5
LCMV,-10,-5,case_weighted,186,4,0.7322888453136323,0.6956205494678592,1.9565206906567987,54.89740951201062,55.89771336911857,22.0006596700106,17.4563073725004,0.0,nan,1055.967741935484,54.89740951201062,55.89771336911857,22.0006596700106,17.4563073725004,0.0,1.0,0.5
LCMV,-10,0,case_weighted,186,4,0.7383043420702207,0.7021749340727083,1.9522282724155728,53.55672656678924,54.15083733877054,20.96472466737665,15.527158033417892,0.0,nan,771.3118279569892,53.55672656678924,54.15083733877054,20.96472466737665,15.527158033417892,0.0,1.0,0.5
LCMV,-10,5,case_weighted,186,4,0.7426014129614581,0.7047304447520633,1.9447427066050427,52.597025555036346,51.76493441230339,19.271475059409802,12.13030555728867,0.0,nan,540.7204301075269,52.597025555036346,51.76493441230339,19.271475059409802,12.13030555728867,0.0,1.0,0.5
LCMV,-10,10,case_weighted,186,4,0.753057573038955,0.7104719394896389,1.9270937050482955,52.37930612456617,50.92844254673669,17.10619954075417,8.654607479323344,0.0,nan,427.7903225806452,52.37930612456617,50.92844254673669,17.10619954075417,8.654607479323344,0.0,1.0,0.5
LCMV,-10,15,case_weighted,186,4,0.759916130405253,0.7113784666445717,1.9003580813116678,52.16090240306285,51.73734351655619,14.493217382673876,6.880289358163423,0.08064516129032258,0.9428090358707845,370.3494623655914,52.16090240306285,51.73734351655619,14.493217382673876,6.880289358163423,0.11864406779661017,1.0,0.559322033898305
LCMV,-10,20,case_weighted,186,4,0.7684803697388287,0.7153452544078659,1.8472469045801916,52.09230515459178,50.90991657458202,11.552886403344958,4.798664337623464,0.5549932746295938,3.167934620972208,331.60752688172045,52.09230515459178,50.90991657458202,11.552886403344958,4.798664337623464,0.7627118644067796,0.5588235294117647,0.6607676969092722
LCMV,-5,-10,case_weighted,186,4,0.7440867389331511,0.6947977609993733,1.955848495686913,57.497843536218355,59.41254138943348,22.913367437891306,19.192134469959107,0.0,nan,1542.4354838709678,57.497843536218355,59.41254138943348,22.913367437891306,19.192134469959107,0.0,1.0,0.5
LCMV,-5,-5,case_weighted,186,4,0.743078316795259,0.6945559614216577,1.9526140748020377,55.92204735163045,55.29226190159013,22.049629089263075,16.577746497260094,0.0,nan,1257.274193548387,55.92204735163045,55.29226190159013,22.049629089263075,16.577746497260094,0.0,1.0,0.5
LCMV,-5,0,case_weighted,186,4,0.7484067077113747,0.7015368670750954,1.9484268436551286,54.22637525998995,51.42074219155385,20.847491127039955,14.395923874536233,0.0,nan,1001.6505376344086,54.22637525998995,51.42074219155385,20.847491127039955,14.395923874536233,0.0,1.0,0.5
LCMV,-5,5,case_weighted,186,4,0.753358796094094,0.7096655018086179,1.9417574443575045,53.1922582969875,51.634645719126425,19.035062448750473,12.039572772029517,0.0,nan,732.0913978494624,53.1922582969875,51.634645719126425,19.035062448750473,12.039572772029517,0.0,1.0,0.5
LCMV,-5,10,case_weighted,186,4,0.7587952840961854,0.7147812725409095,1.9272356648236626,52.37650285082437,50.969509992478926,17.361622865050826,9.93794263626549,0.0,nan,522.6397849462365,52.37650285082437,50.969509992478926,17.361622865050826,9.93794263626549,0.0,1.0,0.5
LCMV,-5,15,case_weighted,186,4,0.7641538081012248,0.7132766515437007,1.8997138106103184,52.387659641626115,49.914409981246436,14.630054183238942,5.600047068731908,0.06451612903225806,1.178511260591817,433.0376344086022,52.387659641626115,49.914409981246436,14.630054183238942,5.600047068731908,0.09322033898305085,1.0,0.5466101694915254
