method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
MNE,5,10,scenario_macro,186,4,0.8729182170947178,0.9415867792007913,1.807054544556729,24.29691509029441,22.985237437606674,20.289637680806027,15.588958421035306,24.29691509029441,22.985237437606674,20.289637680806027,15.588958421035306,0.36996062771791965,15.05228603793185,279.9669117647059,0.400735294117647,0.27941176470588236,0.3400735294117647
MNE,5,15,scenario_macro,186,4,0.8816581931215747,0.9442756865345923,1.7934701861349283,21.42957784961229,22.105389751300994,19.54590531875137,14.993334746962134,21.42957784961229,22.105389751300994,19.54590531875137,14.993334746962134,0.38270116078082467,14.866894559503015,271.00827205882354,0.45098039215686275,0.3235294117647059,0.3872549019607843
MNE,5,20,scenario_macro,186,4,0.8834488002815795,0.9455002570563116,1.7900591922152527,19.755561398210578,19.879153469305987,19.105932844667716,15.103143200298712,19.755561398210578,19.879153469305987,19.105932844667716,15.103143200298712,0.3895405279079718,15.143430182390967,310.9108455882353,0.3897058823529412,0.2647058823529412,0.3272058823529412
MNE,10,-10,scenario_macro,186,4,0.7170142276566516,0.8484672519166583,1.8704712076959877,43.479292883811546,35.715223706787306,22.183506862951727,16.090561581379944,43.479292883811546,35.715223706787306,22.183506862951727,16.090561581379944,0.23744481465321443,15.494567029413838,973.7297794117648,0.3958333333333333,0.38235294117647056,0.3890931372549019
MNE,10,-5,scenario_macro,186,4,0.7918642367932608,0.8949251585854843,1.8506904067656702,38.779617820912094,30.70490271068181,21.568883809067998,16.10683387333062,38.779617820912094,30.70490271068181,21.568883809067998,16.10683387333062,0.32992661976308246,15.416204211697044,978.4595588235294,0.4166666666666667,0.4264705882352941,0.4215686274509804
MNE,10,0,scenario_macro,186,4,0.8396291262133052,0.9231303180349542,1.8217853400572892,30.679538735595838,20.146740851083294,21.043601155987478,14.160461669623068,30.679538735595838,20.146740851083294,21.043601155987478,14.160461669623068,0.38032005420407733,13.950847061391727,698.1112132352941,0.4877450980392157,0.38235294117647056,0.43504901960784315
MNE,10,5,scenario_macro,186,4,0.8681211479941586,0.938637032344123,1.7974190712911127,22.448042927317342,16.30027119982446,20.589832287097177,15.33000506675625,22.448042927317342,16.30027119982446,20.589832287097177,15.33000506675625,0.3951550431122661,15.551333477029374,441.90441176470586,0.3897058823529412,0.3088235294117647,0.3492647058823529
MNE,10,10,scenario_macro,186,4,0.8885402573633129,0.94641955659921,1.780331256837624,19.434039133308232,16.818952204000798,19.99224826189207,14.86731745098769,19.434039133308232,16.818952204000798,19.99224826189207,14.86731745098769,0.405693483809005,14.684373770185166,344.49816176470586,0.4093137254901961,0.3088235294117647,0.35906862745098045
MNE,10,15,scenario_macro,186,4,0.8929029259675979,0.9487365561342886,1.7736607742619,18.793629388349647,18.171933419090013,19.72786515686261,14.745851276772223,18.793629388349647,18.171933419090013,19.72786515686261,14.745851276772223,0.3911123717417296,14.246358951749334,294.03125,0.44485294117647056,0.2647058823529412,0.35477941176470584
MNE,10,20,scenario_macro,186,4,0.8947462623067393,0.9495628951025872,1.7724346781230158,18.492411764708425,18.882337336100083,19.207241053435805,15.258906651769896,18.492411764708425,18.882337336100083,19.207241053435805,15.258906651769896,0.3867752491846741,15.258906651769896,271.234375,0.3958333333333333,0.3382352941176471,0.3670343137254902
MNE,15,-10,scenario_macro,186,4,0.7787533201425347,0.8908101285422305,1.837497282253474,29.950015586561133,25.593323029583065,22.0837354298617,14.930173197755115,29.950015586561133,25.593323029583065,22.0837354298617,14.930173197755115,0.25840939257142903,15.687927446836023,754.3511029411766,0.3762254901960784,0.4264705882352941,0.4013480392156863
MNE,15,-5,scenario_macro,186,4,0.8172216371107313,0.9115981452670021,1.8234778909359903,27.616075329141722,23.537641097180778,21.45899562615877,14.604410536792138,27.616075329141722,23.537641097180778,21.45899562615877,14.604410536792138,0.315573336750938,14.329765091378723,871.2022058823529,0.4240196078431373,0.4117647058823529,0.4178921568627451
MNE,15,0,scenario_macro,186,4,0.8486502943940093,0.9261666505073699,1.8013675564708531,23.934065985778872,17.622367266608595,20.830430284538853,14.676594019014516,23.934065985778872,17.622367266608595,20.830430284538853,14.676594019014516,0.361565314526593,14.693711951224989,757.529411764706,0.4166666666666667,0.4117647058823529,0.4142156862745098
MNE,15,5,scenario_macro,186,4,0.8730034817228105,0.9404205552084204,1.7733378696313722,19.060779485950547,14.145864372377545,20.469436767749418,14.922384583405005,19.060779485950547,14.145864372377545,20.469436767749418,14.922384583405005,0.3855420449880884,14.73749574099709,473.4283088235294,0.4620098039215686,0.4117647058823529,0.4368872549019608
MNE,15,10,scenario_macro,186,4,0.8944462130807669,0.9485826242418972,1.7564883176618356,17.3553968163374,14.080424439722739,20.03947485526238,14.801567919898913,17.3553968163374,14.080424439722739,20.03947485526238,14.801567919898913,0.3992453280537624,14.86641288534525,367.34191176470586,0.4411764705882353,0.36764705882352944,0.40441176470588236
MNE,15,15,scenario_macro,186,4,0.9029464032520803,0.9515863874829306,1.7524108536165222,17.54450369174221,15.251635092194372,19.712221060884072,14.919432956063082,17.54450369174221,15.251635092194372,19.712221060884072,14.919432956063082,0.40829776183030003,14.92770179783549,318.9641544117647,0.4411764705882353,0.27941176470588236,0.3602941176470588
MNE,15,20,scenario_macro,186,4,0.9036040412092194,0.9513702490934051,1.7554399927930264,17.830314644858337,18.222660232777795,19.33847343966586,15.0323670249818,17.830314644858337,18.222660232777795,19.33847343966586,15.0323670249818,0.39460264318702404,15.0323670249818,277.046875,0.4093137254901961,0.3088235294117647,0.35906862745098045
MNE,20,-10,scenario_macro,186,4,0.8337729272804886,0.9197122579825462,1.8117617552682228,22.62705254768387,22.33698581012689,22.02788461203721,16.663457640126108,22.62705254768387,22.33698581012689,22.02788461203721,16.663457640126108,0.30871692671156986,16.60981861201816,708.8272058823529,0.3112745098039216,0.4117647058823529,0.36151960784313725
MNE,20,-5,scenario_macro,186,4,0.8422223648257037,0.9239702768153697,1.8044587013771731,21.328438157334798,21.101467968115227,21.618360739081037,15.262245513179678,21.328438157334798,21.101467968115227,21.618360739081037,15.262245513179678,0.32160449014455555,15.495912874228779,717.3694852941177,0.35661764705882354,0.4411764705882353,0.39889705882352944
MNE,20,0,scenario_macro,186,4,0.8635664099587841,0.9326761239825075,1.7874154710547043,19.79519097430705,18.877466466794626,21.127299411825295,14.8544612017257,19.79519097430705,18.877466466794626,21.127299411825295,14.8544612017257,0.35159707184839245,14.695147455392425,640.0909926470588,0.3700980392156863,0.45588235294117646,0.41299019607843135
