metric,metric_label,baseline,eeg_snr_db,meg_snr_db,oaster_value,baseline_value,oriented_difference_positive_favors_oaster,outcome
auc,Parcel AUC,dSPM,20,15,0.9521575857826132,0.9125594613236034,0.03959812445900979,win
auc,Parcel AUC,dSPM,20,20,0.9433604247874943,0.9169450020038283,0.02641542278366593,win
auc,Parcel AUC,sLORETA,-10,-10,0.9044928512811615,0.8128532766218443,0.09163957465931727,win
auc,Parcel AUC,sLORETA,-10,-5,0.9042449631281807,0.8257771308814994,0.0784678322466813,win
auc,Parcel AUC,sLORETA,-10,0,0.9229030338031442,0.8452514408349665,0.0776515929681777,win
auc,Parcel AUC,sLORETA,-10,5,0.9024999540893575,0.8682142909217023,0.034285663167655134,win
auc,Parcel AUC,sLORETA,-10,10,0.9046567845834095,0.886736226987282,0.01792055759612743,win
auc,Parcel AUC,sLORETA,-10,15,0.9101410224313135,0.8958088838196546,0.014332138611658829,win
auc,Parcel AUC,sLORETA,-10,20,0.9116742810011209,0.8968098966092062,0.014864384391914731,win
auc,Parcel AUC,sLORETA,-5,-10,0.9067147807040408,0.8579435626514791,0.04877121805256168,win
auc,Parcel AUC,sLORETA,-5,-5,0.9166679574098985,0.8682711196919882,0.04839683771791026,win
auc,Parcel AUC,sLORETA,-5,0,0.931278641703446,0.8787691088466261,0.05250953285681992,win
auc,Parcel AUC,sLORETA,-5,5,0.9196294308489874,0.8877789036094705,0.03185052723951687,win
auc,Parcel AUC,sLORETA,-5,10,0.909590945349931,0.8976486479278003,0.01194229742213071,win
auc,Parcel AUC,sLORETA,-5,15,0.918284767915553,0.901595035309378,0.016689732606175012,win
auc,Parcel AUC,sLORETA,-5,20,0.9085866099895034,0.9005651252828466,0.008021484706656756,win
auc,Parcel AUC,sLORETA,0,-10,0.9201388874695388,0.8859530462337775,0.034185841235761294,win
auc,Parcel AUC,sLORETA,0,-5,0.9269577945338872,0.9001676726741001,0.02679012185978702,win
auc,Parcel AUC,sLORETA,0,0,0.935859635571461,0.9014841292815032,0.03437550628995778,win
auc,Parcel AUC,sLORETA,0,5,0.9371814668667263,0.9031945492186202,0.03398691764810613,win
auc,Parcel AUC,sLORETA,0,10,0.923223940288503,0.9074015675019848,0.015822372786518213,win
auc,Parcel AUC,sLORETA,0,15,0.92652831685309,0.9096258950823876,0.016902421770702447,win
auc,Parcel AUC,sLORETA,0,20,0.9144988686395794,0.9066562254519674,0.007842643187611964,win
auc,Parcel AUC,sLORETA,5,-10,0.9316551519438849,0.9006707411910047,0.030984410752880276,win
auc,Parcel AUC,sLORETA,5,-5,0.9333695166041582,0.9115420667938279,0.021827449810330357,win
auc,Parcel AUC,sLORETA,5,0,0.9319554002142227,0.9165613461394366,0.015394054074786112,win
auc,Parcel AUC,sLORETA,5,5,0.9327727709440798,0.914040079594703,0.01873269134937683,win
auc,Parcel AUC,sLORETA,5,10,0.9366808229520254,0.9141351386525681,0.022545684299457247,win
auc,Parcel AUC,sLORETA,5,15,0.9227448501408733,0.9129776410874825,0.00976720905339079,win
auc,Parcel AUC,sLORETA,5,20,0.9206641677808424,0.9115229600144353,0.009141207766407033,win
auc,Parcel AUC,sLORETA,10,-10,0.9337120804465051,0.9069877397418511,0.026724340704654015,win
auc,Parcel AUC,sLORETA,10,-5,0.9430363827242184,0.9160898942593971,0.026946488464821283,win
auc,Parcel AUC,sLORETA,10,0,0.946507887621373,0.920919238698128,0.025588648923244972,win
auc,Parcel AUC,sLORETA,10,5,0.9511929678634641,0.9216279085917827,0.029565059271681404,win
auc,Parcel AUC,sLORETA,10,10,0.9393252539137118,0.9181333080991951,0.021191945814516666,win
auc,Parcel AUC,sLORETA,10,15,0.9424930230088531,0.9162509973669235,0.026242025641929567,win
auc,Parcel AUC,sLORETA,10,20,0.9388681075049424,0.9145839726567321,0.024284134848210348,win
auc,Parcel AUC,sLORETA,15,-10,0.9169405687843708,0.9076653965504117,0.009275172233959128,win
auc,Parcel AUC,sLORETA,15,-5,0.9326714572199404,0.9149677813710989,0.01770367584884147,win
auc,Parcel AUC,sLORETA,15,0,0.9339445693547306,0.9189027618793357,0.015041807475394853,win
auc,Parcel AUC,sLORETA,15,5,0.9513538037496088,0.9224853287599746,0.028868474989634185,win
auc,Parcel AUC,sLORETA,15,10,0.9499587969474369,0.9212445063683229,0.02871429057911401,win
auc,Parcel AUC,sLORETA,15,15,0.9439964264247873,0.9179691054216494,0.02602732100313787,win
auc,Parcel AUC,sLORETA,15,20,0.9315728197073117,0.9156704095053936,0.01590241020191807,win
auc,Parcel AUC,sLORETA,20,-10,0.9223854635821005,0.9041433592420894,0.018242104340011056,win
auc,Parcel AUC,sLORETA,20,-5,0.9230099449363329,0.9097234795505282,0.013286465385804691,win
auc,Parcel AUC,sLORETA,20,0,0.9341884065754685,0.9149353643108976,0.01925304226457092,win
auc,Parcel AUC,sLORETA,20,5,0.9362436305330568,0.9195050268674945,0.016738603665562346,win
auc,Parcel AUC,sLORETA,20,10,0.9483704158893633,0.922143177547624,0.026227238341739345,win
auc,Parcel AUC,sLORETA,20,15,0.9521575857826132,0.9215233799576015,0.03063420582501175,win
auc,Parcel AUC,sLORETA,20,20,0.9433604247874943,0.9174592223123059,0.025901202475188345,win
auc,Parcel AUC,eLORETA,-10,-10,0.9044928512811615,0.8154592881077254,0.08903356317343614,win
auc,Parcel AUC,eLORETA,-10,-5,0.9042449631281807,0.8685937134481363,0.035651249680044406,win
auc,Parcel AUC,eLORETA,-10,0,0.9229030338031442,0.9054947596702366,0.017408274132907575,win
auc,Parcel AUC,eLORETA,-10,5,0.9024999540893575,0.9202747336707721,-0.0177747795814146,loss
auc,Parcel AUC,eLORETA,-10,10,0.9046567845834095,0.9220041151873372,-0.01734733060392768,loss
auc,Parcel AUC,eLORETA,-10,15,0.9101410224313135,0.9225669846383179,-0.012425962207004426,loss
auc,Parcel AUC,eLORETA,-10,20,0.9116742810011209,0.9211622083907148,-0.00948792738959392,loss
auc,Parcel AUC,eLORETA,-5,-10,0.9067147807040408,0.8434853431290822,0.06322943757495858,win
auc,Parcel AUC,eLORETA,-5,-5,0.9166679574098985,0.881645238832216,0.035022718577682466,win
auc,Parcel AUC,eLORETA,-5,0,0.931278641703446,0.9118307654990137,0.019447876204432335,win
auc,Parcel AUC,eLORETA,-5,5,0.9196294308489874,0.9258966770360059,-0.00626724618701846,loss
auc,Parcel AUC,eLORETA,-5,10,0.909590945349931,0.928885809284195,-0.01929486393426394,loss
auc,Parcel AUC,eLORETA,-5,15,0.918284767915553,0.9256454375429963,-0.007360669627443306,loss
auc,Parcel AUC,eLORETA,-5,20,0.9085866099895034,0.9235481942021452,-0.01496158421264182,loss
auc,Parcel AUC,eLORETA,0,-10,0.9201388874695388,0.8695602521610915,0.050578635308447306,win
auc,Parcel AUC,eLORETA,0,-5,0.9269577945338872,0.8959906448142181,0.030967149719669074,win
auc,Parcel AUC,eLORETA,0,0,0.935859635571461,0.9152513771175964,0.020608258453864603,win
auc,Parcel AUC,eLORETA,0,5,0.9371814668667263,0.9277511718833388,0.009430294983387544,win
auc,Parcel AUC,eLORETA,0,10,0.923223940288503,0.9319858495077161,-0.00876190921921316,loss
auc,Parcel AUC,eLORETA,0,15,0.92652831685309,0.930238563798035,-0.0037102469449450393,loss
auc,Parcel AUC,eLORETA,0,20,0.9144988686395794,0.9264773378345376,-0.011978469194958152,loss
auc,Parcel AUC,eLORETA,5,-10,0.9316551519438849,0.8944504582556102,0.037204693688274726,win
auc,Parcel AUC,eLORETA,5,-5,0.9333695166041582,0.9095193447765592,0.023850171827599076,win
auc,Parcel AUC,eLORETA,5,0,0.9319554002142227,0.9217469832824148,0.010208416931807962,win
auc,Parcel AUC,eLORETA,5,5,0.9327727709440798,0.928715238583079,0.004057532361000815,win
auc,Parcel AUC,eLORETA,5,10,0.9366808229520254,0.9331166575956782,0.003564165356347182,win
auc,Parcel AUC,eLORETA,5,15,0.9227448501408733,0.9324743150535824,-0.009729464912709096,loss
auc,Parcel AUC,eLORETA,5,20,0.9206641677808424,0.9295656081807072,-0.008901440399864846,loss
auc,Parcel AUC,eLORETA,10,-10,0.9337120804465051,0.9106534471189967,0.02305863332750846,win
auc,Parcel AUC,eLORETA,10,-5,0.9430363827242184,0.9192476661488505,0.023788716575367963,win
auc,Parcel AUC,eLORETA,10,0,0.946507887621373,0.925678324171267,0.020829563450105892,win
auc,Parcel AUC,eLORETA,10,5,0.9511929678634641,0.9309121181775895,0.020280849685874625,win
auc,Parcel AUC,eLORETA,10,10,0.9393252539137118,0.9330653544275953,0.006259899486116494,win
auc,Parcel AUC,eLORETA,10,15,0.9424930230088531,0.9339610384529233,0.00853198455592974,win
auc,Parcel AUC,eLORETA,10,20,0.9388681075049424,0.9321951828112544,0.006672924693688076,win
auc,Parcel AUC,eLORETA,15,-10,0.9169405687843708,0.9158736263073708,0.0010669424770000102,win
auc,Parcel AUC,eLORETA,15,-5,0.9326714572199404,0.9218023563704438,0.010869100849496549,win
auc,Parcel AUC,eLORETA,15,0,0.9339445693547306,0.9258908092114415,0.008053760143289068,win
auc,Parcel AUC,eLORETA,15,5,0.9513538037496088,0.9306720781719109,0.020681725577697874,win
auc,Parcel AUC,eLORETA,15,10,0.9499587969474369,0.9324097265118443,0.017549070435592617,win
auc,Parcel AUC,eLORETA,15,15,0.9439964264247873,0.933292492152425,0.01070393427236227,win
auc,Parcel AUC,eLORETA,15,20,0.9315728197073117,0.9334706733125921,-0.0018978536052804973,loss
auc,Parcel AUC,eLORETA,20,-10,0.9223854635821005,0.9126874932160867,0.00969797036601383,win
auc,Parcel AUC,eLORETA,20,-5,0.9230099449363329,0.9180029485756579,0.005006996360675031,win
auc,Parcel AUC,eLORETA,20,0,0.9341884065754685,0.9228462192863597,0.011342187289108852,win
auc,Parcel AUC,eLORETA,20,5,0.9362436305330568,0.9271495103332129,0.009094120199843903,win
auc,Parcel AUC,eLORETA,20,10,0.9483704158893633,0.9307263644181951,0.01764405147116821,win
auc,Parcel AUC,eLORETA,20,15,0.9521575857826132,0.9336065491199388,0.018551036662674436,win
auc,Parcel AUC,eLORETA,20,20,0.9433604247874943,0.9330059281749317,0.010354496612562603,win
auc,Parcel AUC,LCMV,-10,-10,0.9044928512811615,0.7615351614397333,0.1429576898414282,win
auc,Parcel AUC,LCMV,-10,-5,0.9042449631281807,0.7657584941186282,0.13848646900955253,win
auc,Parcel AUC,LCMV,-10,0,0.9229030338031442,0.7728326069304838,0.15007042687266037,win
auc,Parcel AUC,LCMV,-10,5,0.9024999540893575,0.7803266548579202,0.12217329923143727,win
auc,Parcel AUC,LCMV,-10,10,0.9046567845834095,0.790614779625488,0.1140420049579215,win
auc,Parcel AUC,LCMV,-10,15,0.9101410224313135,0.7984218863919652,0.11171913603934824,win
auc,Parcel AUC,LCMV,-10,20,0.9116742810011209,0.8041474635585624,0.10752681744255854,win
auc,Parcel AUC,LCMV,-5,-10,0.9067147807040408,0.791148714125955,0.11556606657808577,win
auc,Parcel AUC,LCMV,-5,-5,0.9166679574098985,0.7854921299350657,0.1311758274748328,win
auc,Parcel AUC,LCMV,-5,0,0.931278641703446,0.7850772243669839,0.14620141733646208,win
auc,Parcel AUC,LCMV,-5,5,0.9196294308489874,0.7864486003750333,0.13318083047395413,win
auc,Parcel AUC,LCMV,-5,10,0.909590945349931,0.7932114923889534,0.11637945296097763,win
auc,Parcel AUC,LCMV,-5,15,0.918284767915553,0.8004847656055797,0.11780000230997334,win
auc,Parcel AUC,LCMV,-5,20,0.9085866099895034,0.8044635512610655,0.10412305872843786,win
auc,Parcel AUC,LCMV,0,-10,0.9201388874695388,0.8060204432345257,0.11411844423501305,win
auc,Parcel AUC,LCMV,0,-5,0.9269577945338872,0.8028587063631334,0.12409908817075377,win
auc,Parcel AUC,LCMV,0,0,0.935859635571461,0.800625948899627,0.135233686671834,win
auc,Parcel AUC,LCMV,0,5,0.9371814668667263,0.7981679305177826,0.13901353634894376,win
auc,Parcel AUC,LCMV,0,10,0.923223940288503,0.7995736703106426,0.12365026997786033,win
auc,Parcel AUC,LCMV,0,15,0.92652831685309,0.8024751839514381,0.12405313290165187,win
auc,Parcel AUC,LCMV,0,20,0.9144988686395794,0.804855091633676,0.10964377700590344,win
auc,Parcel AUC,LCMV,5,-10,0.9316551519438849,0.8119809198448978,0.11967423209898709,win
auc,Parcel AUC,LCMV,5,-5,0.9333695166041582,0.8128156268890134,0.1205538897151448,win
auc,Parcel AUC,LCMV,5,0,0.9319554002142227,0.8114724529382218,0.12048294727600095,win
auc,Parcel AUC,LCMV,5,5,0.9327727709440798,0.8093291734663479,0.12344359747773193,win
auc,Parcel AUC,LCMV,5,10,0.9366808229520254,0.8068714187581274,0.12980940419389797,win
auc,Parcel AUC,LCMV,5,15,0.9227448501408733,0.8066563694257323,0.116088480715141,win
auc,Parcel AUC,LCMV,5,20,0.9206641677808424,0.8072079358788711,0.1134562319019713,win
auc,Parcel AUC,LCMV,10,-10,0.9337120804465051,0.8141492029449617,0.11956287750154337,win
auc,Parcel AUC,LCMV,10,-5,0.9430363827242184,0.817132774451679,0.12590360827253944,win
auc,Parcel AUC,LCMV,10,0,0.946507887621373,0.8159321283913026,0.13057575923007037,win
auc,Parcel AUC,LCMV,10,5,0.9511929678634641,0.8153945192976131,0.135798448565851,win
auc,Parcel AUC,LCMV,10,10,0.9393252539137118,0.8129693322847602,0.1263559216289516,win
auc,Parcel AUC,LCMV,10,15,0.9424930230088531,0.8111771451346851,0.13131587787416799,win
auc,Parcel AUC,LCMV,10,20,0.9388681075049424,0.8098981081470482,0.12896999935789422,win
auc,Parcel AUC,LCMV,15,-10,0.9169405687843708,0.8163370489692665,0.10060351981510429,win
auc,Parcel AUC,LCMV,15,-5,0.9326714572199404,0.8170900152192354,0.11558144200070497,win
auc,Parcel AUC,LCMV,15,0,0.9339445693547306,0.8174644663201941,0.11648010303453649,win
auc,Parcel AUC,LCMV,15,5,0.9513538037496088,0.8191771391339765,0.13217666461563227,win
auc,Parcel AUC,LCMV,15,10,0.9499587969474369,0.8176721642762961,0.13228663267114082,win
auc,Parcel AUC,LCMV,15,15,0.9439964264247873,0.8155459499277156,0.12845047649707175,win
auc,Parcel AUC,LCMV,15,20,0.9315728197073117,0.812256685718513,0.1193161339887987,win
auc,Parcel AUC,LCMV,20,-10,0.9223854635821005,0.8174858745176907,0.10489958906440977,win
auc,Parcel AUC,LCMV,20,-5,0.9230099449363329,0.8170054735678182,0.10600447136851476,win
auc,Parcel AUC,LCMV,20,0,0.9341884065754685,0.818241124709404,0.11594728186606451,win
auc,Parcel AUC,LCMV,20,5,0.9362436305330568,0.81823331901072,0.11801031152233676,win
auc,Parcel AUC,LCMV,20,10,0.9483704158893633,0.818789380475427,0.12958103541393629,win
auc,Parcel AUC,LCMV,20,15,0.9521575857826132,0.8181950744925276,0.13396251129008563,win
auc,Parcel AUC,LCMV,20,20,0.9433604247874943,0.8157231893302808,0.1276372354572135,win
auc,Parcel AUC,Dipole fitting (grid),-10,-10,0.9044928512811615,0.6348916931059402,0.26960115817522134,win
auc,Parcel AUC,Dipole fitting (grid),-10,-5,0.9042449631281807,0.6404274750871239,0.26381748804105676,win
auc,Parcel AUC,Dipole fitting (grid),-10,0,0.9229030338031442,0.6583911987517039,0.26451183505144027,win
auc,Parcel AUC,Dipole fitting (grid),-10,5,0.9024999540893575,0.6634174424292322,0.23908251166012529,win
auc,Parcel AUC,Dipole fitting (grid),-10,10,0.9046567845834095,0.6702690709657027,0.23438771361770683,win
auc,Parcel AUC,Dipole fitting (grid),-10,15,0.9101410224313135,0.6661862510417729,0.24395477138954058,win
auc,Parcel AUC,Dipole fitting (grid),-10,20,0.9116742810011209,0.6681090259052264,0.24356525509589455,win
auc,Parcel AUC,Dipole fitting (grid),-5,-10,0.9067147807040408,0.6208918164756551,0.2858229642283857,win
auc,Parcel AUC,Dipole fitting (grid),-5,-5,0.9166679574098985,0.6422515723661733,0.27441638504372523,win
auc,Parcel AUC,Dipole fitting (grid),-5,0,0.931278641703446,0.6505069374075069,0.2807717042959391,win
auc,Parcel AUC,Dipole fitting (grid),-5,5,0.9196294308489874,0.6659476889497131,0.2536817418992743,win
auc,Parcel AUC,Dipole fitting (grid),-5,10,0.909590945349931,0.6686785663214325,0.2409123790284985,win
auc,Parcel AUC,Dipole fitting (grid),-5,15,0.918284767915553,0.6661562106300423,0.25212855728551076,win
auc,Parcel AUC,Dipole fitting (grid),-5,20,0.9085866099895034,0.6632953154652942,0.24529129452420917,win
auc,Parcel AUC,Dipole fitting (grid),0,-10,0.9201388874695388,0.63840422911258,0.28173465835695877,win
auc,Parcel AUC,Dipole fitting (grid),0,-5,0.9269577945338872,0.6457571931380501,0.281200601395837,win
auc,Parcel AUC,Dipole fitting (grid),0,0,0.935859635571461,0.6566441758391647,0.27921545973229633,win
auc,Parcel AUC,Dipole fitting (grid),0,5,0.9371814668667263,0.6685959794293688,0.26858548743735755,win
auc,Parcel AUC,Dipole fitting (grid),0,10,0.923223940288503,0.6692834552386553,0.2539404850498477,win
auc,Parcel AUC,Dipole fitting (grid),0,15,0.92652831685309,0.6693683284856908,0.2571599883673992,win
auc,Parcel AUC,Dipole fitting (grid),0,20,0.9144988686395794,0.6674989022356572,0.2469999664039222,win
auc,Parcel AUC,Dipole fitting (grid),5,-10,0.9316551519438849,0.6453421459557833,0.2863130059881016,win
auc,Parcel AUC,Dipole fitting (grid),5,-5,0.9333695166041582,0.6590130143027456,0.2743565023014126,win
auc,Parcel AUC,Dipole fitting (grid),5,0,0.9319554002142227,0.6646335654706098,0.26732183474361293,win
auc,Parcel AUC,Dipole fitting (grid),5,5,0.9327727709440798,0.6721832896803617,0.26058948126371817,win
auc,Parcel AUC,Dipole fitting (grid),5,10,0.9366808229520254,0.6717931176797015,0.26488770527232386,win
auc,Parcel AUC,Dipole fitting (grid),5,15,0.9227448501408733,0.6737464619369724,0.24899838820390086,win
auc,Parcel AUC,Dipole fitting (grid),5,20,0.9206641677808424,0.6693074233050886,0.25135674447575374,win
auc,Parcel AUC,Dipole fitting (grid),10,-10,0.9337120804465051,0.6578907798016126,0.2758213006448925,win
auc,Parcel AUC,Dipole fitting (grid),10,-5,0.9430363827242184,0.6573462367417877,0.2856901459824307,win
auc,Parcel AUC,Dipole fitting (grid),10,0,0.946507887621373,0.6693402790082776,0.2771676086130953,win
auc,Parcel AUC,Dipole fitting (grid),10,5,0.9511929678634641,0.6753378321002003,0.2758551357632638,win
auc,Parcel AUC,Dipole fitting (grid),10,10,0.9393252539137118,0.6739038071979759,0.26542144671573586,win
auc,Parcel AUC,Dipole fitting (grid),10,15,0.9424930230088531,0.6753242893433635,0.26716873366548954,win
auc,Parcel AUC,Dipole fitting (grid),10,20,0.9388681075049424,0.673830361559882,0.26503774594506047,win
auc,Parcel AUC,Dipole fitting (grid),15,-10,0.9169405687843708,0.6564880380641805,0.26045253072019026,win
auc,Parcel AUC,Dipole fitting (grid),15,-5,0.9326714572199404,0.6600834632487816,0.27258799397115874,win
auc,Parcel AUC,Dipole fitting (grid),15,0,0.9339445693547306,0.6642527698110257,0.2696917995437049,win
auc,Parcel AUC,Dipole fitting (grid),15,5,0.9513538037496088,0.6721976139252479,0.27915618982436086,win
auc,Parcel AUC,Dipole fitting (grid),15,10,0.9499587969474369,0.6760485914547021,0.2739102054927348,win
auc,Parcel AUC,Dipole fitting (grid),15,15,0.9439964264247873,0.6765400795144804,0.26745634691030695,win
auc,Parcel AUC,Dipole fitting (grid),15,20,0.9315728197073117,0.6683964522804813,0.26317636742683037,win
auc,Parcel AUC,Dipole fitting (grid),20,-10,0.9223854635821005,0.6533432593782466,0.26904220420385394,win
auc,Parcel AUC,Dipole fitting (grid),20,-5,0.9230099449363329,0.6573399795188531,0.2656699654174798,win
auc,Parcel AUC,Dipole fitting (grid),20,0,0.9341884065754685,0.6637469185712719,0.27044148800419665,win
auc,Parcel AUC,Dipole fitting (grid),20,5,0.9362436305330568,0.6650858778914588,0.271157752641598,win
auc,Parcel AUC,Dipole fitting (grid),20,10,0.9483704158893633,0.6682195465844158,0.2801508693049475,win
auc,Parcel AUC,Dipole fitting (grid),20,15,0.9521575857826132,0.6726936835093051,0.2794639022733081,win
auc,Parcel AUC,Dipole fitting (grid),20,20,0.9433604247874943,0.6745141796631675,0.26884624512432675,win
auc,Parcel AUC,RAP-MUSIC,-10,-10,0.9044928512811615,0.6280107839649225,0.27648206731623903,win
auc,Parcel AUC,RAP-MUSIC,-10,-5,0.9042449631281807,0.6442809143660442,0.2599640487621365,win
auc,Parcel AUC,RAP-MUSIC,-10,0,0.9229030338031442,0.669902227359149,0.25300080644399525,win
auc,Parcel AUC,RAP-MUSIC,-10,5,0.9024999540893575,0.6930592262382338,0.20944072785112366,win
auc,Parcel AUC,RAP-MUSIC,-10,10,0.9046567845834095,0.7086560873291807,0.19600069725422875,win
auc,Parcel AUC,RAP-MUSIC,-10,15,0.9101410224313135,0.706859011413665,0.20328201101764842,win
auc,Parcel AUC,RAP-MUSIC,-10,20,0.9116742810011209,0.7085889384106916,0.20308534259042932,win
auc,Parcel AUC,RAP-MUSIC,-5,-10,0.9067147807040408,0.6381009016842285,0.26861387901981226,win
auc,Parcel AUC,RAP-MUSIC,-5,-5,0.9166679574098985,0.6438249447004583,0.2728430127094402,win
auc,Parcel AUC,RAP-MUSIC,-5,0,0.931278641703446,0.6611017534973672,0.27017688820607877,win
auc,Parcel AUC,RAP-MUSIC,-5,5,0.9196294308489874,0.6903592149286828,0.2292702159203046,win
auc,Parcel AUC,RAP-MUSIC,-5,10,0.909590945349931,0.7087348773483794,0.20085606800155165,win
auc,Parcel AUC,RAP-MUSIC,-5,15,0.918284767915553,0.7096665476652606,0.20861822025029242,win
auc,Parcel AUC,RAP-MUSIC,-5,20,0.9085866099895034,0.7052949969045162,0.2032916130849871,win
auc,Parcel AUC,RAP-MUSIC,0,-10,0.9201388874695388,0.639758963453464,0.2803799240160748,win
auc,Parcel AUC,RAP-MUSIC,0,-5,0.9269577945338872,0.6544604824870207,0.27249731204686645,win
auc,Parcel AUC,RAP-MUSIC,0,0,0.935859635571461,0.6670354797684072,0.26882415580305385,win
auc,Parcel AUC,RAP-MUSIC,0,5,0.9371814668667263,0.6989537107558425,0.23822775611088387,win
auc,Parcel AUC,RAP-MUSIC,0,10,0.923223940288503,0.7115629982186764,0.21166094206982655,win
auc,Parcel AUC,RAP-MUSIC,0,15,0.92652831685309,0.7124670351821244,0.2140612816709656,win
auc,Parcel AUC,RAP-MUSIC,0,20,0.9144988686395794,0.7090146592137792,0.20548420942580026,win
auc,Parcel AUC,RAP-MUSIC,5,-10,0.9316551519438849,0.6478651732228768,0.2837899787210081,win
auc,Parcel AUC,RAP-MUSIC,5,-5,0.9333695166041582,0.6653266049053888,0.2680429116987695,win
auc,Parcel AUC,RAP-MUSIC,5,0,0.9319554002142227,0.6854553612029757,0.24650003901124706,win
auc,Parcel AUC,RAP-MUSIC,5,5,0.9327727709440798,0.7013765044762441,0.23139626646783573,win
auc,Parcel AUC,RAP-MUSIC,5,10,0.9366808229520254,0.709109468109442,0.2275713548425834,win
auc,Parcel AUC,RAP-MUSIC,5,15,0.9227448501408733,0.710852481875441,0.21189236826543223,win
auc,Parcel AUC,RAP-MUSIC,5,20,0.9206641677808424,0.7086569862368656,0.2120071815439768,win
auc,Parcel AUC,RAP-MUSIC,10,-10,0.9337120804465051,0.6819270960400302,0.2517849844064749,win
auc,Parcel AUC,RAP-MUSIC,10,-5,0.9430363827242184,0.6829756682620601,0.2600607144621583,win
auc,Parcel AUC,RAP-MUSIC,10,0,0.946507887621373,0.6947919780908521,0.2517159095305208,win
auc,Parcel AUC,RAP-MUSIC,10,5,0.9511929678634641,0.7070949305551488,0.24409803730831525,win
auc,Parcel AUC,RAP-MUSIC,10,10,0.9393252539137118,0.7106042724019009,0.22872098151181086,win
auc,Parcel AUC,RAP-MUSIC,10,15,0.9424930230088531,0.7102207541954065,0.23227226881344654,win
auc,Parcel AUC,RAP-MUSIC,10,20,0.9388681075049424,0.7108634852188436,0.22800462228609886,win
auc,Parcel AUC,RAP-MUSIC,15,-10,0.9169405687843708,0.6995270348019369,0.2174135339824339,win
auc,Parcel AUC,RAP-MUSIC,15,-5,0.9326714572199404,0.6995939057950966,0.23307755142484377,win
auc,Parcel AUC,RAP-MUSIC,15,0,0.9339445693547306,0.6995549636439198,0.2343896057108108,win
auc,Parcel AUC,RAP-MUSIC,15,5,0.9513538037496088,0.7067670680495683,0.24458673570004041,win
auc,Parcel AUC,RAP-MUSIC,15,10,0.9499587969474369,0.7119635910605349,0.23799520588690204,win
auc,Parcel AUC,RAP-MUSIC,15,15,0.9439964264247873,0.7125795748347094,0.23141685159007797,win
auc,Parcel AUC,RAP-MUSIC,15,20,0.9315728197073117,0.7107764021372965,0.2207964175700151,win
auc,Parcel AUC,RAP-MUSIC,20,-10,0.9223854635821005,0.7013178649306325,0.22106759865146797,win
auc,Parcel AUC,RAP-MUSIC,20,-5,0.9230099449363329,0.7070797206631797,0.21593022427315323,win
auc,Parcel AUC,RAP-MUSIC,20,0,0.9341884065754685,0.7028154596939828,0.23137294688148569,win
auc,Parcel AUC,RAP-MUSIC,20,5,0.9362436305330568,0.703499281103255,0.23274434942980182,win
auc,Parcel AUC,RAP-MUSIC,20,10,0.9483704158893633,0.7085030524253413,0.23986736346402204,win
auc,Parcel AUC,RAP-MUSIC,20,15,0.9521575857826132,0.71179542892419,0.24036215685842321,win
auc,Parcel AUC,RAP-MUSIC,20,20,0.9433604247874943,0.7107504126792188,0.23261001210827548,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,-10,0.7468788865557965,1.9303292502955944,1.183450363739798,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,-5,0.7246460577332505,1.850953788464235,1.1263077307309846,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,0,0.716184245923457,1.7363275047001878,1.0201432587767307,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,5,0.76733825536082,1.599149784378961,0.831811529018141,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,10,0.7779249030280548,1.2370800776628055,0.45915517463475064,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,15,0.7781244678668117,1.0381841158296756,0.26005964796286396,win
rmse,Squared relative error (historical RMSE field),SISSES,-10,20,0.7793912017001074,1.05191795600729,0.27252675430718254,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,-10,0.6851224641860911,1.884398156591277,1.199275692405186,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,-5,0.6654783062893875,1.7810464643206179,1.1155681580312304,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,0,0.6587663448434977,1.6670448425843785,1.0082784977408807,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,5,0.7152738748514099,1.4997550032238551,0.7844811283724452,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,10,0.7483465965170947,1.1679166163768802,0.4195700198597855,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,15,0.7571181833675366,0.9969664926700992,0.23984830930256262,win
rmse,Squared relative error (historical RMSE field),SISSES,-5,20,0.7497613876675127,1.044096606936762,0.29433521926924944,win
rmse,Squared relative error (historical RMSE field),SISSES,0,-10,0.6538030239193242,1.8084749847565675,1.1546719608372433,win
rmse,Squared relative error (historical RMSE field),SISSES,0,-5,0.6182433021704301,1.7070354743659621,1.088792172195532,win
rmse,Squared relative error (historical RMSE field),SISSES,0,0,0.6364505343074881,1.59056852677175,0.9541179924642619,win
rmse,Squared relative error (historical RMSE field),SISSES,0,5,0.6548171751242692,1.4095850543361899,0.7547678792119207,win
rmse,Squared relative error (historical RMSE field),SISSES,0,10,0.7100128283167417,1.0961284944919005,0.3861156661751588,win
