method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v2,5,0,scenario_macro,188,4,0.9565397780601366,0.9752569328032556,0.9677324202386398,0.7516339869281047,0.854085013208878,6.127282898796626,8.743435422311848,12.489905523573762,11.973094027504098,6.127282898796626,24.376766217699764,139.05648300757386,139.05648300757386,0.33861436089370806,11.973094027504098,99.62826797385621,93.77900326797385,5.849264705882353,0.40686274509803927,1.0,0.7034313725490197
OASTER-ERP-v2,5,5,scenario_macro,188,4,0.9457908052583348,0.9708426569071831,0.9625411757937451,0.7591503267973856,0.837988211996014,5.651831293534965,8.792780191258709,11.087267823387549,10.979205154679256,5.651831293534965,28.92696054446425,122.94664199514038,122.94664199514038,0.39872743034297103,10.979205154679256,114.95057189542483,110.281454248366,4.669117647058824,0.4754901960784314,0.9852941176470589,0.7303921568627452
OASTER-ERP-v2,5,10,scenario_macro,188,4,0.9406512406082084,0.9686949529380711,0.9599682624534153,0.7836601307189542,0.8106150897658315,4.577398225874671,7.46739245512788,9.339052163916591,9.416714454180035,4.577398225874671,23.15345448023425,104.7384763579172,104.7384763579172,0.46167319309504945,9.416714454180035,115.29575163398692,111.55678104575163,3.7389705882352944,0.553921568627451,0.9852941176470589,0.7696078431372549
OASTER-ERP-v2,5,15,scenario_macro,188,4,0.9328694312627288,0.9606035415256153,0.9491289903117552,0.7869281045751634,0.8425789441840551,5.576712456627334,7.590233905810361,7.350607107067596,7.1454349147746,5.576712456627334,38.856627025776135,78.94107649832097,78.94107649832097,0.545144152082307,7.1454349147746,125.10334967320262,122.01143790849673,3.0919117647058822,0.6666666666666666,0.9117647058823529,0.7892156862745098
OASTER-ERP-v2,5,20,scenario_macro,188,4,0.9414406414784654,0.9607651468359839,0.9483221277986936,0.8562091503267973,0.8290724137888369,5.367005432328778,6.841321788294856,4.593261108810594,4.531810485730222,5.367005432328778,42.82371967662069,47.11355133341456,47.11355133341456,0.6061931929679746,4.531810485730222,121.7046568627451,119.21200980392156,2.492647058823529,0.8039215686274509,0.8088235294117647,0.8063725490196079
OASTER-ERP-v2,10,-10,scenario_macro,188,4,0.9445686280980443,0.967515900336357,0.9578144398947508,0.7712418300653594,0.8924266911153235,5.623143673725042,9.486299295534396,8.77232673190303,8.677562405682123,5.623143673725042,33.983784109284116,88.31476720038118,88.31476720038118,0.5132118193296642,8.677562405682123,88.06413398692811,83.63398692810459,4.43014705882353,0.6274509803921569,0.9852941176470589,0.8063725490196079
OASTER-ERP-v2,10,-5,scenario_macro,188,4,0.9462175816252536,0.9672776539346813,0.957130261702471,0.8215686274509805,0.8446587825304647,5.449669729511065,8.611786717719783,8.145671413385019,7.760258599902642,5.449669729511065,17.507749936241044,88.8247137956971,88.8247137956971,0.5144318622945643,7.760258599902642,80.60743464052288,76.30596405228759,4.301470588235294,0.6225490196078431,0.9705882352941176,0.7965686274509804
OASTER-ERP-v2,10,0,scenario_macro,188,4,0.9478944860737654,0.9698893465610436,0.9606007634292921,0.8029411764705882,0.8173586678933651,5.100463173272252,8.521601663052056,8.650196505156705,8.62206012550009,5.100463173272252,35.22543227076181,84.67708416262742,84.67708416262742,0.5534264337392294,8.62206012550009,70.82312091503267,67.06576797385621,3.75735294117647,0.6421568627450981,0.9411764705882353,0.7916666666666667
OASTER-ERP-v2,10,5,scenario_macro,188,4,0.9593727713591748,0.9755429342645359,0.9677559966708783,0.8153594771241832,0.7598225310307349,4.6618953550094355,7.917494873697209,7.816066072035863,7.980272168034169,4.6618953550094355,30.29576102186085,81.18645993604406,81.18645993604406,0.5364609809332261,7.980272168034169,96.7749183006536,93.30800653594771,3.4669117647058822,0.6568627450980392,0.9558823529411765,0.8063725490196079
OASTER-ERP-v2,10,10,scenario_macro,188,4,0.9453131370430652,0.972498315760811,0.9648075653487728,0.8133986928104574,0.7558779293656591,4.201134321960623,6.944939628207083,7.817403693143402,8.096576922619173,4.201134321960623,18.10629032655957,86.33423230531348,86.33423230531348,0.544749242355566,8.096576922619173,127.6515522875817,124.37214052287582,3.2794117647058822,0.6323529411764706,0.9558823529411765,0.7941176470588236
OASTER-ERP-v2,10,15,scenario_macro,188,4,0.9474162981571495,0.967457418713215,0.9574202199068158,0.8411764705882353,0.7695673563649557,4.429101839009147,6.490911331764839,7.060610561332375,7.117111057329524,4.429101839009147,26.717732215839728,71.95982810148733,71.95982810148733,0.5849847924817976,7.117111057329524,121.41666666666667,118.48284313725492,2.9338235294117645,0.6960784313725491,0.9264705882352942,0.8112745098039216
OASTER-ERP-v2,10,20,scenario_macro,188,4,0.9421191643419083,0.9625304703169044,0.9511659438150754,0.8408496732026144,0.7931268091879661,3.791013968750555,5.950859326502261,5.789878758386756,5.969471303544449,3.791013968750555,37.359909710995765,52.84955896989883,52.84955896989883,0.5877066646052977,5.969471303544449,136.64624183006535,134.0874183006536,2.558823529411765,0.7794117647058822,0.8235294117647058,0.801470588235294
OASTER-ERP-v2,15,-10,scenario_macro,188,4,0.9451489147283144,0.9651043924135595,0.9542105031043668,0.8209150326797386,0.8342730138477962,4.870036702787915,8.188229104470386,7.557804669850303,7.588247622997502,4.870036702787915,23.67335061321272,69.91052313405918,69.91052313405918,0.5733024873153852,7.588247622997502,141.70996732026143,138.52246732026143,3.1875,0.7058823529411765,0.8823529411764706,0.7941176470588236
OASTER-ERP-v2,15,-5,scenario_macro,188,4,0.948535123264518,0.966028529812113,0.9550268254743784,0.8506535947712418,0.8279224939949803,5.067269735645564,7.959950226209739,6.611022254606976,6.51240653405594,5.067269735645564,27.89171309983386,59.58570936408304,59.58570936408304,0.6075720299541026,6.51240653405594,114.46037581699348,111.4750816993464,2.985294117647059,0.75,0.8823529411764706,0.8161764705882353
OASTER-ERP-v2,15,0,scenario_macro,188,4,0.949880775708801,0.9676433021905997,0.9573159011418468,0.8411764705882353,0.7820443072505573,4.16928561686117,7.321171785244289,6.135225638634018,5.872508385441743,4.16928561686117,27.408694967192947,58.37737271760725,58.340468598444716,0.6128762520886233,5.872508385441743,101.49714052287581,98.61478758169936,2.8823529411764706,0.7549019607843137,0.8676470588235294,0.8112745098039216
OASTER-ERP-v2,15,5,scenario_macro,188,4,0.9538807931266151,0.9720876758980654,0.9635212854841305,0.8415032679738562,0.7433359866214904,4.045899290007734,7.410763910484893,5.210167353678558,5.08980497564239,4.045899290007734,27.534589624785074,51.69256234888877,51.65333786764097,0.612729185763758,5.08980497564239,83.18096405228759,80.56699346405229,2.613970588235294,0.7843137254901961,0.9264705882352942,0.8553921568627452
OASTER-ERP-v2,15,10,scenario_macro,188,4,0.9577893339300774,0.9751653674228535,0.9673490505431617,0.8529411764705883,0.6863558777820633,3.1662217061924722,6.174471372667344,4.747744892041111,4.59326425075871,3.1662217061924722,19.66147501405512,41.377543721915224,41.377543721915224,0.6213846954806922,4.59326425075871,100.37949346405229,97.88684640522875,2.4926470588235294,0.8284313725490197,0.9411764705882353,0.8848039215686274
OASTER-ERP-v2,15,15,scenario_macro,188,4,0.9436448275589377,0.9721878147998196,0.9640354866552431,0.8307189542483661,0.6937115016933032,2.8485436545488008,6.311581724259727,5.622518230683066,5.6775069508369205,2.8485436545488008,15.27618481381505,55.99704592804645,55.99704592804645,0.6040597195069443,5.6775069508369205,114.42116013071895,112.00204248366012,2.4191176470588234,0.7647058823529411,0.8382352941176471,0.8014705882352942
OASTER-ERP-v2,15,20,scenario_macro,188,4,0.9403684809246537,0.962814711588788,0.9510766866517991,0.838562091503268,0.7358242834662916,3.4611385403669725,6.823585249457802,5.010663066281827,4.89270387507714,3.4611385403669725,24.7682860315974,45.721251789716995,45.721251789716995,0.6074922889836352,4.89270387507714,124.64460784313725,122.2107843137255,2.4338235294117645,0.8088235294117648,0.8235294117647058,0.8161764705882353
OASTER-ERP-v2,20,-10,scenario_macro,188,4,0.9475135274203772,0.9644195632201278,0.9529326278045489,0.8604575163398693,0.8025615214299381,4.215630052438806,7.254995252463442,5.3991787617609495,5.507412145327465,4.215630052438806,29.523204366576152,50.064959883233634,50.064959883233634,0.6142080315609734,5.507412145327465,136.6062091503268,134.27532679738562,2.3308823529411766,0.7892156862745098,0.8235294117647058,0.8063725490196079
OASTER-ERP-v2,20,-5,scenario_macro,188,4,0.9526315653514112,0.9654392990755309,0.9541004833513392,0.8751633986928105,0.7985787693228684,4.352347997373225,8.194401265522618,5.643228529668586,5.5656104124233,4.352347997373225,25.943368715103905,52.35936291600754,52.35936291600754,0.6206894442655284,5.5656104124233,142.64460784313724,140.10416666666666,2.540441176470588,0.7794117647058824,0.8235294117647058,0.8014705882352942
OASTER-ERP-v2,20,0,scenario_macro,188,4,0.9473134162294443,0.9674463991812879,0.9571281270778221,0.8552287581699347,0.7967438720614857,4.350269688804734,7.407003349747892,6.2595011337163475,6.263419889376084,4.350269688804734,25.183928409468805,58.10400564892907,58.09537057326205,0.6175565792779505,6.263419889376084,132.06168300653593,129.48815359477123,2.573529411764706,0.7549019607843137,0.8382352941176471,0.7965686274509804
OASTER-ERP-v2,20,5,scenario_macro,188,4,0.9526738834019028,0.9682342416351882,0.9579938802713204,0.8513071895424836,0.7588535441196077,3.6639781215538876,7.140768887008565,4.884575213110344,4.779715176470742,3.6639781215538876,31.66496511257895,48.96677794463259,48.96677794463259,0.6429336129075206,4.779715176470742,122.77083333333333,120.3921568627451,2.3786764705882355,0.7941176470588235,0.8970588235294118,0.8455882352941176
OASTER-ERP-v2,20,10,scenario_macro,188,4,0.9541773181893053,0.9700148712401637,0.9604009177084901,0.8696078431372549,0.7291965154170168,3.4921882622838254,6.676717933496799,4.932431899043653,4.804634455952636,3.4921882622838254,31.298388625353365,45.56331761124428,45.52517335464054,0.6050850196673868,4.804634455952636,79.77083333333331,77.20833333333333,2.5625,0.8088235294117648,0.8970588235294118,0.8529411764705883
OASTER-ERP-v2,20,15,scenario_macro,188,4,0.9516423558533427,0.9745902415901355,0.9668359613755553,0.8526143790849674,0.69992153467194,3.5937749348038373,6.8902649359393076,4.637082126868878,4.615635480377598,3.5937749348038373,24.820617628686673,41.083426083363186,41.083426083363186,0.6266099800182051,4.615635480377598,101.60661764705883,99.3970588235294,2.2095588235294117,0.8284313725490197,0.8676470588235294,0.8480392156862746
OASTER-ERP-v2,20,20,scenario_macro,188,4,0.948607580163765,0.9729737121993133,0.9649588488659019,0.868954248366013,0.6913251982104036,3.183598561875096,5.851145318698293,3.487757383617224,3.349724368540906,3.183598561875096,25.99006493572411,38.690983791510554,38.690983791510554,0.6367466569884604,3.349724368540906,107.04942810457518,105.093545751634,1.9558823529411766,0.8382352941176471,0.8088235294117647,0.8235294117647058
