method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
LCMV,-5,-5,scenario_macro,369,4,0.7960679740696828,0.7548481958913164,0.6650645750692893,0.703869541182974,1.942887040355628,53.943605019729965,55.537634307995354,20.337412849577166,13.231362674252878,53.943605019729965,55.537634307995354,234.02911185627735,234.02911185627735,0.0,nan,1132.8566926397425,1118.156557287094,14.700135352648523,0.0,1.0,0.5
LCMV,-5,0,scenario_macro,369,4,0.8007393957274203,0.7588209850725263,0.6702127930236005,0.7465819594836276,1.9317070621647174,52.72930267188284,51.05903507008412,18.698653160919363,11.806520170953585,52.72930267188284,51.05903507008412,234.02911185627735,234.02911185627735,0.0,nan,884.5886029411764,870.8913959613697,13.697206979806849,0.0,1.0,0.5
LCMV,-5,5,scenario_macro,369,4,0.8044739042533664,0.7662367036528839,0.6802361623400776,0.7800624329333723,1.9092811490952277,51.62441469453173,50.75208637563065,16.295780485483743,9.083998868051083,51.62441469453173,50.75208637563065,234.02911185627735,234.02911185627735,0.0,nan,658.05424531753,645.722181372549,12.332063944980977,0.0,1.0,0.5
LCMV,-5,10,scenario_macro,369,4,0.8087386580591696,0.7691271283012775,0.684076276018765,0.839844893181153,1.8690932694039042,51.169912510257234,50.75283680062171,14.309779208863048,6.9572330890952685,51.169912510257234,50.75283680062171,234.02911185627735,234.02911185627735,0.0,nan,497.85310579455665,486.35190042434886,11.501205370207785,0.0,1.0,0.5
LCMV,-5,15,scenario_macro,369,4,0.8163795170651976,0.77094022718569,0.6862403874791615,0.9148497707540728,1.7854944594965343,50.89749715019193,50.82875533389844,11.416834424677054,4.900178660330774,50.89749715019193,50.82875533389844,214.9861856796749,214.30996007267208,0.06227576776114395,1.4144736693747992,406.8497768510389,396.6897296605209,10.160047190517998,0.08636962247585601,0.9926470588235294,0.5395083406496928
LCMV,-5,20,scenario_macro,369,4,0.8230743414009981,0.7748753498087586,0.691439534525248,0.9541800799921959,1.6739829724106228,50.74273776871877,50.54171289898545,8.977665412480052,3.419096859710051,50.74273776871877,50.54171289898545,68.42050060961212,63.86176359619214,0.5790973027254546,2.4531037797915785,346.8284514925373,338.22441286215974,8.604038630377524,0.7382474880499462,0.6029411764705882,0.6705943322602672
LCMV,0,-10,scenario_macro,369,4,0.7994413277786925,0.7584961486972617,0.6701780117223985,0.7250243878645986,1.9432083576233565,55.29403795335935,53.503693251840126,21.43095999385371,12.92488214504373,55.29403795335935,53.503693251840126,234.02911185627735,234.02911185627735,0.0,nan,1327.4197925812118,1311.8966308165059,15.523161764705883,0.0,1.0,0.5
LCMV,0,-5,scenario_macro,369,4,0.8020163245502762,0.761004204223854,0.6734214325618625,0.7228774428511041,1.9376425124524743,53.9432031455106,51.57620226658049,20.350780206277335,12.382299045362188,53.9432031455106,51.57620226658049,234.02911185627735,234.02911185627735,0.0,nan,1196.7423178226513,1182.0108227246124,14.731495098039215,0.0,1.0,0.5
LCMV,0,0,scenario_macro,369,4,0.8072204901429296,0.7619784452452636,0.6742863895504488,0.7538510064058791,1.92458218139326,52.97419172682256,49.17521140160925,18.3540947394063,10.828088655352017,52.97419172682256,49.17521140160925,234.02911185627735,234.02911185627735,0.0,nan,1053.1711259877084,1039.6586259877085,13.512500000000001,0.0,1.0,0.5
LCMV,0,5,scenario_macro,369,4,0.8116008711358486,0.7671156179281706,0.681236423973762,0.8121232074919521,1.9036439096025235,52.10321714441684,48.55997038198325,16.356936848702485,8.500850533035006,52.10321714441684,48.55997038198325,234.02911185627735,234.02911185627735,0.0,nan,836.6212997512439,824.0322139303483,12.589085820895523,0.0,1.0,0.5
LCMV,0,10,scenario_macro,369,4,0.8136124938748255,0.7669073190443466,0.680826852427855,0.8606331089649789,1.855114022120166,51.39404169780267,48.38273499760911,14.160187557842818,6.7720526114505,51.39404169780267,48.38273499760911,234.02911185627735,234.02911185627735,0.0,nan,644.5479898302605,632.9257828504536,11.622206979806847,0.0,1.0,0.5
LCMV,0,15,scenario_macro,369,4,0.8192746118196936,0.7713474099456199,0.6866833125589326,0.9294946834455174,1.78331934802538,50.916141992028194,49.18437552276367,11.557940757420871,4.411232699890845,50.916141992028194,49.18437552276367,214.96384428328307,214.17232190773362,0.06386490914372189,1.1513158112219628,498.43461735440445,488.16709101551066,10.267526338893767,0.08636962247585601,1.0,0.5431848112379281
LCMV,0,20,scenario_macro,369,4,0.8223738883317401,0.7720028192249132,0.6874760995878861,0.9568237245146815,1.6694673976237753,50.646471844467975,49.73733511998929,8.946699117602828,3.0948248685764455,50.646471844467975,49.73733511998929,78.86223254299618,73.92693703704838,0.5774502736955047,2.7377094061210188,391.3142961662277,382.66021363769386,8.6540825285338,0.6925129255682373,0.5955882352941176,0.6440505804311775
LCMV,5,-10,scenario_macro,369,4,0.8088766960996282,0.7649783237932725,0.6786281129802286,0.807895815042435,1.9339278921383458,54.299989847601275,48.628438027555724,20.350080711700212,9.949035758061418,54.299989847601275,48.628438027555724,234.02911185627735,234.02911185627735,0.0,nan,1073.2975380450687,1058.2993762803628,14.998161764705882,0.0,1.0,0.5
LCMV,5,-5,scenario_macro,369,4,0.8088369878873012,0.7627524984692932,0.6753949281714956,0.8116330114135207,1.9253965587800754,53.480930547312134,49.843103306370836,19.201902860911733,9.349788202500145,53.480930547312134,49.843103306370836,234.02911185627735,234.02911185627735,0.0,nan,1039.2934024729295,1024.963623061165,14.329779411764706,0.0,1.0,0.5
LCMV,5,0,scenario_macro,369,4,0.8141597280563552,0.7619732078283091,0.6739302258474562,0.8362306116476441,1.9129826423986533,52.51278690395116,46.67642800129801,17.34398288776822,8.605188824186962,52.51278690395116,46.67642800129801,234.02911185627735,234.02911185627735,0.0,nan,1035.4171989318115,1022.2538959613696,13.163302970441908,0.0,1.0,0.5
LCMV,5,5,scenario_macro,369,4,0.8156537822079726,0.7630945429192725,0.675354314675261,0.8515974051312067,1.8942412656893495,51.917021334645085,46.350463247976386,15.803738568858444,7.30678726339178,51.917021334645085,46.350463247976386,234.02911185627735,234.02911185627735,0.0,nan,931.0728947175885,918.5955443371379,12.477350380450687,0.0,1.0,0.5
LCMV,5,10,scenario_macro,369,4,0.8190628845005578,0.7671808913615558,0.6809531696711715,0.9042508047995318,1.843766792539828,51.40049619511503,47.70479645206464,13.572338595311455,6.027860985460824,51.40049619511503,47.70479645206464,234.02911185627735,234.02911185627735,0.0,nan,783.9824023266023,772.371001609599,11.611400717003221,0.0,1.0,0.5
LCMV,5,15,scenario_macro,369,4,0.8221220714899122,0.7700260832111357,0.6847811221399503,0.9370305336064774,1.7772939309048017,50.808705848200276,48.80530787680001,11.142608977566306,4.074029140945053,50.808705848200276,51.668301716477096,214.55739848635804,213.67038165699137,0.06562435759788071,1.1770029024796045,608.4725526777875,598.1728947175885,10.299657960199005,0.08874743927421715,1.0,0.5443737196371086
LCMV,5,20,scenario_macro,369,4,0.8243380333618977,0.7726236625017482,0.6883016076273788,0.9620963808408937,1.6637846722462584,50.5087242865971,49.59152685762166,8.727496814871778,3.024582438292797,50.5087242865971,50.54130127268696,67.56349976249089,62.822720552099874,0.612564744417291,1.876863431234894,464.4322578285046,455.8149674422007,8.617290386303775,0.7406984684421033,0.5367647058823529,0.6387315871622281
LCMV,10,-10,scenario_macro,369,4,0.8196218612649847,0.7676109947062568,0.6816184247273901,0.8915374109842942,1.9166927993480365,52.80048101311308,47.68563068543847,17.55810399365761,6.699014321393169,52.80048101311308,49.591755469748755,234.02911185627735,234.02911185627735,0.0,nan,882.8347673397718,869.321451565701,13.513315774070822,0.0,1.0,0.5
