method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v3,15,5,scenario_macro,188,4,0.9656048298295035,0.9729722585058627,0.9635204707906769,0.9467320261437907,0.7080318707996429,4.059699623516898,7.410763910484893,3.3643686547330005,3.1344615312911572,4.059699623516898,27.534589624785074,35.151339981872944,35.151339981872944,0.6276295457517436,3.1344615312911572,85.36111111111111,80.55596405228758,4.805147058823529,0.8529411764705882,0.9264705882352942,0.8897058823529411
OASTER-ERP-v3,15,10,scenario_macro,188,4,0.9643828730874227,0.975766695701432,0.9673552824374215,0.9388888888888888,0.6670441020019517,3.1975974809769987,6.30690589598526,3.6335994026621456,3.3598222286279174,3.1975974809769987,19.793909537373036,32.00385304978454,32.00385304978454,0.6436351319613405,3.3598222286279174,102.74346405228758,97.88316993464053,4.860294117647059,0.8676470588235294,0.9264705882352942,0.8970588235294118
OASTER-ERP-v3,15,15,scenario_macro,188,4,0.9589804031321487,0.9733219914388754,0.9640460039586213,0.9516339869281044,0.6670621065402847,2.837382624825467,6.311581724259727,3.483693638168221,3.317602033264782,2.837382624825467,15.27618481381505,34.15119728158038,34.15119728158038,0.6234522006765397,3.317602033264782,117.12704248366013,112.07924836601308,5.047794117647059,0.857843137254902,0.9411764705882353,0.8995098039215687
OASTER-ERP-v3,15,20,scenario_macro,188,4,0.9591981898308886,0.9639851355664736,0.951043214973548,0.9477124183006537,0.7040722969358021,3.45789991192885,6.880974757368096,3.6439259254745817,3.4118599060810997,3.45789991192885,22.57077245481754,36.20050229373065,36.20050229373065,0.6284924050589087,3.4118599060810997,126.63725490196079,122.20710784313727,4.430147058823529,0.8480392156862746,0.8235294117647058,0.8357843137254902
OASTER-ERP-v3,20,-10,scenario_macro,188,4,0.9566450673101914,0.9652117292226539,0.952935673865018,0.9535947712418301,0.7830840582100425,4.145783283685464,7.186089429114964,3.2966222666492673,3.319753894691138,4.145783283685464,29.454298543227676,32.758897733323785,32.758897733323785,0.6347379963131593,3.319753894691138,137.96650326797385,134.2606209150327,3.705882352941176,0.8627450980392156,0.75,0.8063725490196079
OASTER-ERP-v3,20,-5,scenario_macro,188,4,0.9598242883360245,0.966087382181572,0.9541012444900941,0.9568627450980393,0.7523776948277799,4.351933029311149,7.959983167174896,2.7031254503743676,2.589538922324426,4.351933029311149,25.708950616756184,25.777649317482897,25.777649317482897,0.6357531467861587,2.589538922324426,144.31004901960785,140.14460784313727,4.165441176470589,0.892156862745098,0.8382352941176471,0.8651960784313726
OASTER-ERP-v3,20,0,scenario_macro,188,4,0.9603067760678161,0.9682623359568787,0.9571281373636146,0.9588235294117647,0.7569852290111302,4.318061474261207,7.160438114053483,3.127127791171364,3.0944685152791784,4.318061474261207,24.995378523349547,30.31743584289436,30.31743584289436,0.6382130945750789,3.0944685152791784,133.72712418300654,129.48815359477123,4.238970588235294,0.8725490196078431,0.8676470588235294,0.8700980392156863
OASTER-ERP-v3,20,5,scenario_macro,188,4,0.9629093332911169,0.9688930690795069,0.9579918456724998,0.9506535947712419,0.7267944439070497,3.6663525713238863,7.140768887008565,3.173732271305541,3.0545069280170125,3.6663525713238863,31.66496511257895,30.415475054454934,30.415475054454934,0.6550277779518057,3.0545069280170125,124.37009803921568,120.42524509803921,3.944852941176471,0.8725490196078431,0.8529411764705882,0.8627450980392157
OASTER-ERP-v3,20,10,scenario_macro,188,4,0.9638945626844483,0.9706927765109411,0.9604008573067561,0.953921568627451,0.6911628132074651,3.592638617423956,6.676717933496799,2.4895281423280093,2.401183155832608,3.592638617423956,31.298388625353365,25.728629722087735,25.728629722087735,0.6303000039442057,2.401183155832608,81.3921568627451,77.14215686274508,4.25,0.8921568627450981,0.8529411764705882,0.8725490196078431
OASTER-ERP-v3,20,15,scenario_macro,188,4,0.96532690315,0.9754374472596435,0.9668360006276058,0.9558823529411765,0.6632263299968173,3.569040503317234,6.8902649359393076,2.77162619210903,2.6571540627179013,3.569040503317234,24.820617628686673,22.532123185444892,22.532123185444892,0.6567785879014452,2.6571540627179013,103.3860294117647,99.375,4.0110294117647065,0.9068627450980392,0.8382352941176471,0.8725490196078431
OASTER-ERP-v3,20,20,scenario_macro,188,4,0.9610108950028655,0.9739683410728672,0.9649212717911131,0.9568627450980393,0.6728877382537666,3.258001298995561,5.851145318698293,2.6754740931602736,2.481902790630856,3.258001298995561,25.99006493572411,27.267988099833293,27.267988099833293,0.6458937295996543,2.481902790630856,109.3031045751634,105.10457516339869,4.1985294117647065,0.8872549019607843,0.8235294117647058,0.8553921568627451
