method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
OASTER-ERP-v3,0,20,case_weighted,188,4,0.9466787559855404,0.9603578534940601,0.9554595409016815,0.9288888888888889,0.8640969309448376,4.877613872837962,8.44932862176719,5.088652215245881,4.039339434658474,0.5093013096516525,4.039339434658474,61.15425531914894,54.86702127659574,6.287234042553192,4.877613872837962,21.71872763556191,55.02345942426062,55.02345942426062,0.7666666666666667,0.7941176470588235,0.7803921568627451
OASTER-ERP-v3,5,-10,case_weighted,188,4,0.956307255201315,0.9704600617548778,0.9673117499129456,0.7716666666666666,1.0154201931001743,9.57575540380738,13.987155868085049,15.961493823630041,12.301102821941893,0.24699978377237858,12.301102821941893,41.388297872340424,29.154255319148938,12.23404255319149,9.57575540380738,25.636435890989347,171.70468202293128,171.70468202293128,0.26666666666666666,0.9852941176470589,0.6259803921568627
OASTER-ERP-v3,5,-5,case_weighted,188,4,0.9577367097930821,0.9715840895983419,0.9685055490984769,0.7894444444444446,0.9770172262971212,10.106070912236133,10.115211283149355,16.105461837622162,11.269858054573293,0.21591031668190205,11.269858054573293,44.037234042553195,31.569148936170212,12.46808510638298,10.106070912236133,20.65233601600244,172.0380153715525,172.0380153715525,0.26666666666666666,1.0,0.6333333333333333
OASTER-ERP-v3,5,0,case_weighted,188,4,0.9599876177326349,0.9762888485917701,0.973688502447188,0.8200000000000001,0.9129780602515475,6.774092327942882,9.375863336215591,15.305852207561248,11.197984048194588,0.22699691757609633,11.197984048194588,54.28191489361702,42.1968085106383,12.085106382978724,6.774092327942882,18.62629121645343,164.07037830053414,164.07037830053414,0.3,0.9852941176470589,0.6426470588235295
OASTER-ERP-v3,5,5,case_weighted,188,4,0.9543445915705583,0.9725668555651356,0.9695020239481611,0.8111111111111112,0.8882855188559348,6.215093441391673,9.610280139682898,13.91315849809669,10.773367278242066,0.26336223567505024,10.773367278242066,59.6436170212766,48.138297872340424,11.50531914893617,6.215093441391673,21.491277112914368,152.2022560444848,152.2022560444848,0.35,0.9705882352941176,0.6602941176470588
OASTER-ERP-v3,5,10,case_weighted,188,4,0.9547651192668685,0.9700952915630703,0.9666433370953594,0.8166666666666667,0.888855598780406,4.958048164096012,7.98085162101494,12.012655309931635,9.686946155038031,0.3398052839286208,9.686946155038031,58.819148936170215,48.59574468085106,10.22340425531915,4.958048164096012,17.288721160113983,131.24958745335988,131.24958745335988,0.44166666666666665,0.9264705882352942,0.6840686274509804
OASTER-ERP-v3,5,15,case_weighted,188,4,0.9507485806764572,0.9636031335770135,0.9592221404365201,0.8822222222222222,0.886716445060315,5.305563773591044,8.174599278450398,8.543364557869094,6.56205654399559,0.44731491375802773,6.56205654399559,59.851063829787236,52.5531914893617,7.297872340425532,5.305563773591044,26.774382667212617,88.5109169399474,88.5109169399474,0.625,0.7941176470588235,0.7095588235294117
OASTER-ERP-v3,5,20,case_weighted,188,4,0.9507706957432339,0.9630939344273979,0.9586020853498527,0.9377777777777777,0.8717923853951647,5.174933195380023,7.555606356507425,4.946863141389645,4.177607902444016,0.5073235843281889,4.177607902444016,56.84574468085106,50.97872340425532,5.867021276595745,5.174933195380023,28.870759815309302,48.139155669974045,48.139155669974045,0.8,0.6911764705882353,0.7455882352941177
OASTER-ERP-v3,10,-10,case_weighted,188,4,0.9559799686782021,0.9697484079424558,0.9663756641597042,0.83,0.9738291795893376,6.25688041538618,10.080130134021687,11.090684494371787,10.087265231452992,0.4179453193671092,10.087265231452992,46.01063829787234,37.62765957446808,8.382978723404255,6.25688041538618,24.570946598402937,108.34667628916542,108.34667628916542,0.5416666666666666,0.9264705882352942,0.7340686274509804
OASTER-ERP-v3,10,-5,case_weighted,188,4,0.9561418894274994,0.9703942832183577,0.9670917362327504,0.8505555555555555,0.9339900102730037,5.8133516198031066,8.939075895321695,10.631632948743823,8.561678189617817,0.40324070417431884,8.561678189617817,43.96808510638298,35.12765957446808,8.840425531914894,5.8133516198031066,14.235312035579474,117.51455592383915,117.51455592383915,0.5,0.9558823529411765,0.7279411764705883
OASTER-ERP-v3,10,0,case_weighted,188,4,0.9582141747641955,0.9726223722355981,0.9695396364366899,0.8905555555555557,0.867953421729457,5.4682615918313315,8.951046591698564,9.104641391280476,7.148564305555961,0.4481536425189066,7.148564305555961,39.611702127659576,31.79255319148936,7.819148936170213,5.4682615918313315,24.838910022139423,96.22855402897903,96.22855402897903,0.5916666666666667,0.9117647058823529,0.7517156862745098
