dataset,case_id,label_posthoc,eeg_snr_db_posthoc,meg_snr_db_posthoc,candidate,family,score
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.043530797365739504
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.04323863369873669
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.05257600830986753
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.04931385890598971
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.04713909263673783
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.04442063480017298
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.04457541108306841
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.04472724995326062
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.04502233738760047
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.043904441182483406
retired113,erp-v6-hierarchical-v1-surface-calibration-001-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.08674674927708755
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.021468945446018697
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.02134406711269679
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.021219966374039324
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.02109663809638216
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.020974077181505728
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.02996051631719901
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.026563887968726885
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.02429946906974547
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.021468945446018697
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.021574301571266892
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.02167835052811295
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.021882591608272568
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.021323336288621295
retired113,erp-v6-hierarchical-v1-surface-calibration-002-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.038075823023930644
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.04274753782413256
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.04235276417174686
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.04196357708144569
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.04157988684077024
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.04120160521609538
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.05452886049644812
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.0498163314275219
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.04667464538157108
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.04274753782413256
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.04337406096230844
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.043967266004240994
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.04506071491378445
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.04151246531780426
retired113,erp-v6-hierarchical-v1-surface-calibration-003-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.07979391014906406
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.02348507486786275
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.0233007329039321
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.023117838468871565
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.02293638019149756
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.02275634678999082
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.02219107158353782
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.02270867289726779
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.023053740439754437
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.02348507486786275
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.023483077776704116
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.023481083767742522
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.02347710497739025
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.023456392901694472
retired113,erp-v6-hierarchical-v1-surface-calibration-004-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.0423127879041594
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.010558319708871784
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.010548319242676867
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.010538365818782229
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.010528459215900385
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.010518599213784788
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.009873472602091128
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.01014741144480339
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.010330037339944899
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.010558319708871784
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.010545524236131377
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.010532967830068815
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.010508554434837548
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.01040077180538958
retired113,erp-v6-hierarchical-v1-surface-calibration-005-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.018362356067038295
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.027465499834876735
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.027402652822531064
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.027340041632141737
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.027277665088882217
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.02721552202433594
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.04644340485078909
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.03885224284442415
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.033791468173514194
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.027465499834876735
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.027793062803494934
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.028114971960571757
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.028742217500049752
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.027101312410700917
retired113,erp-v6-hierarchical-v1-surface-calibration-006-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.03541726585769304
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.029977268348274612
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.029897991156263674
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.02981904691443482
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.029740434224456175
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.02966215169386862
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.04515326819631894
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.03908286825710121
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.03503593496428939
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.029977268348274612
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.030230612806634576
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.03047972799409151
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.030965551787364765
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.02979195176013654
retired113,erp-v6-hierarchical-v1-surface-calibration-007-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.04810733641901585
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.021717908543697484
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.021529141500911425
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.0213422065774891
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.02115708466694609
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.02097375687025987
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.027123669142163694
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.024961364902777214
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.023519828743186224
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.021717908543697487
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.021846856312511542
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.021972728190934362
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.022215536012742572
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.021491684219448335
retired113,erp-v6-hierarchical-v1-surface-calibration-008-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.04182991953689446
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.041361572991706896
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.04125373927382282
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.04114677847617214
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.04104068302894823
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.04093544542812636
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.042950492125337573
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.0423149244718853
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.041891212702917124
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.041361572991706896
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.04141452430212176
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.04146571099077879
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.041563023769723886
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.040367494330360985
retired113,erp-v6-hierarchical-v1-surface-calibration-009-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.08197892848232574
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.011719339426394526
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.011676149841532616
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.011633119930240018
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.011590249100212079
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.011547536761349038
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.011588055607427195
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.011640569135014128
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.011675578153405416
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.011719339426394526
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.01171908381541199
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.011718828702106736
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.011718319964654035
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.011702034459899547
retired113,erp-v6-hierarchical-v1-surface-calibration-010-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.023086061101982448
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.030187241694053717
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.030081827443091423
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.029976949291851684
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.02987260451392029
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.0297687903967486
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.04776188569993082
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.04073202809757998
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.03604545636267942
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.030187241694053717
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.030542037423252198
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.03088967056017198
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.03156402452976367
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.029996274989733823
retired113,erp-v6-hierarchical-v1-surface-calibration-011-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.044822313272859175
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.017521881010182504
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.017447513842481232
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.01737384332988119
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.017300862946272207
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.017228566226679246
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.02445894394299936
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.021684118769872616
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.019834235321121454
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.017521881010182504
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.017778190641255416
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,adaptive_balance_p1,adaptive_balance,0.018025030179925114
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,adaptive_balance_p2,adaptive_balance,0.01849168565061029
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.0171677997846085
retired113,erp-v6-hierarchical-v1-surface-calibration-012-eeg-10-meg-10,1,-10,-10,reference_snr_blind_consensus,reference_consensus,0.03092915395249807
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.03509524621753434
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.03444500893472534
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.03380742664824604
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.03318224580125071
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.03256921799986265
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.03367106817009261
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.034240739389069304
retired113,erp-v6-hierarchical-v1-surface-calibration-013-eeg-10-meg-10,1,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.03462052020172043
