eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
0,20,scenario_macro,186,4,0.8823189038174089,0.9541169249970654,0.8022224364507928,3.8166508526702905,7.934182204488363,8.729457905072847,7.6247344592307345,3.8166508526702905,7.934182204488363,8.729457905072847,7.6247344592307345,0.36539811681083095,7.6247344592307345,117.11764705882354,0.5882352941176471,1.0,0.7941176470588236
5,-10,scenario_macro,186,4,0.9041661525103507,0.9673542298225342,0.7002585445190193,3.519929866639256,9.353723862126973,6.872228168872681,6.542243558656582,3.519929866639256,9.353723862126973,6.872228168872681,6.542243558656582,0.4665737028689676,6.542243558656582,70.84650735294117,0.6813725490196078,1.0,0.8406862745098038
5,-5,scenario_macro,186,4,0.9133075520140039,0.9686288956283249,0.6522505034042759,3.573815057831251,9.157417594711466,6.95120670302743,6.616625808393246,3.573815057831251,9.157417594711466,6.95120670302743,6.616625808393246,0.46435528049680624,6.616625808393246,68.48621323529412,0.7058823529411765,1.0,0.8529411764705883
5,0,scenario_macro,186,4,0.9227917395306058,0.9751172191184079,0.6352739650796773,2.3241368086595124,7.972436101562896,5.835957298399895,5.161045346993024,2.3241368086595124,7.972436101562896,5.835957298399895,5.161045346993024,0.47187714370907974,5.161045346993024,95.96966911764706,0.75,1.0,0.875
5,5,scenario_macro,186,4,0.9210371588383869,0.9714484855894501,0.6379822835324795,2.738672908800504,8.060821252045965,5.137702701678632,4.620778950129979,2.738672908800504,8.060821252045965,5.137702701678632,4.620778950129979,0.45559683398992207,4.620778950129979,94.48345588235294,0.7696078431372548,1.0,0.8848039215686274
5,10,scenario_macro,186,4,0.9158246706509312,0.9680214465891236,0.6865089926533374,2.650258169894889,7.216121668501967,5.920481168276063,5.7611739902317005,2.650258169894889,7.216121668501967,5.920481168276063,5.7611739902317005,0.4236820465644608,5.7611739902317005,118.69025735294117,0.7254901960784315,1.0,0.8627450980392157
5,15,scenario_macro,186,4,0.9071338683712875,0.9635454760284986,0.7314764568738295,3.6582181182728806,8.496255470119637,6.507958488469318,5.69178305527214,3.6582181182728806,8.496255470119637,6.507958488469318,5.69178305527214,0.4033620399984409,5.69178305527214,137.27665441176472,0.6862745098039215,1.0,0.8431372549019607
5,20,scenario_macro,186,4,0.891383596670064,0.957635453709741,0.7698610950687308,3.364537807678286,9.703850470350346,7.647084378960535,6.637200041430467,3.364537807678286,9.703850470350346,7.647084378960535,6.637200041430467,0.3924042043721414,6.637200041430467,106.6810661764706,0.6372549019607844,1.0,0.8186274509803921
10,-10,scenario_macro,186,4,0.9021857605032064,0.9666698854928963,0.6943436128421567,4.578571232965544,9.299065814957732,7.990801998813623,7.518257737597928,4.578571232965544,9.299065814957732,7.990801998813623,7.518257737597928,0.4620645095152727,7.518257737597928,87.91911764705883,0.6617647058823529,1.0,0.8308823529411764
10,-5,scenario_macro,186,4,0.9181092844401955,0.9683386031048645,0.6559899601678392,3.201446567459419,8.090815325166288,5.828511498290851,5.800419034092035,3.201446567459419,8.090815325166288,5.828511498290851,5.800419034092035,0.4820934311442357,5.800419034092035,83.26286764705881,0.7598039215686274,1.0,0.8799019607843137
10,0,scenario_macro,186,4,0.9237166096605467,0.9760155681965362,0.646260983818311,3.3996836567206947,8.293868915860015,6.585763471219781,6.658262041674829,3.3996836567206947,8.293868915860015,6.585763471219781,6.658262041674829,0.47683611350339683,6.658262041674829,69.17647058823529,0.7058823529411765,1.0,0.8529411764705883
10,5,scenario_macro,186,4,0.9339278159541948,0.979221930883235,0.6185241385176082,2.503725071697066,7.0162401158010255,3.926334359311889,3.8396389706911798,2.503725071697066,7.0162401158010255,3.926334359311889,3.8396389706911798,0.5137756827101122,3.8396389706911798,100.69852941176471,0.8529411764705882,1.0,0.9264705882352942
10,10,scenario_macro,186,4,0.9295839649669109,0.9738730468379551,0.6395965789987439,3.0596517753486103,7.288633924289793,4.825690614440457,4.449985522132441,3.0596517753486103,7.288633924289793,4.825690614440457,4.449985522132441,0.4584341472779332,4.449985522132441,95.23897058823529,0.8039215686274509,1.0,0.9019607843137254
10,15,scenario_macro,186,4,0.9209401585380268,0.9678820444863223,0.6831445816158368,3.185856192696922,7.864656568783638,5.073540616220771,4.250676968866312,3.185856192696922,7.864656568783638,5.073540616220771,4.250676968866312,0.422398699250553,4.250676968866312,101.67279411764704,0.7647058823529411,1.0,0.8823529411764706
10,20,scenario_macro,186,4,0.9110867425499839,0.9648191888216122,0.7203670676396015,3.247910256114259,9.222178595812505,6.19065301391841,5.877202632738853,3.247910256114259,9.222178595812505,6.19065301391841,5.877202632738853,0.4104149282295791,5.877202632738853,112.57720588235294,0.6960784313725489,1.0,0.8480392156862744
15,-10,scenario_macro,186,4,0.9021319112357031,0.9603327179106428,0.7298174041451596,4.657821976539225,9.81425614068718,6.6862279151556026,6.3871127868418,4.657821976539225,9.81425614068718,6.6862279151556026,6.3871127868418,0.46953897922436116,6.3871127868418,116.97886029411765,0.7303921568627452,0.9852941176470589,0.857843137254902
15,-5,scenario_macro,186,4,0.8992341761338871,0.9627929067403992,0.7244497000571039,4.441130945730387,9.155942138968584,7.561038881900628,7.383565194154137,4.441130945730387,9.155942138968584,7.561038881900628,7.383565194154137,0.46942517799952027,7.383565194154137,98.1764705882353,0.6421568627450981,1.0,0.821078431372549
15,0,scenario_macro,186,4,0.9089014789775468,0.9692685187036439,0.6740292105942777,3.8189053617741373,8.964820173211173,6.414014394013923,6.113777969377896,3.8189053617741373,8.964820173211173,6.414014394013923,6.113777969377896,0.455110658670988,6.113777969377896,85.01194852941177,0.7156862745098039,1.0,0.857843137254902
15,5,scenario_macro,186,4,0.9231491572780613,0.9715660677800492,0.6543139284694499,2.751971968495681,7.95901415559628,4.706554934188284,4.52981091557001,2.751971968495681,7.95901415559628,4.706554934188284,4.52981091557001,0.5018181763623244,4.52981091557001,77.59558823529412,0.7843137254901961,1.0,0.892156862745098
15,10,scenario_macro,186,4,0.9347607325877767,0.978099832216345,0.6196022815503254,2.658322195401983,8.285043459944635,4.630144404500888,4.153914986457416,2.658322195401983,8.285043459944635,4.630144404500888,4.153914986457416,0.48258868301223734,4.153914986457416,81.44577205882354,0.7941176470588235,1.0,0.8970588235294117
15,15,scenario_macro,186,4,0.9335365716257981,0.9749527669207143,0.6266452777884968,2.5266356285338216,7.353652309208985,4.198931088011649,3.81792371209013,2.5266356285338216,7.353652309208985,4.198931088011649,3.81792371209013,0.4623155275401861,3.81792371209013,92.13235294117648,0.8284313725490197,0.9852941176470589,0.9068627450980393
15,20,scenario_macro,186,4,0.9101794774711177,0.9646920857936583,0.6909038636181065,2.652336009627408,7.640096275570486,5.833525173059113,4.793147475444537,2.652336009627408,7.640096275570486,5.833525173059113,4.793147475444537,0.4120662862561915,4.793147475444537,118.65992647058823,0.7254901960784315,1.0,0.8627450980392157
20,-10,scenario_macro,186,4,0.8898206842782628,0.9569628912045595,0.7719008566254337,4.329398304987322,10.148254678073798,7.684834665557747,7.999918840020399,4.329398304987322,10.148254678073798,7.684834665557747,7.999918840020399,0.4711862460872399,7.999918840020399,120.40900735294117,0.6813725490196078,1.0,0.8406862745098038
20,-5,scenario_macro,186,4,0.8983090791123499,0.9617888231340996,0.7266682039233314,4.555354824081382,9.371452538831546,7.562329902057659,7.3748443028812956,4.555354824081382,9.371452538831546,7.562329902057659,7.3748443028812956,0.4716274943130269,7.3748443028812956,110.203125,0.6666666666666666,1.0,0.8333333333333333
20,0,scenario_macro,186,4,0.9008474080447,0.962798826643017,0.7211571877465315,3.748878713818744,9.467560404820142,7.385507005352504,7.727566349949366,3.748878713818744,9.467560404820142,7.385507005352504,7.727566349949366,0.46486880315803436,7.727566349949366,104.38878676470588,0.6960784313725491,1.0,0.8480392156862746
20,5,scenario_macro,186,4,0.9180738519116359,0.9717357891556205,0.6660046112689576,3.879570477425028,9.34608627713193,5.931501974685133,5.572199208613452,3.879570477425028,9.34608627713193,5.931501974685133,5.572199208613452,0.475880366001822,5.572199208613452,77.97977941176471,0.7303921568627451,0.9852941176470589,0.857843137254902
20,10,scenario_macro,186,4,0.923391112441156,0.9753805215802152,0.6486698049670223,2.810246311436112,7.828004035121488,5.59370862578637,5.485943421167078,2.810246311436112,7.828004035121488,5.59370862578637,5.485943421167078,0.489943595327608,5.485943421167078,79.13694852941177,0.7696078431372548,1.0,0.8848039215686274
20,15,scenario_macro,186,4,0.9327457400268417,0.9773783513556209,0.6191152346586608,2.4701116670523624,7.613774448814723,4.556634805213926,4.321355524413533,2.4701116670523624,7.613774448814723,4.556634805213926,4.321355524413533,0.47620930021865887,4.321355524413533,89.90900735294117,0.8039215686274509,1.0,0.9019607843137254
20,20,scenario_macro,186,4,0.9268147690089705,0.9742793756321,0.6349157660559196,2.3238741449690714,6.943004774448962,5.1206777317773025,5.149288953317284,2.3238741449690714,6.943004774448962,5.1206777317773025,5.149288953317284,0.44453942636343446,5.149288953317284,113.9751838235294,0.7794117647058822,0.9852941176470589,0.8823529411764706
