eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
5,15,scenario_macro,185,4,0.9227448501408733,0.9643694261224045,0.6964751646439833,3.7688474638924814,7.734692841928319,4.004878972496762,3.8568025332435156,3.7688474638924814,7.734692841928319,4.004878972496762,3.8568025332435156,0.5128235487709661,3.8568025332435156,85.29289215686273,0.7990196078431372,0.9852941176470589,0.892156862745098
5,20,scenario_macro,185,4,0.9206641677808424,0.9633911523737921,0.7292404191953035,4.648903416639686,8.734322850699007,4.0902099191684504,3.3606772293704044,4.648903416639686,8.734322850699007,4.0902099191684504,3.3606772293704044,0.4975211968726797,3.3606772293704044,106.97303921568627,0.7696078431372549,0.9705882352941176,0.8700980392156863
10,-10,scenario_macro,185,4,0.9337120804465051,0.967003089126867,0.6407624714158101,2.8239980481698894,7.573928478881285,3.5038629322662067,3.4513450107454227,2.8239980481698894,7.573928478881285,3.5038629322662067,3.4513450107454227,0.5210401551786533,3.4513450107454227,109.15661764705882,0.8676470588235294,0.9852941176470589,0.9264705882352942
10,-5,scenario_macro,185,4,0.9430363827242184,0.9740202589816831,0.6330964596488953,2.897565821061992,8.221327906231453,2.4788092910571518,2.177352030106697,2.897565821061992,8.221327906231453,2.4788092910571518,2.177352030106697,0.5285965777346439,2.177352030106697,81.53848039215687,0.8970588235294117,1.0,0.9485294117647058
10,0,scenario_macro,185,4,0.946507887621373,0.9755767990670356,0.6165165579311749,2.445479002519049,7.989324392264083,2.351348708843662,2.2447370571586953,2.445479002519049,7.989324392264083,2.351348708843662,2.2447370571586953,0.5357561233349839,2.2447370571586953,66.16666666666667,0.9068627450980392,1.0,0.9534313725490196
10,5,scenario_macro,185,4,0.9511929678634641,0.9816150219014919,0.5751574862642461,2.0570642525098504,8.368116361230362,2.1788285505216303,2.2614867848195215,2.0570642525098504,8.368116361230362,2.1788285505216303,2.2614867848195215,0.5467168689951059,2.2614867848195215,65.77279411764705,0.9215686274509803,1.0,0.9607843137254901
10,10,scenario_macro,185,4,0.9393252539137118,0.9745960653967717,0.5996108011563527,2.45552297443723,6.7650095119233695,2.8336389877761445,2.7994611133502585,2.45552297443723,6.7650095119233695,2.8336389877761445,2.7994611133502585,0.5506611560963476,2.7994611133502585,85.62401960784314,0.8823529411764706,0.9705882352941176,0.9264705882352942
10,15,scenario_macro,185,4,0.9424930230088531,0.974441203676147,0.6454702559991622,3.263429607499417,7.26872173340062,2.9989308231998533,2.727174180921148,3.263429607499417,7.26872173340062,2.9989308231998533,2.727174180921148,0.5486611794282074,2.727174180921148,97.83799019607844,0.8627450980392157,0.9852941176470589,0.9240196078431373
10,20,scenario_macro,185,4,0.9388681075049424,0.9691470339495634,0.679407682042271,3.7760957201786236,7.907865218358502,3.7664242496034492,3.5464543506865294,3.7760957201786236,7.907865218358502,3.7664242496034492,3.5464543506865294,0.5076805726457472,3.5464543506865294,92.61274509803923,0.8039215686274509,0.9705882352941176,0.8872549019607843
15,-10,scenario_macro,185,4,0.9169405687843708,0.9652377237144084,0.7109491061627906,3.2938520232820827,8.525035932645098,4.443376599904776,4.261708542829671,3.2938520232820827,8.525035932645098,4.443376599904776,4.261708542829671,0.5184776524952076,4.261708542829671,101.73259803921569,0.8137254901960783,0.9558823529411765,0.8848039215686274
15,-5,scenario_macro,185,4,0.9326714572199404,0.9689539181899471,0.6641900606805781,2.537856796258296,8.051839105914661,3.6939421467648774,3.6177354992583255,2.537856796258296,8.051839105914661,3.6939421467648774,3.6177354992583255,0.5011685050339609,3.6177354992583255,82.09460784313725,0.8333333333333334,0.9705882352941176,0.9019607843137255
15,0,scenario_macro,185,4,0.9339445693547306,0.9689872513237746,0.6362281023346037,2.414168272161626,7.809510240668241,3.134151663223744,2.754916406895207,2.414168272161626,7.809510240668241,3.134151663223744,2.754916406895207,0.523956754835055,2.754916406895207,78.46249999999999,0.8823529411764706,1.0,0.9411764705882353
15,5,scenario_macro,185,4,0.9513538037496088,0.9782160035280755,0.6018415780159567,2.351807692003606,7.26084587275101,2.0420798992605955,2.0415308938281775,2.351807692003606,7.26084587275101,2.0420798992605955,2.0415308938281775,0.5477606629590129,2.0415308938281775,69.27598039215685,0.9166666666666666,0.9852941176470589,0.9509803921568627
15,10,scenario_macro,185,4,0.9499587969474369,0.9827812757410788,0.5856096537648829,2.5603545065759277,8.681067941976961,2.391383349499169,2.223406988794102,2.5603545065759277,8.681067941976961,2.391383349499169,2.223406988794102,0.5486482804359492,2.223406988794102,64.11004901960784,0.9068627450980392,0.9852941176470589,0.946078431372549
15,15,scenario_macro,185,4,0.9439964264247873,0.9784496745210487,0.5961303936582668,2.4094514218569283,7.437746335116835,2.723660487117515,2.1974360003523423,2.4094514218569283,7.437746335116835,2.723660487117515,2.1974360003523423,0.5323133688082055,2.1974360003523423,80.68431372549018,0.8872549019607843,0.9852941176470589,0.9362745098039216
15,20,scenario_macro,185,4,0.9315728197073117,0.9691752487638684,0.6601602395590519,3.1524002720584967,8.110213546325802,4.057127948394576,3.501556743624786,3.1524002720584967,8.110213546325802,4.057127948394576,3.501556743624786,0.5069723508660126,3.501556743624786,88.09387254901961,0.8039215686274509,0.9705882352941176,0.8872549019607843
20,-10,scenario_macro,185,4,0.9223854635821005,0.9659730607114867,0.7034696013026731,3.4839986627324677,8.769052327335002,4.6157262627223234,4.056581485738659,3.4839986627324677,8.769052327335002,4.6157262627223234,4.056581485738659,0.482456562006556,4.056581485738659,98.58137254901962,0.7941176470588235,0.9705882352941176,0.8823529411764706
20,-5,scenario_macro,185,4,0.9230099449363329,0.9661111949512151,0.7129581607599903,3.3768308362500448,7.909577713146946,3.8747483791216673,3.6503835277273082,3.3768308362500448,7.909577713146946,3.8747483791216673,3.6503835277273082,0.4994544787019054,3.6503835277273082,110.07450980392159,0.8627450980392157,0.9705882352941176,0.9166666666666667
20,0,scenario_macro,185,4,0.9341884065754685,0.9693970854276344,0.6767905046193605,2.8153972632803512,8.343119429172168,3.013294630307762,2.766908052329487,2.8153972632803512,8.343119429172168,3.013294630307762,2.766908052329487,0.5146242184104188,2.766908052329487,103.06691176470588,0.8676470588235294,1.0,0.9338235294117647
20,5,scenario_macro,185,4,0.9362436305330568,0.9719562724758279,0.6393784425269408,2.240702246158445,7.934414785780124,3.065929375207944,2.953027695258781,2.240702246158445,7.934414785780124,3.065929375207944,2.953027695258781,0.5147909434548239,2.953027695258781,71.79754901960784,0.8872549019607844,1.0,0.9436274509803921
20,10,scenario_macro,185,4,0.9483704158893633,0.9798996204093227,0.5935496836394079,2.5867560243904433,7.512327448788618,2.6693058698642056,2.3691471088042295,2.5867560243904433,7.512327448788618,2.6693058698642056,2.3691471088042295,0.5431205011340958,2.3691471088042295,62.38357843137255,0.8970588235294118,0.9852941176470589,0.9411764705882353
20,15,scenario_macro,185,4,0.9521575857826132,0.9821121279388821,0.5878208972819798,2.414595049168413,8.076875940817812,2.4651552503424026,2.415747294749353,2.414595049168413,8.076875940817812,2.4651552503424026,2.415747294749353,0.5492854106164389,2.415747294749353,75.38897058823531,0.8872549019607843,1.0,0.9436274509803921
20,20,scenario_macro,185,4,0.9433604247874943,0.9748675843938797,0.6149361815994587,2.461481919671126,7.833747234657018,3.034502975955555,3.1436615036620914,2.461481919671126,7.833747234657018,3.034502975955555,3.1436615036620914,0.5310645034007906,3.1436615036620914,79.88357843137256,0.8823529411764706,1.0,0.9411764705882353
