eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
5,-5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.18844013561381928,nan,nan,0.0,0.0,1.0,0.0,215.93333333333334,nan,nan,0.0,0.0,1.0,nan,nan
5,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.9184084367614028,0.9813348828823957,0.6848033029069631,2.863699757135255,5.481893946124668,3.873593309529256,3.3800970314941763,0.608538092505779,3.3800970314941763,13.808823529411764,2.863699757135255,5.481893946124668,3.873593309529256,3.3800970314941763,0.8235294117647058,nan,nan
5,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8575511647350351,0.9351471359564053,0.9263945119558774,3.67970870856392,14.68941186123732,9.35982971154404,8.818544023141785,0.43347893773092266,8.818544023141785,13.970588235294118,3.67970870856392,14.68941186123732,9.35982971154404,8.818544023141785,0.5588235294117647,nan,nan
5,-5,surface_only,case_weighted_within_scenario,68,1,0.9575184649201953,0.986787688890068,0.6955327242444891,1.7820070108556574,5.469359892281511,nan,nan,0.01434723473579918,nan,16.014705882352942,1.7820070108556574,5.469359892281511,nan,nan,nan,0.9852941176470589,nan
5,0,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.1953875112820008,nan,nan,0.0,0.0,1.0,0.0,230.06666666666666,nan,nan,0.0,0.0,1.0,nan,nan
5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8937834191533319,0.9787435276536731,0.7171847548737804,2.402089456459483,5.109088294218033,4.317446413081914,3.8679611908916587,0.6313898775760933,3.8679611908916587,12.029411764705882,2.402089456459483,5.109088294218033,4.317446413081914,3.8679611908916587,0.8529411764705882,nan,nan
5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8773509615505869,0.9419416435431947,0.8838491817347482,3.129772396661572,12.336037722752383,7.910137658190574,7.728062405994304,0.49056911291686434,7.728062405994304,14.529411764705882,3.129772396661572,12.336037722752383,7.910137658190574,7.728062405994304,0.6470588235294118,nan,nan
5,0,surface_only,case_weighted_within_scenario,68,1,0.9566872201529719,0.9876355358963965,0.6437696076010838,2.1986299195062564,4.629273176230455,nan,nan,0.0026768998948961823,nan,17.485294117647058,2.1986299195062564,4.629273176230455,nan,nan,nan,1.0,nan
5,5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.22181840138719716,nan,nan,0.0,0.0,1.0,0.0,266.26666666666665,nan,nan,0.0,0.0,1.0,nan,nan
5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.9084259507762505,0.9768321387221164,0.7239514283092541,2.720870762302162,5.1121513293197225,3.7340149571722123,3.3056925629282112,0.6363318797522036,3.3056925629282112,12.794117647058824,2.720870762302162,5.1121513293197225,3.7340149571722123,3.3056925629282112,0.8676470588235294,nan,nan
5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8802364994021015,0.9394919316327192,0.8536604748263613,4.203301596416336,10.243339844845204,6.632617297041518,5.2866741094366265,0.5242072880798916,5.2866741094366265,13.323529411764707,4.203301596416336,10.243339844845204,6.632617297041518,5.2866741094366265,0.7352941176470589,nan,nan
5,5,surface_only,case_weighted_within_scenario,68,1,0.9424286335979672,0.981326125284338,0.6653578944279916,1.9120754613193067,5.2738966066778055,nan,nan,0.00755996418579142,nan,16.852941176470587,1.9120754613193067,5.2738966066778055,nan,nan,nan,0.9852941176470589,nan
5,10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.302253672411449,nan,nan,0.0,0.0,1.0,0.0,413.1333333333333,nan,nan,0.0,0.0,1.0,nan,nan
5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.9223203317551962,0.9732806094851983,0.7593597059555307,3.162601840160341,6.0279888996852105,3.7357865171032882,3.5076169080999455,0.5906791076057306,3.5076169080999455,13.5,3.162601840160341,6.0279888996852105,3.7357865171032882,3.5076169080999455,0.8382352941176471,nan,nan
5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8795696435552,0.9267474387829111,0.9354480309297029,3.9552027235662917,14.448759523513672,7.514972202421989,6.601651533446904,0.45925357026223884,6.601651533446904,12.911764705882353,3.9552027235662917,14.448759523513672,7.514972202421989,6.601651533446904,0.6176470588235294,nan,nan
5,10,surface_only,case_weighted_within_scenario,68,1,0.9448333164977055,0.9789321847238379,0.6981866286123672,2.2948394015740354,5.098206882080508,nan,nan,0.007145973848251247,nan,17.602941176470587,2.2948394015740354,5.098206882080508,nan,nan,nan,0.9852941176470589,nan
5,15,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.25533695921261523,nan,nan,0.0,0.0,1.0,0.0,298.3333333333333,nan,nan,0.0,0.0,1.0,nan,nan
5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8925155983543857,0.9652191112833771,0.7920951453395714,4.655239012945168,5.863059259802496,4.647024600731447,4.4810893626357675,0.6027807549394674,4.4810893626357675,13.235294117647058,4.655239012945168,5.863059259802496,4.647024600731447,4.4810893626357675,0.7794117647058824,nan,nan
5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8602589062693458,0.9161478831991742,1.0185598529252664,4.206765249665204,12.258990898885067,7.36761231675884,7.08931823709478,0.43759183896129505,7.08931823709478,11.647058823529411,4.206765249665204,12.258990898885067,7.36761231675884,7.08931823709478,0.6176470588235294,nan,nan
5,15,surface_only,case_weighted_within_scenario,68,1,0.9382048959397619,0.9761107100070667,0.71990870109848,2.4445381290670714,5.082028367097394,nan,nan,0.01092160118310218,nan,17.955882352941178,2.4445381290670714,5.082028367097394,nan,nan,nan,0.9852941176470589,nan
5,20,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2865934705749682,nan,nan,0.0,0.0,1.0,0.0,382.3333333333333,nan,nan,0.0,0.0,1.0,nan,nan
5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.8906368336332298,0.9637812172449972,0.8234406457643139,5.741548784279175,8.229596410363474,4.708559213691349,3.894035552979681,0.5888616717365864,3.894035552979681,13.485294117647058,5.741548784279175,8.229596410363474,4.708559213691349,3.894035552979681,0.7205882352941176,nan,nan
5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8621304269930644,0.9164715889328116,1.0236493992380336,5.6117917082067565,12.380365511021527,7.562070543814,6.187996135131533,0.3841018839574181,6.187996135131533,14.5,5.6117917082067565,12.380365511021527,7.562070543814,6.187996135131533,0.5882352941176471,nan,nan
5,20,surface_only,case_weighted_within_scenario,68,1,0.9298894104970753,0.9733118033173599,0.7832781612038984,2.593369757433128,5.5930066307120185,nan,nan,0.017121231796714195,nan,17.573529411764707,2.593369757433128,5.5930066307120185,nan,nan,nan,0.9705882352941176,nan
10,-10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2870839568916336,nan,nan,0.0,0.0,1.0,0.0,393.2,nan,nan,0.0,0.0,1.0,nan,nan
10,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.9415629160545185,0.9812044120401934,0.6954992700152173,2.504351985841179,5.514792110301257,2.8930739864128707,2.6556298287951345,0.5978352414201102,2.6556298287951345,14.058823529411764,2.504351985841179,5.514792110301257,2.8930739864128707,2.6556298287951345,0.8970588235294118,nan,nan
10,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8518653026906239,0.9086968919783787,0.8907394884351634,3.848079564060449,12.133227093904825,7.618514810385748,7.698405203441134,0.478064866601311,7.698405203441134,13.117647058823529,3.848079564060449,12.133227093904825,7.618514810385748,7.698405203441134,0.7058823529411765,nan,nan
10,-10,surface_only,case_weighted_within_scenario,68,1,0.9414201030408781,0.9781110524888958,0.6897271703212263,2.119562594608041,5.073766232437775,nan,nan,0.008260512693192256,nan,16.25,2.119562594608041,5.073766232437775,nan,nan,nan,0.9852941176470589,nan
10,-5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.2281684206988142,nan,nan,0.0,0.0,1.0,0.0,282.93333333333334,nan,nan,0.0,0.0,1.0,nan,nan
10,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.9272607981176514,0.9827984401984234,0.7396205976225336,3.528368508691191,6.32601416912687,2.611512874013433,2.275545403388699,0.6077997306616275,2.275545403388699,13.705882352941176,3.528368508691191,6.32601416912687,2.611512874013433,2.275545403388699,0.8970588235294118,nan,nan
10,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.9042879010557013,0.9355832781303899,0.8584880544325396,3.267181418949848,13.423848206851224,4.824914999158023,4.256510686931393,0.5036120533801609,4.256510686931393,13.794117647058824,3.267181418949848,13.423848206851224,4.824914999158023,4.256510686931393,0.7941176470588235,nan,nan
10,-5,surface_only,case_weighted_within_scenario,68,1,0.940596831723521,0.9776993175979188,0.7061087658416937,1.897147535544936,4.914121342716264,nan,nan,0.0029745268967869298,nan,15.720588235294118,1.897147535544936,4.914121342716264,nan,nan,nan,1.0,nan
10,0,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.200316587862823,nan,nan,0.0,0.0,1.0,0.0,225.66666666666666,nan,nan,0.0,0.0,1.0,nan,nan
10,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.9478244520287059,0.983963582175979,0.7090863559105709,3.4085653449216124,6.144290933823665,2.1607185691477855,1.9295523913220245,0.6211142145883676,1.9295523913220245,11.970588235294118,3.4085653449216124,6.144290933823665,2.1607185691477855,1.9295523913220245,0.8970588235294118,nan,nan
10,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8858674111569756,0.9329162141017037,0.8558710297199583,2.0369807479525877,12.130620493519658,4.8933275573832,4.804658780154061,0.5189237678594516,4.804658780154061,11.058823529411764,2.0369807479525877,12.130620493519658,4.8933275573832,4.804658780154061,0.8235294117647058,nan,nan
10,0,surface_only,case_weighted_within_scenario,68,1,0.9523396872998101,0.9854273999904599,0.7007922582313474,1.8908909146829482,5.693061749448924,nan,nan,0.0029865108921164484,nan,15.970588235294118,1.8908909146829482,5.693061749448924,nan,nan,nan,1.0,nan
10,5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.1915898886611798,nan,nan,0.0,0.0,1.0,0.0,222.4,nan,nan,0.0,0.0,1.0,nan,nan
10,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.9551259540742708,0.9863821877323504,0.6286016521797436,2.6406871233840095,5.771069599616419,1.6016057522442864,1.3844432006646592,0.653716689476928,1.3844432006646592,12.823529411764707,2.6406871233840095,5.771069599616419,1.6016057522442864,1.3844432006646592,0.9411764705882353,nan,nan
10,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8952931190663908,0.9524490177111247,0.799159221538864,1.3855720805049614,14.467146575780463,4.934879899320604,5.400017153793905,0.5304502445822555,5.400017153793905,10.823529411764707,1.3855720805049614,14.467146575780463,4.934879899320604,5.400017153793905,0.8235294117647058,nan,nan
10,5,surface_only,case_weighted_within_scenario,68,1,0.954352798313195,0.9876288821624923,0.6812791826771971,2.14493355364058,4.8661329082942055,nan,nan,0.0027005419212398417,nan,17.044117647058822,2.14493355364058,4.8661329082942055,nan,nan,nan,1.0,nan
10,10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,0.22684219779291628,nan,nan,0.0,0.0,1.0,0.0,299.46666666666664,nan,nan,0.0,0.0,1.0,nan,nan
