source_index,original_4mm_grid_index,mni_x_mm,mni_y_mm,mni_z_mm,rest_beta_power,hold_beta_power,hold_vs_rest_db,rest_vs_hold_erd_db
682,22354,-34.0,-64.0,-24.000000000000004,3.071123685811434e-23,3.2890564086841957e-23,0.297740143943126,-0.297740143943126
683,22356,-26.000000000000007,-64.0,-24.000000000000004,3.124950326867966e-23,3.410817987525848e-23,0.3801542630296878,-0.3801542630296878
684,22358,-18.0,-64.0,-24.000000000000004,3.1060209760065263e-23,3.608884919755667e-23,0.6516864914367306,-0.6516864914367306
685,22360,-10.0,-64.0,-24.000000000000004,3.338249060223365e-23,3.804216210654112e-23,0.5674645645567743,-0.5674645645567743
686,22362,-2.0,-64.0,-24.000000000000004,3.392641659307611e-23,3.7445304235400165e-23,0.4285937287070053,-0.4285937287070053
687,22364,6.000000000000001,-64.0,-24.000000000000004,3.2110360693902034e-23,3.4639646039944155e-23,0.32928261594827035,-0.32928261594827035
688,22366,14.000000000000002,-64.0,-24.000000000000004,3.0244035479525055e-23,3.286527309178447e-23,0.36097506507358224,-0.36097506507358224
689,22368,22.0,-64.0,-24.000000000000004,2.9083671766444083e-23,3.2008527141796887e-23,0.4161645611247745,-0.4161645611247745
690,22370,30.000000000000004,-64.0,-24.000000000000004,2.6550885602561275e-23,2.954793122875825e-23,0.4644806803763956,-0.4644806803763956
691,22372,38.0,-64.0,-24.000000000000004,2.3013462114726872e-23,2.5813205998511997e-23,0.4985998897063176,-0.4985998897063176
692,22374,46.000000000000014,-64.0,-24.000000000000004,2.0205255202095125e-23,2.2746537199331928e-23,0.5145095139469749,-0.5145095139469749
693,22376,54.000000000000014,-64.0,-24.000000000000004,1.8495386544345287e-23,2.079899907019651e-23,0.5097902321943485,-0.5097902321943485
694,22424,-58.00000000000001,-56.0,-24.000000000000004,2.626067310841033e-23,2.687654038781466e-23,0.10067510914203959,-0.10067510914203959
695,22426,-50.000000000000014,-56.0,-24.000000000000004,3.068136108197425e-23,3.1805456721140136e-23,0.1562701454334914,-0.1562701454334914
696,22428,-42.0,-56.0,-24.000000000000004,3.4469044199127584e-23,3.6364913939085036e-23,0.23253323197767878,-0.23253323197767878
697,22430,-34.0,-56.0,-24.000000000000004,3.6804632672615037e-23,3.929535630726583e-23,0.2843874342712107,-0.2843874342712107
698,22432,-26.000000000000007,-56.0,-24.000000000000004,3.75527549815792e-23,4.038234137366606e-23,0.31549692149626507,-0.31549692149626507
699,22434,-18.0,-56.0,-24.000000000000004,3.69283351364149e-23,4.0325639926256364e-23,0.3822153940214378,-0.3822153940214378
700,22436,-10.0,-56.0,-24.000000000000004,3.655946590961444e-23,4.0723828797968413e-23,0.46848760432371606,-0.46848760432371606
701,22438,-2.0,-56.0,-24.000000000000004,3.747760036685887e-23,4.0503870033510706e-23,0.3372474494398497,-0.3372474494398497
702,22440,6.000000000000001,-56.0,-24.000000000000004,3.6390775557419185e-23,3.8017529600971655e-23,0.1899258142730561,-0.1899258142730561
703,22442,14.000000000000002,-56.0,-24.000000000000004,3.296559439824734e-23,3.549626192641205e-23,0.3212170951675161,-0.3212170951675161
704,22444,22.0,-56.0,-24.000000000000004,3.1784578801579365e-23,3.428819633535287e-23,0.32928179807552893,-0.32928179807552893
705,22446,30.000000000000004,-56.0,-24.000000000000004,2.909995401178874e-23,3.173847498376044e-23,0.3769375266180721,-0.3769375266180721
706,22448,38.0,-56.0,-24.000000000000004,2.569082346346458e-23,2.8468082818579766e-23,0.445801957400841,-0.445801957400841
707,22450,46.000000000000014,-56.0,-24.000000000000004,2.2804043491402285e-23,2.5616619390919005e-23,0.5050995501124672,-0.5050995501124672
708,22452,54.000000000000014,-56.0,-24.000000000000004,2.0450780515581517e-23,2.3074096673262748e-23,0.5241482010251161,-0.5241482010251161
709,22454,62.000000000000014,-56.0,-24.000000000000004,1.8285577330240303e-23,2.02513718069196e-23,0.443457703415189,-0.443457703415189
710,22500,-58.00000000000001,-48.0,-24.000000000000004,2.663633440620365e-23,2.9279312629806397e-23,0.4108641826408532,-0.4108641826408532
711,22502,-50.000000000000014,-48.0,-24.000000000000004,3.260032626416663e-23,3.604940270980587e-23,0.436761269284332,-0.436761269284332
712,22504,-42.0,-48.0,-24.000000000000004,3.6903685150626527e-23,4.097810309591726e-23,0.4548211437846701,-0.4548211437846701
713,22506,-34.0,-48.0,-24.000000000000004,3.885118503194448e-23,4.31363603994177e-23,0.45439228903560697,-0.45439228903560697
714,22508,-26.000000000000007,-48.0,-24.000000000000004,3.9099291621517456e-23,4.315123080857303e-23,0.4282429850047885,-0.4282429850047885
715,22510,-18.0,-48.0,-24.000000000000004,3.852466329690238e-23,4.213011090177561e-23,0.3885375064836498,-0.3885375064836498
716,22512,-10.0,-48.0,-24.000000000000004,3.776141585265714e-23,4.0960163690335196e-23,0.35313413886173306,-0.35313413886173306
717,22514,-2.0,-48.0,-24.000000000000004,3.729565474084063e-23,3.971310552227964e-23,0.2727561397831605,-0.2727561397831605
718,22516,6.000000000000001,-48.0,-24.000000000000004,3.6811154759533815e-23,3.754285020232469e-23,0.08547799182775903,-0.08547799182775903
719,22518,14.000000000000002,-48.0,-24.000000000000004,3.5900824066684655e-23,3.606694509530243e-23,0.020049412405073477,-0.020049412405073477
720,22520,22.0,-48.0,-24.000000000000004,3.37781732897535e-23,3.467827323558918e-23,0.11421304756034958,-0.11421304756034958
721,22522,30.000000000000004,-48.0,-24.000000000000004,3.043536819395923e-23,3.205069178618425e-23,0.2245884779483268,-0.2245884779483268
722,22524,38.0,-48.0,-24.000000000000004,2.6819239592703716e-23,2.900848703034427e-23,0.3407861816921367,-0.3407861816921367
723,22526,46.000000000000014,-48.0,-24.000000000000004,2.3628861379932546e-23,2.6155077835316723e-23,0.44113222297237903,-0.44113222297237903
724,22528,54.000000000000014,-48.0,-24.000000000000004,2.0902022100688376e-23,2.3418886590505362e-23,0.49377940861535274,-0.49377940861535274
725,22530,62.000000000000014,-48.0,-24.000000000000004,1.8707762345100322e-23,2.0835659872886532e-23,0.4678541508236348,-0.4678541508236348
726,22574,-66.00000000000001,-40.0,-24.000000000000004,2.1698260204249822e-23,2.362877669058889e-23,0.3701632498578864,-0.3701632498578864
727,22576,-58.00000000000001,-40.0,-24.000000000000004,2.5950576012702352e-23,2.876436790839148e-23,0.4470783280491445,-0.4470783280491445
728,22578,-50.000000000000014,-40.0,-24.000000000000004,3.045780073864447e-23,3.4116168171357597e-23,0.4926170544062687,-0.4926170544062687
729,22580,-42.0,-40.0,-24.000000000000004,3.3751651058127715e-23,3.797137609027378e-23,0.511613139059233,-0.511613139059233
730,22582,-34.0,-40.0,-24.000000000000004,3.515483190855919e-23,3.9511421868711404e-23,0.5073763288686407,-0.5073763288686407
731,22584,-26.000000000000007,-40.0,-24.000000000000004,3.540249058375233e-23,3.9498492211545024e-23,0.4754670153723769,-0.4754670153723769
732,22586,-18.0,-40.0,-24.000000000000004,3.53615436053194e-23,3.8930524465231286e-23,0.41759039879937554,-0.41759039879937554
733,22588,-10.0,-40.0,-24.000000000000004,3.5340137317208416e-23,3.8259510392294884e-23,0.3447117538841646,-0.3447117538841646
734,22590,-2.0,-40.0,-24.000000000000004,3.502275889169503e-23,3.715370884994437e-23,0.2565181916596299,-0.2565181916596299
735,22592,6.000000000000001,-40.0,-24.000000000000004,3.409815043265422e-23,3.516862570259296e-23,0.1342457512920563,-0.1342457512920563
736,22594,14.000000000000002,-40.0,-24.000000000000004,3.342712908930773e-23,3.3596946235585143e-23,0.02200725844200256,-0.02200725844200256
737,22596,22.0,-40.0,-24.000000000000004,3.277163489283452e-23,3.325615633609634e-23,0.06373945346075728,-0.06373945346075728
738,22598,30.000000000000004,-40.0,-24.000000000000004,3.076002137126932e-23,3.165174463223274e-23,0.12411020295148611,-0.12411020295148611
739,22600,38.0,-40.0,-24.000000000000004,2.7773633350925616e-23,2.895433904427534e-23,0.18080957580205442,-0.18080957580205442
740,22602,46.000000000000014,-40.0,-24.000000000000004,2.4543368406306135e-23,2.58638282382722e-23,0.2275864108951631,-0.2275864108951631
741,22604,54.000000000000014,-40.0,-24.000000000000004,2.1477066397689058e-23,2.282438929883102e-23,0.26424206365879765,-0.26424206365879765
742,22606,62.000000000000014,-40.0,-24.000000000000004,1.8845813707020852e-23,2.0472686187531022e-23,0.35959935713033553,-0.35959935713033553
743,22650,-66.00000000000001,-31.999999999999993,-24.000000000000004,2.2809630758756517e-23,2.558162896291643e-23,0.4980994062413003,-0.4980994062413003
744,22652,-58.00000000000001,-31.999999999999993,-24.000000000000004,2.681090043219026e-23,3.013408046008799e-23,0.5074654371713304,-0.5074654371713304
745,22654,-50.000000000000014,-31.999999999999993,-24.000000000000004,3.0424750381376445e-23,3.421825186342738e-23,0.5103079483944989,-0.5103079483944989
746,22656,-42.0,-31.999999999999993,-24.000000000000004,3.276873063284438e-23,3.6804055595001816e-23,0.5043605968283631,-0.5043605968283631
747,22658,-34.0,-31.999999999999993,-24.000000000000004,3.352725110655277e-23,3.7482314172165716e-23,0.48428449388072925,-0.48428449388072925
748,22660,-26.000000000000007,-31.999999999999993,-24.000000000000004,3.361920300564326e-23,3.7232299079326637e-23,0.44332440939973916,-0.44332440939973916
749,22662,-18.0,-31.999999999999993,-24.000000000000004,3.3650647710525976e-23,3.6737072972670116e-23,0.3811112294547926,-0.3811112294547926
750,22664,-10.0,-31.999999999999993,-24.000000000000004,3.3772804601761166e-23,3.625436470977395e-23,0.3079317199153953,-0.3079317199153953
751,22666,-2.0,-31.999999999999993,-24.000000000000004,3.3689920854090576e-23,3.555283033230994e-23,0.2337418955966852,-0.2337418955966852
752,22668,6.000000000000001,-31.999999999999993,-24.000000000000004,3.27978292864095e-23,3.4016251923583825e-23,0.15841358205328815,-0.15841358205328815
753,22670,14.000000000000002,-31.999999999999993,-24.000000000000004,3.137461435652955e-23,3.177920938708642e-23,0.055646921364091446,-0.055646921364091446
754,22672,22.0,-31.999999999999993,-24.000000000000004,3.073981699233195e-23,3.0997643327396266e-23,0.036273991506674964,-0.036273991506674964
755,22674,30.000000000000004,-31.999999999999993,-24.000000000000004,3.0119392253172705e-23,3.069585596339674e-23,0.08233543864795242,-0.08233543864795242
756,22676,38.0,-31.999999999999993,-24.000000000000004,2.8665802027348565e-23,2.937728696552872e-23,0.10647588382394406,-0.10647588382394406
757,22678,46.000000000000014,-31.999999999999993,-24.000000000000004,2.628575325429432e-23,2.7010455717900934e-23,0.1181148478891248,-0.1181148478891248
758,22680,54.000000000000014,-31.999999999999993,-24.000000000000004,2.3197308793397825e-23,2.3854236482067008e-23,0.12127916688554266,-0.12127916688554266
759,22682,62.000000000000014,-31.999999999999993,-24.000000000000004,2.0247393421082445e-23,2.0903525298180072e-23,0.13850412771712428,-0.13850412771712428
760,22726,-66.00000000000001,-24.000000000000004,-24.000000000000004,2.269958888535468e-23,2.5789004950145214e-23,0.5541659381561705,-0.5541659381561705
761,22728,-58.00000000000001,-24.000000000000004,-24.000000000000004,2.7056114251885746e-23,3.082168670160549e-23,0.5659097739856509,-0.5659097739856509
762,22730,-50.000000000000014,-24.000000000000004,-24.000000000000004,3.1077772664335253e-23,3.52448518923292e-23,0.5464580441908342,-0.5464580441908342
763,22732,-42.0,-24.000000000000004,-24.000000000000004,3.350056045766043e-23,3.767390172711993e-23,0.5098852782318427,-0.5098852782318427
764,22734,-34.0,-24.000000000000004,-24.000000000000004,3.390773407016661e-23,3.77040407668287e-23,0.4608912788884623,-0.4608912788884623
765,22736,-26.000000000000007,-24.000000000000004,-24.000000000000004,3.3692433317005255e-23,3.696600428869556e-23,0.4027013206372553,-0.4027013206372553
766,22738,-18.0,-24.000000000000004,-24.000000000000004,3.341027006454597e-23,3.607993012922603e-23,0.333857016595464,-0.333857016595464
767,22740,-10.0,-24.000000000000004,-24.000000000000004,3.330786286310514e-23,3.53874521461542e-23,0.26302527194813097,-0.26302527194813097
768,22742,-2.0,-24.000000000000004,-24.000000000000004,3.318903096098708e-23,3.4761088422338525e-23,0.20098794156927793,-0.20098794156927793
769,22744,6.000000000000001,-24.000000000000004,-24.000000000000004,3.255619928755538e-23,3.3711358520670446e-23,0.1514255605332478,-0.1514255605332478
770,22746,14.000000000000002,-24.000000000000004,-24.000000000000004,3.100674352069951e-23,3.169972555868703e-23,0.0959934540714382,-0.0959934540714382
771,22748,22.0,-24.000000000000004,-24.000000000000004,2.9572614399734014e-23,2.96237010427742e-23,0.0074959573120281335,-0.0074959573120281335
772,22750,30.000000000000004,-24.000000000000004,-24.000000000000004,2.906653546692855e-23,2.916266937504444e-23,0.0143400425488634,-0.0143400425488634
773,22752,38.0,-24.000000000000004,-24.000000000000004,2.8644949544276985e-23,2.8981639525231723e-23,0.050748887644185295,-0.050748887644185295
774,22754,46.000000000000014,-24.000000000000004,-24.000000000000004,2.729853274697827e-23,2.77209661981927e-23,0.06669058260206613,-0.06669058260206613
775,22756,54.000000000000014,-24.000000000000004,-24.000000000000004,2.4688027762512506e-23,2.512959890107681e-23,0.07699159682411355,-0.07699159682411355
776,22758,62.000000000000014,-24.000000000000004,-24.000000000000004,2.14140463172924e-23,2.1792851410966985e-23,0.07615320044220643,-0.07615320044220643
777,22760,70.00000000000001,-24.000000000000004,-24.000000000000004,1.7553006141114416e-23,1.820241842398839e-23,0.1577758861938966,-0.1577758861938966
778,22802,-66.00000000000001,-15.999999999999996,-24.000000000000004,2.165251006726746e-23,2.4607303894734776e-23,0.5555578353190476,-0.5555578353190476
779,22804,-58.00000000000001,-15.999999999999996,-24.000000000000004,2.604796503009915e-23,2.9714821953310386e-23,0.5719933221485308,-0.5719933221485308
780,22806,-50.000000000000014,-15.999999999999996,-24.000000000000004,3.0992544636514504e-23,3.5171877086480325e-23,0.5493831141750894,-0.5493831141750894
781,22808,-42.0,-15.999999999999996,-24.000000000000004,3.470761249736826e-23,3.8911090116483375e-23,0.4964865797555551,-0.4964865797555551
782,22810,-34.0,-15.999999999999996,-24.000000000000004,3.545990898675752e-23,3.9109386371248476e-23,0.4254338531402502,-0.4254338531402502
783,22812,-26.000000000000007,-15.999999999999996,-24.000000000000004,3.474981582443039e-23,3.766329024096987e-23,0.34965749874187757,-0.34965749874187757
784,22814,-18.0,-15.999999999999996,-24.000000000000004,3.3785277304531615e-23,3.5994502825987744e-23,0.275086913494919,-0.275086913494919
785,22816,-10.0,-15.999999999999996,-24.000000000000004,3.3181609723707027e-23,3.481590944041852e-23,0.2088029311936106,-0.2088029311936106
786,22818,-2.0,-15.999999999999996,-24.000000000000004,3.282878375940876e-23,3.4027750008785545e-23,0.1557844023120767,-0.1557844023120767
787,22820,6.000000000000001,-15.999999999999996,-24.000000000000004,3.248297437660167e-23,3.3347174822056133e-23,0.11403256772727126,-0.11403256772727126
788,22822,14.000000000000002,-15.999999999999996,-24.000000000000004,3.17235071484351e-23,3.23046431792704e-23,0.07883754280505803,-0.07883754280505803
789,22824,22.0,-15.999999999999996,-24.000000000000004,3.0394174185876055e-23,3.067419432996784e-23,0.039828165932154914,-0.039828165932154914
790,22826,30.000000000000004,-15.999999999999996,-24.000000000000004,2.893644657282034e-23,2.881153420561294e-23,-0.018788132736578263,0.018788132736578263
791,22828,38.0,-15.999999999999996,-24.000000000000004,2.7696898580296585e-23,2.718665353370824e-23,-0.08075388136245504,0.08075388136245504
792,22830,46.000000000000014,-15.999999999999996,-24.000000000000004,2.644510829491081e-23,2.689033832844017e-23,0.0725091662666848,-0.0725091662666848
793,22832,54.000000000000014,-15.999999999999996,-24.000000000000004,2.4899262684161234e-23,2.551736712605666e-23,0.10649375014555831,-0.10649375014555831
794,22834,62.000000000000014,-15.999999999999996,-24.000000000000004,2.2312996419606867e-23,2.2856016092354655e-23,0.1044263740216326,-0.1044263740216326
795,22836,70.00000000000001,-15.999999999999996,-24.000000000000004,1.922411745643194e-23,1.9650264387401687e-23,0.09521986753233402,-0.09521986753233402
796,22878,-66.00000000000001,-7.999999999999989,-24.000000000000004,2.32653141425642e-23,2.4967369164069702e-23,0.30663861711137763,-0.30663861711137763
797,22880,-58.00000000000001,-7.999999999999989,-24.000000000000004,2.6762339247884865e-23,2.90958373765547e-23,0.3630678902629798,-0.3630678902629798
798,22882,-50.000000000000014,-7.999999999999989,-24.000000000000004,3.133130340866726e-23,3.4500222433750793e-23,0.4184343284041781,-0.4184343284041781
799,22884,-42.0,-7.999999999999989,-24.000000000000004,3.540091425478252e-23,3.898883913162745e-23,0.4192582638638185,-0.4192582638638185
800,22886,-34.0,-7.999999999999989,-24.000000000000004,3.6766899548079156e-23,3.995831876108238e-23,0.36150198528855176,-0.36150198528855176
801,22888,-26.000000000000007,-7.999999999999989,-24.000000000000004,3.5581894140578337e-23,3.7943428656414e-23,0.2790750890603118,-0.2790750890603118
802,22890,-18.0,-7.999999999999989,-24.000000000000004,3.378758379891589e-23,3.538693915208773e-23,0.20085863458792397,-0.20085863458792397
803,22892,-10.0,-7.999999999999989,-24.000000000000004,3.253436000005826e-23,3.358162136000754e-23,0.13759392628142128,-0.13759392628142128
804,22894,-2.0,-7.999999999999989,-24.000000000000004,3.1859358204412783e-23,3.2535076748205954e-23,0.09114812701178546,-0.09114812701178546
805,22896,6.000000000000001,-7.999999999999989,-24.000000000000004,3.160330069589952e-23,3.198563872539304e-23,0.05222584272156796,-0.05222584272156796
806,22898,14.000000000000002,-7.999999999999989,-24.000000000000004,3.166942970337475e-23,3.175951432077671e-23,0.012336096445887353,-0.012336096445887353
807,22900,22.0,-7.999999999999989,-24.000000000000004,3.160020008854194e-23,3.1385237534798067e-23,-0.02964412629369957,0.02964412629369957
808,22902,30.000000000000004,-7.999999999999989,-24.000000000000004,3.057532874976872e-23,3.0110965535559176e-23,-0.06646453537642216,0.06646453537642216
809,22904,38.0,-7.999999999999989,-24.000000000000004,2.821331267783833e-23,2.778973145729153e-23,-0.06569731970971886,0.06569731970971886
810,22906,46.000000000000014,-7.999999999999989,-24.000000000000004,2.505799590352138e-23,2.519576286681238e-23,0.023811783753706968,-0.023811783753706968
811,22908,54.000000000000014,-7.999999999999989,-24.000000000000004,2.261850185778096e-23,2.323363365834374e-23,0.11653301300432076,-0.11653301300432076
812,22910,62.000000000000014,-7.999999999999989,-24.000000000000004,2.1039684400281078e-23,2.1705871157352436e-23,0.1353799975631061,-0.1353799975631061
813,22912,70.00000000000001,-7.999999999999989,-24.000000000000004,1.9652953039928483e-23,2.030479066408289e-23,0.14170699990734628,-0.14170699990734628
814,22954,-66.00000000000001,1.7763568394002505e-14,-24.000000000000004,1.7140127195187148e-23,1.8264527352145792e-23,0.2759439760288547,-0.2759439760288547
815,22956,-58.00000000000001,1.7763568394002505e-14,-24.000000000000004,2.7377052101583964e-23,2.8873693135655315e-23,0.23115654082154086,-0.23115654082154086
816,22958,-50.000000000000014,1.7763568394002505e-14,-24.000000000000004,3.208832185493931e-23,3.419047167592204e-23,0.27558087071693393,-0.27558087071693393
817,22960,-42.0,1.7763568394002505e-14,-24.000000000000004,3.55853183128753e-23,3.8163847692310817e-23,0.3038129898780633,-0.3038129898780633
818,22962,-34.0,1.7763568394002505e-14,-24.000000000000004,3.63699782811804e-23,3.876062257142733e-23,0.276477023437106,-0.276477023437106
819,22964,-26.000000000000007,1.7763568394002505e-14,-24.000000000000004,3.468812688589587e-23,3.6302427609856857e-23,0.19754818941592772,-0.19754818941592772
820,22966,-18.0,1.7763568394002505e-14,-24.000000000000004,3.2396430855624234e-23,3.324932939154435e-23,0.11285724184017902,-0.11285724184017902
821,22968,-10.0,1.7763568394002505e-14,-24.000000000000004,3.072494487990224e-23,3.1060292462223617e-23,0.04714428266494688,-0.04714428266494688
822,22970,-2.0,1.7763568394002505e-14,-24.000000000000004,2.982695749420206e-23,2.9848266648672824e-23,0.0031016049715563254,-0.0031016049715563254
823,22972,6.000000000000001,1.7763568394002505e-14,-24.000000000000004,2.963019256766145e-23,2.945664475643788e-23,-0.025511967441538698,0.025511967441538698
824,22974,14.000000000000002,1.7763568394002505e-14,-24.000000000000004,3.0122127856731765e-23,2.9764984166220166e-23,-0.051799917410043854,0.051799917410043854
825,22976,22.0,1.7763568394002505e-14,-24.000000000000004,3.1001591324687475e-23,3.0390246459604695e-23,-0.08649764777546454,0.08649764777546454
826,22978,30.000000000000004,1.7763568394002505e-14,-24.000000000000004,3.094186025745409e-23,3.0044788776514057e-23,-0.1277726524793065,0.1277726524793065
827,22980,38.0,1.7763568394002505e-14,-24.000000000000004,2.8738377511560387e-23,2.7746671592504417e-23,-0.15251351518394687,0.15251351518394687
828,22982,46.000000000000014,1.7763568394002505e-14,-24.000000000000004,2.5377319518218494e-23,2.4507094204471322e-23,-0.15153927588955382,0.15153927588955382
829,22984,54.000000000000014,1.7763568394002505e-14,-24.000000000000004,2.2224953640073695e-23,2.1551061742613557e-23,-0.13372192593721455,0.13372192593721455
830,22986,62.000000000000014,1.7763568394002505e-14,-24.000000000000004,1.9733527927536592e-23,1.932206141056531e-23,-0.09151276566543351,0.09151276566543351
831,23032,-58.00000000000001,8.000000000000016,-24.000000000000004,2.731415804599907e-23,2.855735407958768e-23,0.19330148336304878,-0.19330148336304878
832,23034,-50.000000000000014,8.000000000000016,-24.000000000000004,3.263596363061082e-23,3.4269747703230226e-23,0.21214466647437585,-0.21214466647437585
833,23036,-42.0,8.000000000000016,-24.000000000000004,3.5285618954916336e-23,3.6981812944725816e-23,0.20390457672871662,-0.20390457672871662
834,23038,-34.0,8.000000000000016,-24.000000000000004,3.431456325693113e-23,3.5656633736940346e-23,0.16661864281343877,-0.16661864281343877
835,23040,-26.000000000000007,8.000000000000016,-24.000000000000004,3.1947106559110027e-23,3.268699560182505e-23,0.09943474255965098,-0.09943474255965098
836,23042,-18.0,8.000000000000016,-24.000000000000004,2.987288952422277e-23,2.9979338340321044e-23,0.01544810739065925,-0.01544810739065925
837,23044,-10.0,8.000000000000016,-24.000000000000004,2.8224582358364496e-23,2.78871552753109e-23,-0.05223309519862659,0.05223309519862659
838,23046,-2.0,8.000000000000016,-24.000000000000004,2.7351114007113854e-23,2.678131383485594e-23,-0.0914314101295122,0.0914314101295122
839,23048,6.000000000000001,8.000000000000016,-24.000000000000004,2.735320997192915e-23,2.674080290919714e-23,-0.09833856189507797,0.09833856189507797
840,23050,14.000000000000002,8.000000000000016,-24.000000000000004,2.80703339867091e-23,2.7471222064847395e-23,-0.0936960043239097,0.0936960043239097
841,23052,22.0,8.000000000000016,-24.000000000000004,2.924068550527362e-23,2.8576223892338536e-23,-0.09982709923660336,0.09982709923660336
842,23054,30.000000000000004,8.000000000000016,-24.000000000000004,2.996804870783618e-23,2.906783468685288e-23,-0.13245784271436659,0.13245784271436659
843,23056,38.0,8.000000000000016,-24.000000000000004,2.8945263956780397e-23,2.769674122091558e-23,-0.19148841038868392,0.19148841038868392
844,23058,46.000000000000014,8.000000000000016,-24.000000000000004,2.5927327782701563e-23,2.4481840697233974e-23,-0.2491369056127221,0.2491369056127221
845,23060,54.000000000000014,8.000000000000016,-24.000000000000004,2.229691842013855e-23,2.0925155412281786e-23,-0.275761526531596,0.275761526531596
846,23062,62.000000000000014,8.000000000000016,-24.000000000000004,1.943795564921346e-23,1.8283337580158833e-23,-0.26595108810307044,0.26595108810307044
847,23108,-58.00000000000001,16.000000000000014,-24.000000000000004,1.9733190636429872e-23,1.9575289625363357e-23,-0.03489115131699966,0.03489115131699966
848,23110,-50.000000000000014,16.000000000000014,-24.000000000000004,3.328963097805065e-23,3.4359190608949556e-23,0.13733943765134018,-0.13733943765134018
849,23112,-42.0,16.000000000000014,-24.000000000000004,3.3384300130964406e-23,3.4026410023978904e-23,0.08273854914880835,-0.08273854914880835
850,23114,-34.0,16.000000000000014,-24.000000000000004,3.104777729185379e-23,3.117275063620828e-23,0.01744610938962826,-0.01744610938962826
851,23116,-26.000000000000007,16.000000000000014,-24.000000000000004,2.8655704627208797e-23,2.844840158971237e-23,-0.03153221956631477,0.03153221956631477
852,23118,-18.0,16.000000000000014,-24.000000000000004,2.731914692157771e-23,2.6785259720658514e-23,-0.08571271947602818,0.08571271947602818
853,23120,-10.0,16.000000000000014,-24.000000000000004,2.621761602501377e-23,2.537757986604231e-23,-0.14142995411416148,0.14142995411416148
854,23122,-2.0,16.000000000000014,-24.000000000000004,2.5607963874239848e-23,2.4787327068654695e-23,-0.14145351143340473,0.14145351143340473
855,23124,6.000000000000001,16.000000000000014,-24.000000000000004,2.562934913349344e-23,2.489787653288201e-23,-0.1257526829211113,0.1257526829211113
856,23126,14.000000000000002,16.000000000000014,-24.000000000000004,2.6243436855854257e-23,2.562202912074121e-23,-0.1040718943437194,0.1040718943437194
857,23128,22.0,16.000000000000014,-24.000000000000004,2.7039125774972133e-23,2.652539468546904e-23,-0.08330791231163386,0.08330791231163386
858,23130,30.000000000000004,16.000000000000014,-24.000000000000004,2.789573348957269e-23,2.724768074634073e-23,-0.1020824308438814,0.1020824308438814
859,23132,38.0,16.000000000000014,-24.000000000000004,2.8400408465919446e-23,2.728325267258071e-23,-0.17428441213808304,0.17428441213808304
860,23134,46.000000000000014,16.000000000000014,-24.000000000000004,2.691216923421595e-23,2.5320799456367695e-23,-0.26471291550539766,0.26471291550539766
861,23136,54.000000000000014,16.000000000000014,-24.000000000000004,2.3303931742384235e-23,2.161577592646321e-23,-0.3265836984922987,0.3265836984922987
862,23186,-50.000000000000014,24.000000000000014,-24.000000000000004,2.9672407268743073e-23,2.9609801544300373e-23,-0.00917284673199095,0.00917284673199095
863,23188,-42.0,24.000000000000014,-24.000000000000004,2.9431365627735166e-23,2.8951480677517647e-23,-0.07139634080358223,0.07139634080358223
864,23190,-34.0,24.000000000000014,-24.000000000000004,2.8280771512216304e-23,2.7538454326290226e-23,-0.11551692438328384,0.11551692438328384
865,23192,-26.000000000000007,24.000000000000014,-24.000000000000004,2.705320317646705e-23,2.6208538363587833e-23,-0.13775892946287294,0.13775892946287294
866,23194,-18.0,24.000000000000014,-24.000000000000004,2.6323744118742955e-23,2.5465239459708613e-23,-0.1439989619345031,0.1439989619345031
867,23196,-10.0,24.000000000000014,-24.000000000000004,2.575740381519825e-23,2.5047263924012325e-23,-0.12141794757369359,0.12141794757369359
868,23198,-2.0,24.000000000000014,-24.000000000000004,2.527210480882742e-23,2.472383399376363e-23,-0.0952559511950226,0.0952559511950226
869,23200,6.000000000000001,24.000000000000014,-24.000000000000004,2.4887762919337433e-23,2.4396731946782406e-23,-0.08654206520513226,0.08654206520513226
870,23202,14.000000000000002,24.000000000000014,-24.000000000000004,2.4656017597809506e-23,2.4187389214041432e-23,-0.08333938184407917,0.08333938184407917
871,23204,22.0,24.000000000000014,-24.000000000000004,2.463194052429066e-23,2.4277940178813815e-23,-0.0628679028100973,0.0628679028100973
872,23206,30.000000000000004,24.000000000000014,-24.000000000000004,2.499707479332142e-23,2.4608899839987526e-23,-0.06796990989994368,0.06796990989994368
873,23208,38.0,24.000000000000014,-24.000000000000004,2.5912028905270022e-23,2.5220281829425567e-23,-0.11751484083987267,0.11751484083987267
874,23210,46.000000000000014,24.000000000000014,-24.000000000000004,2.6368286246577276e-23,2.5246825206763208e-23,-0.18875131347705798,0.18875131347705798
875,23212,54.000000000000014,24.000000000000014,-24.000000000000004,2.514215301442697e-23,2.36476563229969e-23,-0.2661436010988302,0.2661436010988302
876,23264,-42.0,32.000000000000014,-24.000000000000004,2.700617211954825e-23,2.6183749731821183e-23,-0.13431189969364662,0.13431189969364662
877,23266,-34.0,32.000000000000014,-24.000000000000004,2.765750260354e-23,2.6956759288287015e-23,-0.11145281345495031,0.11145281345495031
878,23268,-26.000000000000007,32.000000000000014,-24.000000000000004,2.7304570804929764e-23,2.6359815567872468e-23,-0.1529298703965912,0.1529298703965912
