source_index,hemisphere,vertex,x_m,y_m,z_m,label,beta_pmbr_db
28,left,5843,-0.014547870201896788,-0.06243493637417527,0.05377830275012503,lingual-lh,1.209335899103143
29,left,6022,-0.014664697225394995,-0.03775846998658838,0.10430423793894579,precuneus-lh,1.0772331159081285
30,left,6062,-0.017926751831400065,-0.03944467383808582,0.09916539410509789,superiorparietal-lh,1.2107726516588502
31,left,6111,-0.02986221684368507,-0.04275216969189684,0.09558767436782636,inferiorparietal-lh,1.450720186386524
32,left,6182,-0.011295026398284808,-0.044793956586875364,0.08722177738010597,superiorparietal-lh,0.7982722455162039
33,left,6184,-0.03054233389133426,-0.046367654456496724,0.08773789207363665,inferiorparietal-lh,1.166579391469632
34,left,6199,-0.015739041547765672,-0.046720942457010584,0.08507839324725099,superiorparietal-lh,1.031842379085057
35,left,6296,-0.00810238482714065,-0.04947128922402619,0.07837558767900527,cuneus-lh,0.8629273559786759
36,left,6419,-0.02852632561006346,-0.0540715829099586,0.06992056321421178,lateraloccipital-lh,0.6258564506385352
37,left,6492,-0.010376341998428337,-0.0566867921140921,0.06467219998235788,pericalcarine-lh,1.3005078381492898
38,left,6925,-0.012989723965960542,-0.04042628743879026,0.0964174089871881,superiorparietal-lh,1.0045123521991133
39,left,6962,-0.0234059933268577,-0.04132157057149949,0.09386842464317136,superiorparietal-lh,1.3436112979241392
40,left,7158,-0.003037193670624678,-0.04949222833719749,0.07745570472955793,cuneus-lh,0.7496407885433862
41,left,7183,-0.02364710781142134,-0.04954555210500451,0.07676470478999245,superiorparietal-lh,0.8620961316517401
42,left,7433,-0.023084296491595258,-0.05709896274694587,0.06184647977527186,lateraloccipital-lh,0.7969283049631438
43,left,7466,-0.01065715211963356,-0.05751619945503017,0.05964314245987409,pericalcarine-lh,1.23835940298722
44,left,7470,-0.018101401868319895,-0.057686240035570005,0.05916415189032036,pericalcarine-lh,0.9215473385976118
45,left,7532,-0.009659256811892713,-0.05962205007709902,0.056205569720280485,lingual-lh,1.340517563992777
46,left,7638,-0.024883715949498408,-0.06274078828259637,0.04953825153143681,lateraloccipital-lh,1.1217730770194259
47,left,7736,-0.01902719510749165,-0.03529112040329886,0.10492903036169623,superiorparietal-lh,0.7804546660194226
48,left,7790,-0.013494124811205141,-0.037747992883370024,0.09856366306756241,precuneus-lh,1.0166028677059658
49,left,7929,-0.03749145404764058,-0.04460509809778197,0.08700840136013402,inferiorparietal-lh,1.0294336133971356
50,left,7981,-0.03474561809139817,-0.04608700600492291,0.08261988523251193,inferiorparietal-lh,0.8802560237125953
51,left,7988,-0.020224346541681697,-0.045921094690037814,0.0817381427216538,superiorparietal-lh,0.9755581121948281
52,left,8151,-0.011985033380865732,-0.05160256021598367,0.06977602888968323,pericalcarine-lh,1.0509573684294995
53,left,8323,-0.004351875312343082,-0.056817576222828806,0.06137547776243696,cuneus-lh,1.2890380259584606
54,left,8394,-0.02619902435333767,-0.058510225941771965,0.05666461358995551,lateraloccipital-lh,0.7843274555125901
55,left,8428,-0.0227121756606135,-0.059644841936920975,0.05543573488150975,pericalcarine-lh,0.9412017323681122
56,left,8601,-0.024786482140972114,-0.032225688593680926,0.10803130082250512,superiorparietal-lh,0.38384338910031685
57,left,8633,-0.008195066131328976,-0.03486409720979197,0.10318873970334717,precuneus-lh,0.8808799554375838
58,left,8639,-0.025381942250879433,-0.034806640232977026,0.10315121997047207,superiorparietal-lh,0.8006251500142157
59,left,8719,-0.026535640234658223,-0.03909302880013486,0.09539770019807814,superiorparietal-lh,1.4278348983489866
60,left,8769,-0.01910329158872808,-0.0403297534257695,0.09191203456739364,superiorparietal-lh,1.2010440222797767
61,left,8826,-0.03486857031334103,-0.04305846288430064,0.08757939067057403,inferiorparietal-lh,1.165075878916253
62,left,8942,-0.016113701494926757,-0.04670625258644065,0.07903817471948735,cuneus-lh,0.9439547396175717
63,left,9021,-0.03227595939456007,-0.05018407253537187,0.07229270570297933,inferiorparietal-lh,0.4358371230473906
64,left,9032,-0.020634972224794525,-0.050014754976604306,0.07135313246183453,superiorparietal-lh,0.788847422693639
65,left,9039,-0.035940124501084206,-0.05111948961259863,0.07129516213918821,inferiorparietal-lh,0.4003288409767396
66,left,9123,-0.024385309292939375,-0.05272838776630212,0.06651716242490793,lateraloccipital-lh,0.623553947251964
67,left,9130,-0.036670195807609246,-0.05312483647593558,0.06707895579035571,lateraloccipital-lh,0.6142674106900732
68,left,9319,-0.033041802639848385,-0.057839274764236295,0.056963164631954784,lateraloccipital-lh,1.574410213881695
69,left,9399,-0.009824499495700299,-0.05999066767572782,0.05107081636795381,lingual-lh,1.2174917637328009
70,left,9419,-0.019845670123499623,-0.05940783627228169,0.05042831923442502,lateraloccipital-lh,1.0554227986231204
71,left,9629,-0.022519673780847273,-0.03505656971519802,0.10005460730890292,superiorparietal-lh,1.1741153041499648
72,left,9700,-0.007358362173381509,-0.03854010333775201,0.09294259420571564,superiorparietal-lh,0.5628470952223652
73,left,9743,-0.010728912963682977,-0.03909502286665335,0.09095659404044569,superiorparietal-lh,0.6512568477909082
74,left,9831,-0.006068913839247627,-0.04189643974592122,0.08515289637469797,superiorparietal-lh,0.5252793290619917
75,left,9996,-0.013033190963191875,-0.04702889649046295,0.07494005280322369,cuneus-lh,0.8923936265790338
76,left,10034,-0.0032317687800743717,-0.04814334634876151,0.07148301198689974,cuneus-lh,0.7004994805431747
77,left,10150,-0.005019720913547328,-0.05149123993004236,0.06668865920291647,cuneus-lh,0.7893084534474014
78,left,10256,-0.02649225324208842,-0.05339907980554316,0.06197080439322609,lateraloccipital-lh,0.5391743563631154
79,left,10443,-0.030405776604577345,-0.058909528997862656,0.050529858378962865,lateraloccipital-lh,1.2998566411051926
80,left,10561,-0.012543508397567875,-0.02859669604048679,0.11117888893388146,superiorparietal-lh,0.47973268740784486
81,left,10585,-0.02248584894585608,-0.030497785656614606,0.10682068506170815,superiorparietal-lh,0.3358127894520262
82,left,10621,-0.012060589368495505,-0.033355543493611,0.102265190143988,precuneus-lh,0.6828631653011344
83,left,10649,-0.01685364091665236,-0.033535738343624125,0.10045239627106263,precuneus-lh,0.805753908924409
84,left,10767,-0.026722079863498237,-0.038852971956434196,0.09130696013776025,inferiorparietal-lh,1.3345023982718798
85,left,10795,-0.038685571914529954,-0.03928449556645046,0.09063011187299677,inferiorparietal-lh,1.0680979187111568
86,left,10849,-0.04211019915108806,-0.04090479017610306,0.08750513397474935,inferiorparietal-lh,0.9437243776859454
87,left,10857,-0.02927981868688768,-0.04071750374794958,0.0867559788496001,inferiorparietal-lh,1.1731348853994328
88,left,10870,-0.023307333904839786,-0.04036645953731692,0.08601744821768544,superiorparietal-lh,1.0918082168506116
89,left,10989,-0.02421328364071289,-0.043799415030889355,0.0805312594890514,superiorparietal-lh,0.8225430078684721
90,left,11188,-0.026886422529562224,-0.04879783489674984,0.07003240701140524,inferiorparietal-lh,0.5088493269934153
91,left,11261,-0.0074813090772064255,-0.051089462052363255,0.06551966300210307,pericalcarine-lh,0.9675540099648429
92,left,11369,-0.01695467848476529,-0.05411552286534975,0.05891450083164667,pericalcarine-lh,0.7857544384035859
93,left,11477,-0.03416671381664118,-0.05700996761657433,0.053086648938336825,lateraloccipital-lh,1.6213682457438994
94,left,11771,-0.0110472043304521,-0.033340474633833425,0.0985497102567081,precuneus-lh,0.6683792517584248
95,left,11815,-0.018623714179789395,-0.03561611751900126,0.09516141712983622,superiorparietal-lh,1.213350857925537
96,left,11837,-0.01132363521243382,-0.03563698410960886,0.09273301095995479,superiorparietal-lh,0.6008097669413398
97,left,11852,-0.02997830754456537,-0.03741580627827107,0.09256468765012313,superiorparietal-lh,1.364347555360285
98,left,12060,-0.03790270422148498,-0.04217371501881774,0.08236940212978533,inferiorparietal-lh,0.8962715872521577
99,left,12071,-0.011986852093787572,-0.041834293538129064,0.08062161557129485,cuneus-lh,0.705217895845545
100,left,12114,-0.004109007566806676,-0.042903914497311346,0.07845085226506363,cuneus-lh,0.47393077941296563
101,left,12163,-0.03585681674670506,-0.044306241876007374,0.07662949503558533,inferiorparietal-lh,0.7358188814266381
102,left,12458,-0.03781135206488387,-0.052881433209511136,0.05916390785310809,lateraloccipital-lh,1.387997515395886
103,left,12472,-0.03172190310883979,-0.053888202871300014,0.059120720682176005,lateraloccipital-lh,0.7541930621003738
104,left,12501,-0.01886244494741356,-0.05420781381196621,0.05642370059571822,lateraloccipital-lh,0.722362967696849
105,left,12824,-0.02782950802325963,-0.029587421012113698,0.10475956482717551,superiorparietal-lh,0.5256669201572176
106,left,12849,-0.02683442846211938,-0.03176868201365811,0.10042917945791939,superiorparietal-lh,1.1289480481875287
107,left,13149,-0.044373993033444574,-0.0406980368562295,0.08353241313677057,inferiorparietal-lh,0.7991713316203668
108,left,13349,-0.03808660479144455,-0.04527311503696099,0.07221607305855868,inferiorparietal-lh,0.7160455448687183
109,left,13404,-0.04137204575141165,-0.0472567689053955,0.06952730537654758,inferiorparietal-lh,0.7673942054548188
110,left,13472,-0.03252821419363998,-0.049095271398829604,0.0658579715768222,inferiorparietal-lh,0.39979581479815324
111,left,13503,-0.014625168078439218,-0.04963791858262359,0.06228059767838927,pericalcarine-lh,0.6970176455236015
112,left,13567,-0.013363341045939059,-0.0516843741750521,0.05856645039519813,pericalcarine-lh,0.7797359963362356
113,left,13627,-0.008345146232894162,-0.05325442052005121,0.05548047124744297,pericalcarine-lh,0.9227868391006507
114,left,13678,-0.007672817954946117,-0.054295718473800145,0.052530535885619685,lingual-lh,1.047130211036122
115,left,13746,-0.01758538194282371,-0.05628827444124117,0.05002284458123432,lingual-lh,0.7317626437407597
116,left,13771,-0.02763485615951892,-0.057472331630261345,0.04866426873263003,lateraloccipital-lh,1.085432967997876
117,left,13850,-0.027444647971290943,-0.058478927191965235,0.0435599178009939,lateraloccipital-lh,1.0303155555371268
118,left,13859,-0.020269078338343606,-0.059039704001095344,0.04301331118920337,lateraloccipital-lh,1.0567341059402011
119,left,13907,-0.013697995830781361,-0.025205546637183225,0.11234837763443921,superiorparietal-lh,0.40704348824010433
120,left,13930,-0.01789762342848202,-0.025311211580906205,0.11142051149470447,superiorparietal-lh,0.36198034142865876
121,left,13968,-0.01074522086328228,-0.026654898104524174,0.10686402283990912,precuneus-lh,0.462715062229016
122,left,13989,-0.02684293545496346,-0.027900023698349364,0.10685949218302206,superiorparietal-lh,0.5199978804780461
123,left,14030,-0.021685360257741516,-0.029840149291248248,0.10126439163805939,superiorparietal-lh,0.7190433001530677
124,left,14033,-0.0058025051617623755,-0.03023417002003675,0.10110491647596793,precuneus-lh,0.38502660577672826
125,left,14086,-0.006869920071369599,-0.03210167893249162,0.09611943977648535,precuneus-lh,0.45360292773074234
126,left,14158,-0.021879630738392927,-0.03440837884463724,0.09116219762951397,superiorparietal-lh,1.1577426565237572
127,left,14171,-0.042311238760112016,-0.035107459359673826,0.09165306390870985,inferiorparietal-lh,1.086039121777683
128,left,14360,-0.03162389065849413,-0.04078026906988741,0.08201228449525995,inferiorparietal-lh,0.9073639598777813
129,left,14505,-0.029354952655988906,-0.04313478343131916,0.07498297454315672,superiorparietal-lh,0.6496200878000472
130,left,14517,-0.01946421506334179,-0.043027690549471614,0.07341480370878642,cuneus-lh,0.6395168226584512
131,left,14566,-0.027372348153958264,-0.04489257869258512,0.07083245614487899,superiorparietal-lh,0.5242792220994954
132,left,14675,-0.01560512636446283,-0.04823462427879269,0.06479068801599469,pericalcarine-lh,0.6675217388814079
133,left,15077,-0.017947029387423423,-0.02284395753016899,0.11353858212695635,superiorparietal-lh,0.42203886133125645
134,left,15233,-0.01093791920107905,-0.029923434996642077,0.09843187840182027,precuneus-lh,0.548768112466029
135,left,15264,-0.022713992887154408,-0.031375367221417066,0.09714368538107808,superiorparietal-lh,1.0683444443214982
136,left,15365,-0.015211670266094376,-0.03508952246916362,0.08983691434270942,superiorparietal-lh,0.971372478130755
137,left,15404,-0.019602095660947397,-0.035574301758515045,0.08791978062093664,superiorparietal-lh,1.0470217353293814
138,left,15426,-0.031014446004557068,-0.03676333228891068,0.08699719084496611,inferiorparietal-lh,1.10042006251506
139,left,15432,-0.00444076253399104,-0.03548265444916565,0.0865682747372102,superiorparietal-lh,0.3368818801154798
140,left,15454,-0.03945163667920964,-0.03714136037384497,0.08565245756032706,inferiorparietal-lh,0.9920245079707394
141,left,15624,-0.027451775409774774,-0.041414006051077965,0.0770685563529858,superiorparietal-lh,0.7229839233535925
142,left,15645,-0.044402839653225376,-0.04136930064350684,0.07629670292907408,inferiorparietal-lh,0.7101113514003786
143,left,15651,-0.010568878312254244,-0.04145513048788839,0.07494356768397512,cuneus-lh,0.6036456417518596
144,left,15695,-0.006743911545803553,-0.04301175511688138,0.07288724894341322,cuneus-lh,0.5581401998961547
145,left,15745,-0.007945759516567253,-0.04398485756936822,0.07022698377049173,pericalcarine-lh,0.604355577907924
146,left,15782,-0.014089002676084374,-0.04452041781380646,0.06860823504218337,pericalcarine-lh,0.6262104585929056
147,left,15894,-0.04073983976254665,-0.049214396371820276,0.06016057157511461,lateraloccipital-lh,1.0559185885102556
148,left,15928,-0.007825190400626304,-0.04895692966335925,0.058316080004454075,pericalcarine-lh,0.6411289193263999
149,left,16040,-0.01255250435652095,-0.053134731049869,0.05158894579601937,lingual-lh,0.7499402753673818
150,left,16136,-0.02392294295500762,-0.0549802005092241,0.04538659185431916,lateraloccipital-lh,0.8398695128984456
151,left,16229,-0.02476876930885279,-0.021368023411080215,0.11343733573403672,superiorparietal-lh,0.7423481674412048
152,left,16434,-0.015692356231772765,-0.02972273381753753,0.09687986895095392,precuneus-lh,0.7606354328046903
153,left,16499,-0.014914566127595534,-0.03156780547770287,0.09332509630525723,precuneus-lh,0.8687503749256148
154,left,16507,-0.03980160714932648,-0.03284015256773658,0.09263727967683916,inferiorparietal-lh,1.0946117277934684
155,left,16536,-0.035170058810352636,-0.03293571455548537,0.0907698537424093,inferiorparietal-lh,1.084525982294072
156,left,16547,-0.024610227118328026,-0.03356877869728918,0.08998679588276927,superiorparietal-lh,1.0974279063773518
157,left,16624,-0.03533742457901766,-0.03517305335047846,0.08620599733524541,inferiorparietal-lh,1.009537327314754
158,left,16639,-0.009223872674820409,-0.03553189023565574,0.08534394411525988,superiorparietal-lh,0.53967042233075
159,left,16672,-0.0267427206306046,-0.036396104531257745,0.08435179840625324,superiorparietal-lh,0.9507535397160336
160,left,16711,-0.017724467648738095,-0.037034456931032786,0.0831810117945911,superiorparietal-lh,0.8352094839634985
161,left,16729,-0.014264324853953741,-0.03721864474087787,0.08232354902210226,superiorparietal-lh,0.7461091603123939
162,left,16757,-0.005454973704436063,-0.0378904808905588,0.0804775809125958,superiorparietal-lh,0.3725217514347994
163,left,16797,-0.040214938428892,-0.039710822319540914,0.0790223097186826,inferiorparietal-lh,0.7506196299309339
164,left,16821,-0.017202711711896898,-0.03925753765280164,0.07713656119441026,precuneus-lh,0.664785167997108
165,left,16954,-0.032614468042980425,-0.04338211812947268,0.07015656406167649,inferiorparietal-lh,0.5430811033607396
166,left,16984,-0.002682652514018893,-0.04326661670543609,0.0683985386591062,cuneus-lh,0.4939295120979718
167,left,17024,-0.03706488393375754,-0.045269807128069633,0.06702023321088076,inferiorparietal-lh,0.6295087790396812
168,left,17194,-0.006699869283054299,-0.04943463653200911,0.05533795347265155,lingual-lh,0.7287663580124754
169,left,17264,-0.024568108175862725,-0.052095474413987694,0.05171792746825914,lateraloccipital-lh,0.4620340741162699
170,left,17513,-0.021569988349108893,-0.022215268287804013,0.11107594090708071,superiorparietal-lh,0.46281552046930335
171,left,17524,-0.011566175461158696,-0.022547703693282205,0.10996383136955766,superiorparietal-lh,0.36070311327154536
172,left,17571,-0.029482946811367892,-0.023900633949511384,0.10755427926349477,superiorparietal-lh,0.8028808486689735
173,left,17581,-0.015860653677997567,-0.02420259381281195,0.10697000143024284,superiorparietal-lh,0.3614422457136592
174,left,17620,-0.032282356770439426,-0.02562451271167242,0.10431326991748496,superiorparietal-lh,0.6331499340756204
175,left,17628,-0.02346972101632702,-0.025956763793726995,0.10336764297617586,superiorparietal-lh,0.40334305538422355
176,left,17640,-0.02950673923696519,-0.02635794378251344,0.10218518834418132,superiorparietal-lh,0.7060393736940865
177,left,17796,-0.04623471266192528,-0.033681965350273346,0.08925964600585737,inferiorparietal-lh,0.89508405350633
178,left,17866,-0.008561724063016632,-0.033631269408792824,0.08611573592042024,superiorparietal-lh,0.4738769564721619
179,left,17970,-0.035612719792089936,-0.036642513725378884,0.08151089848366015,inferiorparietal-lh,0.8335671041344492
180,left,17981,-0.02122038355325806,-0.03683372506529925,0.08059173254384774,superiorparietal-lh,0.7754889884408893
181,left,18075,-0.03292454141711845,-0.03973877752312366,0.07565639909588065,inferiorparietal-lh,0.7055683699523392
182,left,18138,-0.039394441134118455,-0.04084889408914315,0.072438965406948,inferiorparietal-lh,0.7044390468788406
183,left,18332,-0.019189952254370906,-0.045794678136869674,0.06176960541458,pericalcarine-lh,0.4902144404398073
184,left,18336,-0.03761200570041562,-0.046255374629771806,0.06174654526920296,inferiorparietal-lh,0.6430257904875496
185,left,18343,-0.04470486192934491,-0.04684086563852656,0.06148199755556536,lateraloccipital-lh,0.8864087377821862
186,left,18476,-0.03485732571180147,-0.05127924818863874,0.052487946064851417,lateraloccipital-lh,1.3833009641187592
187,left,18567,-0.033062647468424765,-0.05324859498502253,0.04714319961091104,lateraloccipital-lh,1.346189274068547
188,left,18672,-0.011924391741871135,-0.020069135041800065,0.11192849886787756,superiorparietal-lh,0.29313435361374657
189,left,18709,-0.03254478414022159,-0.021743145022139188,0.11002646425615674,superiorparietal-lh,1.0503030503606017
190,left,18712,-0.014527320112705916,-0.021537631456915368,0.10904511211524419,superiorparietal-lh,0.28725927476908075
191,left,18792,-0.01739737087108287,-0.025014514231260943,0.10260628309297386,precuneus-lh,0.474350205712988
192,left,18859,-0.02122633218190269,-0.027211800553073814,0.09785690624448343,precuneus-lh,0.793508326914039
193,left,18862,-0.02664475838844414,-0.02751662491123868,0.09798186158063786,superiorparietal-lh,0.9217129613610092
194,left,18895,-0.03518951079748803,-0.02896237660234278,0.09512499873852483,inferiorparietal-lh,0.9206156792451102
195,left,18928,-0.009169781006234357,-0.028771421731110112,0.09271654419735571,precuneus-lh,0.6185706877095131
196,left,19082,-0.04586818981541536,-0.03466767214525117,0.08501788476459556,inferiorparietal-lh,0.8585655367825022
197,left,19310,-0.016270802988647626,-0.04072712854870268,0.0699238660865994,cuneus-lh,0.5501372351576875
198,left,19438,-0.009166925405428112,-0.04425205479962417,0.0619300890917173,pericalcarine-lh,0.5072292095004753
199,left,19594,-0.04252758757491106,-0.04899684703257298,0.05335999704970528,lateraloccipital-lh,1.4064806230724958
200,left,19797,-0.009217481762783118,-0.018216462586638543,0.11409851593329866,superiorparietal-lh,0.32149400937681455
201,left,19814,-0.02616762726244586,-0.019213716411209784,0.11335750575221169,superiorparietal-lh,0.8849201770737349
202,left,19853,-0.020225825574735515,-0.019932784725104086,0.11079721246710857,superiorparietal-lh,0.44832843056448485
203,left,19896,-0.008835023771397754,-0.02202296564208877,0.10695747670562378,precuneus-lh,0.4012005700106324
204,left,19924,-0.02052184262504934,-0.021914311104643276,0.10605770274906763,superiorparietal-lh,0.35010878445422206
205,left,20102,-0.023047649427519,-0.0281564529881277,0.09314465907206342,superiorparietal-lh,0.8928094696567626
206,left,20178,-0.015067725082931568,-0.03072814592079638,0.08776021881134514,precuneus-lh,0.8106198990145821
207,left,20309,-0.0093283732198568,-0.03422718653609351,0.07943282715128727,superiorparietal-lh,0.560084354914331
208,left,20312,-0.013289067096397676,-0.034733251446286834,0.07893590710275833,precuneus-lh,0.637126958784241
209,left,20371,-0.03744348406964582,-0.03817923729834878,0.07390451289551513,inferiorparietal-lh,0.6707260842483055
210,left,20486,-0.044298527384543616,-0.041732350143432406,0.06810206404370536,inferiorparietal-lh,0.6540954990720454
211,left,20631,-0.004581027863463155,-0.044258353949373525,0.06014574203959996,lingual-lh,0.5176794528867719
212,left,20659,-0.008262850314979158,-0.04489150819542084,0.05732348823573438,lingual-lh,0.5068666400240602
213,left,20690,-0.0420307344738071,-0.046826090483181954,0.05641904717205982,lateraloccipital-lh,1.173846350565579
214,left,20761,-0.018624468059241898,-0.0476734133731881,0.052357358362273884,lingual-lh,0.37731896455413705
215,left,20894,-0.02719268211937743,-0.0516853163784131,0.04481824876502376,lateraloccipital-lh,0.8312393399223323
216,left,20917,-0.032389387115069126,-0.05283036416094497,0.043339607714776476,lateraloccipital-lh,1.193086025003327
217,left,21005,-0.028737851668489793,-0.018975625682891146,0.11074408847938094,superiorparietal-lh,0.9531576570569801
218,left,21099,-0.013698203598119406,-0.021957687465878943,0.10488734175952362,precuneus-lh,0.27155332674217914
219,left,21110,-0.02615379135470873,-0.02225927574875548,0.10474018381656879,superiorparietal-lh,0.5865391264527946
220,left,21190,-0.011619264677566812,-0.02443674205778052,0.09866204284350324,precuneus-lh,0.5856693059589381
221,left,21192,-0.017960113964156837,-0.024752107981772856,0.0982706619204254,precuneus-lh,0.7118945217814453
222,left,21223,-0.006748764113992823,-0.024827032093594173,0.09806742371713763,precuneus-lh,0.4556728354416307
223,left,21235,-0.04244299241796258,-0.02607234479177382,0.09682589316496748,inferiorparietal-lh,0.6904406133513052
224,left,21274,-0.007364659836910035,-0.026882142779595285,0.09423859491765266,precuneus-lh,0.5382762175995905
225,left,21383,-0.040690363412978145,-0.030433204368886167,0.0871791798079694,inferiorparietal-lh,0.7610215913059325
226,left,21401,-0.025689954845445586,-0.030776500267162863,0.08565976097148902,superiorparietal-lh,0.8479939630823508
227,left,21435,-0.04634507106464659,-0.03301877945157923,0.08340362456928498,inferiorparietal-lh,0.7298002850040839
228,left,21444,-0.040004753670955844,-0.03281795899891246,0.08251137138081063,inferiorparietal-lh,0.7888939140823119
229,left,21571,-0.04915221966467417,-0.03859906619125843,0.07203837733436563,inferiorparietal-lh,0.7013432459189078
230,left,21597,-0.006870172608668389,-0.03883697061949544,0.06996966313893856,cuneus-lh,0.45650119245170834
231,left,21687,-0.009330544072832944,-0.03996648591489042,0.06607514662806592,pericalcarine-lh,0.4685501448891554
232,left,21714,-0.016692849984779032,-0.04124640366662009,0.06452127385338574,pericalcarine-lh,0.47974587123573337
233,left,21721,-0.035076229290315834,-0.041676802053875694,0.06276972658474934,inferiorparietal-lh,0.5292117913940048
234,left,21816,-0.014410726219242788,-0.043299735285911495,0.05983010288387121,pericalcarine-lh,0.45338491239663453
235,left,21949,-0.01070311026084314,-0.047186377744156835,0.0520990277519089,lingual-lh,0.5519683376157123
236,left,22013,-0.0351360537563187,-0.049283122773587054,0.04803337787513043,lateraloccipital-lh,1.3173279447584085
237,left,22140,-0.008807875452168486,-0.017675680757803996,0.10962623006501805,precuneus-lh,0.21078424994303802
238,left,22159,-0.023501333875249695,-0.01894000609631514,0.10846763431118298,superiorparietal-lh,0.5283092123069829
239,left,22183,-0.031098285979531598,-0.019281091999024537,0.10821381450896227,superiorparietal-lh,1.0618867884628358
240,left,22189,-0.01695253141487801,-0.019464382053669287,0.10666225616753242,superiorparietal-lh,0.29150260972372044
241,left,22241,-0.028705635466324094,-0.021705119990408615,0.1034842398440767,superiorparietal-lh,0.7924170982182773
242,left,22297,-0.031743501103927686,-0.023712706017760897,0.09874182539453477,superiorparietal-lh,0.5892392490902434
243,left,22673,-0.02205497580658603,-0.03449745097403184,0.07579118169960537,precuneus-lh,0.6163438855074721
244,left,22774,-0.034526475918887606,-0.03838594989640104,0.06886509677926489,inferiorparietal-lh,0.5772510776115414
245,left,22808,-0.04817348518921698,-0.03946378337302871,0.06710433881022529,lateraloccipital-lh,0.6247160930620553
246,left,22938,-0.041647918081358794,-0.04195510971086444,0.06166993821054067,inferiorparietal-lh,0.60300344783871
247,left,23099,-0.03688184067334086,-0.046154466894820265,0.05248252187256664,lateraloccipital-lh,1.0201303522525755
248,left,23190,-0.015294514036765752,-0.04959173352432955,0.04650932860774673,lingual-lh,0.6034886740227263
249,left,23245,-0.013091960438109838,-0.013049016988096435,0.11697420489534505,paracentral-lh,0.7082568249645593
250,left,23249,-0.015999330498109227,-0.013866618721358036,0.11623999367260772,postcentral-lh,0.755077505811692
251,left,23356,-0.009640964147443202,-0.019774240788960857,0.10402303133879277,precuneus-lh,0.1851681191716186
252,left,23385,-0.021828884122490958,-0.02197893856915123,0.10065077268467562,superiorparietal-lh,0.5217656881203332
253,left,23469,-0.015006293615097676,-0.024071564250018777,0.09555359899529371,precuneus-lh,0.708862263805704
254,left,23499,-0.02505051343056702,-0.02466044719943581,0.09463981507415044,superiorparietal-lh,0.7947373665365454
255,left,23525,-0.011427716356091338,-0.024741684665274218,0.09338808409917745,precuneus-lh,0.6854084515962703
256,left,23590,-0.003972084708034265,-0.02767642210303219,0.08936896277151357,precuneus-lh,0.4511781138943576
257,left,23628,-0.035832856557362756,-0.0277942825412904,0.08873092060228611,inferiorparietal-lh,0.7763170582233035
258,left,23629,-0.04975734200792453,-0.02821237471122588,0.08858483780218532,inferiorparietal-lh,0.7344019950351294
259,left,23700,-0.014396244087677701,-0.029744419201311028,0.08270501305492874,precuneus-lh,0.6966011548089003
260,left,23714,-0.028742216175962135,-0.030545691850980865,0.08219995106281656,superiorparietal-lh,0.7480735704657417
261,left,23734,-0.0337274093629619,-0.03162819904537316,0.0798844384945119,inferiorparietal-lh,0.702104800633617
262,left,23753,-0.04652379681906723,-0.03263834453407381,0.0793566153314113,inferiorparietal-lh,0.6800016128722927
263,left,23799,-0.03458127210196763,-0.0343145627747916,0.07504217902731157,inferiorparietal-lh,0.6244366324924804
264,left,23823,-0.023175837433857868,-0.03538192027066282,0.07170474182119188,precuneus-lh,0.5432970821693757
265,left,24092,-0.024591034349992217,-0.041049875678921474,0.05952575623005358,pericalcarine-lh,0.354056290217977
266,left,24263,-0.014962106678826597,-0.045429316324477984,0.05076635616571579,lingual-lh,0.40400217294557983
267,left,24267,-0.023379277642515402,-0.04587802304839392,0.05046476736386241,lateraloccipital-lh,0.26151614517328675
268,left,24275,-0.033012802689823734,-0.04550516984709263,0.04994822249355883,fusiform-lh,0.7283707431447
269,left,24422,-0.012965702200413303,-0.014106571865990035,0.11277300794032093,precuneus-lh,0.4350264826165134
270,left,24446,-0.014345298451970873,-0.016174523677131975,0.10965850393880179,superiorparietal-lh,0.3273493365231503
271,left,24523,-0.026204378487193997,-0.018333538561864645,0.10509048896982222,superiorparietal-lh,0.6151156609601186
272,left,24562,-0.0156764517885183,-0.019580756843255102,0.10247431255083055,precuneus-lh,0.31732263395906607
273,left,24635,-0.04757161094593386,-0.02288885005094785,0.09634492657188848,inferiorparietal-lh,0.2376745041561438
274,left,24764,-0.04506789776317465,-0.0260842176291154,0.08985220711145649,inferiorparietal-lh,0.6051518655389588
275,left,24776,-0.01309791115467695,-0.02587669054581773,0.08914887882300312,precuneus-lh,0.7249337017658503
276,left,24780,-0.02507051762061438,-0.02660621779142217,0.08901553081330743,superiorparietal-lh,0.8030408803707917
277,left,25017,-0.04693086423791967,-0.03427474466034253,0.07337204829693689,inferiorparietal-lh,0.6493006034328279
278,left,25103,-0.020177963904906875,-0.03615861641022364,0.06829882834603755,cuneus-lh,0.4871377844764309
279,left,25112,-0.011617330065400075,-0.03695918175553513,0.06805923288508448,cuneus-lh,0.4615934229986075
280,left,25179,-0.03924857178655423,-0.038720970502100924,0.06582189434946673,inferiorparietal-lh,0.5782545280945337
281,left,25200,-0.0035069239664570024,-0.037724674102571715,0.06451761285906615,cuneus-lh,0.3719597328591033
282,left,25208,-0.017540472077763693,-0.03867006720680295,0.06367542037366862,cuneus-lh,0.44071236056332264
