method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
MNE,20,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.7665820183665095,0.9182099937930748,1.7739407127591686,22.889909356681724,19.123825274663123,21.73516117615452,18.717340782539726,0.17582669673590268,18.717340782539726,433.25,22.889909356681724,19.123825274663123,21.73516117615452,18.717340782539726,0.23529411764705882,nan,nan
MNE,20,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8192904427801124,0.8558758743666597,1.774896005116469,18.856992017699916,23.631245734100084,23.178373482041565,18.936747104745155,0.15963293640941673,18.936747104745155,417.0,18.856992017699916,23.631245734100084,23.178373482041565,18.936747104745155,0.23529411764705882,nan,nan
MNE,20,-5,surface_only,case_weighted_within_scenario,68,1,0.8443575472507358,0.9336553725588608,1.7258278988972267,22.266439500654133,16.78598996765804,nan,nan,0.1423706108312521,nan,417.02941176470586,22.266439500654133,16.78598996765804,nan,nan,nan,0.4852941176470588,nan
MNE,20,0,deep_only,case_weighted_within_scenario,16,1,0.9893749999999999,0.9984194063623053,1.9235381602223582,nan,nan,19.30424317660401,6.747841201478634,0.9291648356496558,6.747841201478634,1551.875,nan,nan,19.30424317660401,6.747841201478634,0.75,nan,nan
MNE,20,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.77634783839399,0.922622587975324,1.7613734202762898,20.994593829709657,15.430191371297731,21.490618781571023,18.53064642155155,0.17356685877296166,18.89911548133827,370.1764705882353,20.994593829709657,15.430191371297731,21.490618781571023,18.53064642155155,0.22058823529411764,nan,nan
MNE,20,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8286133603366269,0.8677048021168327,1.7592382155096993,17.236160742440543,22.92388346393177,22.953323648524755,18.887485371682565,0.1524370119965788,19.129207203948837,399.2352941176471,17.236160742440543,22.92388346393177,22.953323648524755,18.887485371682565,0.14705882352941177,nan,nan
MNE,20,0,surface_only,case_weighted_within_scenario,68,1,0.8586576995757196,0.9401338310931151,1.7049588614596125,20.211945268347336,15.060323550436124,nan,nan,0.139815304291707,nan,369.9264705882353,20.211945268347336,15.060323550436124,nan,nan,nan,0.4264705882352941,nan
MNE,20,5,deep_only,case_weighted_within_scenario,16,1,0.9962500000000001,0.9993428058032743,1.8950200152533287,nan,nan,18.110348346933808,5.040309392298919,0.970507867684362,5.040309392298919,753.8125,nan,nan,18.110348346933808,5.040309392298919,0.8125,nan,nan
MNE,20,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.808368548466449,0.9334411512939952,1.7405287916826333,18.394285056281156,12.37825820116033,21.308021007993638,18.09433667903705,0.18577075381091665,18.09433667903705,330.6617647058824,18.394285056281156,12.37825820116033,21.308021007993638,18.09433667903705,0.25,nan,nan
MNE,20,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8460683534415953,0.8834262128413092,1.739829731461465,15.800606666375797,19.472926693945958,22.284686674815024,19.16222021172288,0.1623669127986369,18.868102582330124,324.55882352941177,15.800606666375797,19.472926693945958,22.284686674815024,19.16222021172288,0.2647058823529412,nan,nan
MNE,20,5,surface_only,case_weighted_within_scenario,68,1,0.8670031049673488,0.9456520999101881,1.6826457361661404,18.037843966090588,12.532125951860564,nan,nan,0.1510877732928017,nan,320.5735294117647,18.037843966090588,12.532125951860564,nan,nan,nan,0.4852941176470588,nan
MNE,20,10,deep_only,case_weighted_within_scenario,16,1,0.99875,0.9996339677891655,1.8659574650515844,nan,nan,17.055177379114838,5.040309392298919,0.9909197774908385,5.040309392298919,545.25,nan,nan,17.055177379114838,5.040309392298919,0.8125,nan,nan
MNE,20,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8372741965712003,0.943069785345013,1.7185391063323057,16.954204517089906,11.095971109249366,20.766624645719716,18.455433912706006,0.2015909739099113,18.455433912706006,295.8970588235294,16.954204517089906,11.095971109249366,20.766624645719716,18.455433912706006,0.20588235294117646,nan,nan
MNE,20,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8640032096148939,0.8993808849537032,1.7220958825593726,15.373959211975155,19.605596035303503,22.15418891459613,18.859555470069314,0.1845417637624838,18.859555470069314,302.3529411764706,15.373959211975155,19.605596035303503,22.15418891459613,18.859555470069314,0.2647058823529412,nan,nan
MNE,20,10,surface_only,case_weighted_within_scenario,68,1,0.8782694998519884,0.9543801405142732,1.6617235183340346,16.772539188789,10.680740003237394,nan,nan,0.16701055610989568,nan,290.97058823529414,16.772539188789,10.680740003237394,nan,nan,nan,0.4117647058823529,nan
MNE,20,15,deep_only,case_weighted_within_scenario,16,1,0.995,0.999076600559031,1.8626774961753765,nan,nan,16.573450538913395,7.205372957033275,0.9734661403592705,7.205372957033275,490.9375,nan,nan,16.573450538913395,7.205372957033275,0.6875,nan,nan
MNE,20,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.8684653075996024,0.9480238798432523,1.7153493560465078,17.234495742412022,10.769434831179195,20.53722003039926,18.20145587895992,0.22877037893458274,18.054397047363622,274.1029411764706,17.234495742412022,10.769434831179195,20.53722003039926,18.20145587895992,0.2647058823529412,nan,nan
MNE,20,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.877733668081493,0.9093344011320247,1.7133099954859714,15.640707474158278,19.197722026131267,22.425788851156454,19.704128225126496,0.2046641948118419,18.908133718828005,289.20588235294116,15.640707474158278,19.197722026131267,22.425788851156454,19.704128225126496,0.35294117647058826,nan,nan
MNE,20,15,surface_only,case_weighted_within_scenario,68,1,0.8794045213272408,0.9557989221474479,1.6534297848964339,17.096233535131997,11.009209449753607,nan,nan,0.19231525620445594,nan,274.88235294117646,17.096233535131997,11.009209449753607,nan,nan,nan,0.36764705882352944,nan
MNE,20,20,deep_only,case_weighted_within_scenario,16,1,0.994375,0.9988935844536138,1.8606779388057808,nan,nan,16.265051639636614,7.631724699326615,0.9443130692077313,7.631724699326615,461.9375,nan,nan,16.265051639636614,7.631724699326615,0.6875,nan,nan
MNE,20,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.878240165549205,0.9493659561784851,1.7200696202426973,17.933652534815366,12.437692504707144,20.132492602545735,18.397215132079744,0.245193946346074,18.39721514013944,254.9558823529412,17.933652534815366,12.437692504707144,20.132492602545735,18.397215132079744,0.29411764705882354,nan,nan
MNE,20,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8839134425876584,0.911556097471138,1.7216398435798177,16.63991948589718,19.455472931958155,22.09557814937666,19.40816792502454,0.22370295107864638,19.40816792502454,275.2352941176471,16.63991948589718,19.455472931958155,22.09557814937666,19.40816792502454,0.29411764705882354,nan,nan
MNE,20,20,surface_only,case_weighted_within_scenario,68,1,0.8772789789188831,0.9558199043015629,1.6610983271036923,17.457754379777672,12.797096099412272,nan,nan,0.21065306199835002,nan,241.4264705882353,17.457754379777672,12.797096099412272,nan,nan,nan,0.3235294117647059,nan
RAP-MUSIC,-10,-10,deep_only,case_weighted_within_scenario,16,1,0.9375,0.9374750432583522,0.9037276868383008,nan,nan,0.0,0.0,0.875,0.0,2.5625,nan,nan,29.25363898203467,29.25363898203467,0.875,nan,nan
RAP-MUSIC,-10,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.5108447583576825,0.520462876158849,1.7619747854058763,13.449752724813653,12.503849955692564,nan,nan,0.0,nan,1.5147058823529411,13.449752724813653,12.503849955692564,234.02911185627738,234.02911185627738,0.0,nan,nan
RAP-MUSIC,-10,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5126228262577464,0.5167111954923468,1.809234557074861,9.849413958481293,15.262881463796433,nan,nan,0.0,nan,2.323529411764706,9.849413958481293,15.262881463796433,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-10,-10,surface_only,case_weighted_within_scenario,68,1,0.5226683322307009,0.5228941470038903,1.6903788465299603,13.764077698344465,8.557381808438656,nan,nan,0.0,nan,1.6029411764705883,13.764077698344465,8.557381808438656,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.3346575518294676,nan,nan,0.0,0.0,1.0,0.0,2.6875,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5121607620476363,0.5233458413778768,1.7378094543427183,8.670854060394909,8.137089618581863,9.999999399353552,9.999999399353554,0.014705882352941176,9.999999399353554,1.75,8.670854060394909,8.137089618581863,230.73456608485205,230.73456608485205,0.014705882352941176,nan,nan
RAP-MUSIC,-10,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5113848090251396,0.5163573440399819,1.8041807810534192,7.953750484335795,12.280975202620736,nan,nan,0.0,nan,2.4705882352941178,7.953750484335795,12.280975202620736,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-10,-5,surface_only,case_weighted_within_scenario,68,1,0.525513631859047,0.5257995365271484,1.6467177652742824,9.22553265160756,8.823976342350822,nan,nan,0.0,nan,1.6911764705882353,9.22553265160756,8.823976342350822,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.1254526011108455,nan,nan,0.0,0.0,1.0,0.0,2.8125,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.5505581608572134,0.5305132594153472,1.6278496776322822,6.02440724442182,7.771577630294699,1.6666665665589253,1.6666665665589253,0.13825870888391262,1.6666665665589253,1.8970588235294117,6.02440724442182,7.771577630294699,193.02397445220942,193.02397445220942,0.17647058823529413,nan,nan
RAP-MUSIC,-10,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.516418763485768,0.5229368133303641,1.7315212188305145,3.6346439596430464,7.365373428229492,nan,nan,0.0,nan,2.3823529411764706,3.6346439596430464,7.365373428229492,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-10,0,surface_only,case_weighted_within_scenario,68,1,0.5309718428242175,0.5312968888962435,1.612197718303028,5.403799591304445,7.6064064696603815,nan,nan,0.0,nan,1.8235294117647058,5.403799591304445,7.6064064696603815,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.08842269482476028,nan,nan,0.0,0.0,1.0,0.0,2.5,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5607701824682851,0.5299773742301379,1.581961194327324,6.9571596749277855,8.33519260896273,2.1338834762485606,2.1338834762485606,0.18228693637795979,2.1338834762485606,2.073529411764706,6.9571596749277855,8.33519260896273,179.4655287080353,179.4655287080353,0.22058823529411764,nan,nan
RAP-MUSIC,-10,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5200005073045525,0.5215038498166937,1.7145835366090545,3.3438363142317575,12.587108564194915,5.0000000944496685,5.0000000944496685,0.04439412032117844,5.0000000944496685,2.2058823529411766,3.3438363142317575,12.587108564194915,220.5568111644051,220.5568111644051,0.058823529411764705,nan,nan
RAP-MUSIC,-10,5,surface_only,case_weighted_within_scenario,68,1,0.5322886066779016,0.5326315866097064,1.6217184855906588,5.581321935242441,7.157226607955884,nan,nan,0.008426106513013528,nan,1.9852941176470589,5.581321935242441,7.157226607955884,nan,nan,nan,0.9852941176470589,nan
RAP-MUSIC,-10,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.024944676386544615,nan,nan,0.0,0.0,1.0,0.0,2.5,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.5935129835019991,0.5330923853735915,1.520276881163212,6.6468904061102805,9.118696956559916,1.6977744238204049,1.6977744238204049,0.2725865019809081,1.6977744238204049,2.176470588235294,6.6468904061102805,9.118696956559916,145.19654166151443,145.19654166151443,0.36764705882352944,nan,nan
RAP-MUSIC,-10,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5550508621094836,0.5257523302331608,1.5419247400406186,3.878056669949898,11.272432462099033,0.0,0.0,0.20078837643479042,0.0,2.411764705882353,3.878056669949898,11.272432462099033,178.96343847832972,178.96343847832972,0.23529411764705882,nan,nan
RAP-MUSIC,-10,10,surface_only,case_weighted_within_scenario,68,1,0.5285189417843841,0.5289820261592821,1.6038338969591135,5.121447719439741,7.178752032824619,nan,nan,0.0,nan,1.8676470588235294,5.121447719439741,7.178752032824619,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.004195558019529262,nan,nan,0.0,0.0,1.0,0.0,2.6875,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.6161514248405104,0.536691530598111,1.4647280106891125,4.708297742264012,7.5505029640454,0.3448275927206666,0.3448275927206666,0.26727154736326464,0.3448275927206666,2.073529411764706,4.708297742264012,7.5505029640454,134.36963768505467,134.36963768505467,0.4264705882352941,nan,nan
RAP-MUSIC,-10,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5751606329213755,0.5280995166665244,1.4770281491322717,2.7286588868916573,10.22299629596769,0.0,0.0,0.2971400819015734,0.0,2.4705882352941178,2.7286588868916573,10.22299629596769,151.43060178935593,151.43060178935593,0.35294117647058826,nan,nan
RAP-MUSIC,-10,15,surface_only,case_weighted_within_scenario,68,1,0.5263479462533788,0.5268366579946728,1.6274297046451183,5.361506922017903,8.781366613643085,nan,nan,0.0,nan,1.7352941176470589,5.361506922017903,8.781366613643085,nan,nan,nan,1.0,nan
RAP-MUSIC,-10,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.0011057250052142096,nan,nan,0.0,0.0,1.0,0.0,2.5625,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-10,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.6006770094953957,0.5334762828957116,1.4980935274015261,6.862051853433018,8.076195126710235,0.0,0.0,0.2256812210424286,0.0,2.2058823529411766,6.862051853433018,8.076195126710235,151.430601789356,151.430601789356,0.35294117647058826,nan,nan
RAP-MUSIC,-10,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5544202351819751,0.5249774598070045,1.5653609790995289,3.9318145295532085,10.831384150298542,0.0,0.0,0.18195281757907328,0.0,2.5588235294117645,3.9318145295532085,10.831384150298542,178.96343847832972,178.96343847832972,0.23529411764705882,nan,nan
RAP-MUSIC,-10,20,surface_only,case_weighted_within_scenario,68,1,0.5257151232119038,0.5263036602367688,1.622248918437499,5.272206508661364,8.895855517314068,nan,nan,0.011782899105697128,nan,1.6764705882352942,5.272206508661364,8.895855517314068,nan,nan,nan,0.9852941176470589,nan
RAP-MUSIC,-5,-10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.5494371148375805,nan,nan,0.0,0.0,1.0,0.0,2.8125,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.5101847843504826,0.5194944930787837,1.7685376571308806,8.383538480962095,8.158425474510969,nan,nan,0.0,nan,1.3970588235294117,8.383538480962095,8.158425474510969,234.02911185627738,234.02911185627738,0.0,nan,nan
RAP-MUSIC,-5,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5129792040511217,0.517601283565579,1.7799086757649865,7.680068517646521,15.061157466812919,nan,nan,0.0,nan,2.235294117647059,7.680068517646521,15.061157466812919,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-5,-10,surface_only,case_weighted_within_scenario,68,1,0.5259899334684465,0.5261780339942178,1.6592878691197126,6.19689552048517,7.679620862344674,nan,nan,0.0,nan,1.3970588235294117,6.19689552048517,7.679620862344674,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.270175110659128,nan,nan,0.0,0.0,1.0,0.0,2.625,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5239183864030225,0.525805084551388,1.6873035205779192,6.211990307199285,7.288004646251991,2.4999998498383884,2.4999998498383884,0.04586325470346921,2.4999998498383884,1.6323529411764706,6.211990307199285,7.288004646251991,220.40975232648685,220.40975232648685,0.058823529411764705,nan,nan
RAP-MUSIC,-5,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5132072070412887,0.5181574419566516,1.7722921344347733,5.753079545143607,12.312880148677504,nan,nan,0.0,nan,2.1470588235294117,5.753079545143607,12.312880148677504,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-5,-5,surface_only,case_weighted_within_scenario,68,1,0.5272539264579882,0.5275780939968299,1.599933810535344,4.968755385352908,6.778686262368174,nan,nan,0.0,nan,1.5441176470588236,4.968755385352908,6.778686262368174,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.1098128489813047,nan,nan,0.0,0.0,1.0,0.0,2.75,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.5341789076605643,0.5319507729403684,1.624895946053051,5.443208994232502,7.171696031363137,2.857142685529587,2.857142685529587,0.09353335336679225,2.857142685529587,1.8235294117647058,5.443208994232502,7.171696031363137,210.23199738281807,210.23199738281807,0.10294117647058823,nan,nan
RAP-MUSIC,-5,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5150140533722974,0.5207259334447347,1.7356963909235927,5.203809411438092,8.9813415859816,nan,nan,0.0,nan,2.4411764705882355,5.203809411438092,8.9813415859816,234.02911185627735,234.02911185627735,0.0,nan,nan
RAP-MUSIC,-5,0,surface_only,case_weighted_within_scenario,68,1,0.5314422175060288,0.5317750273522153,1.5947549252033932,4.097459331963398,7.26920150035231,nan,nan,0.0,nan,1.7647058823529411,4.097459331963398,7.26920150035231,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.054770942518261215,nan,nan,0.0,0.0,1.0,0.0,2.4375,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5696046006600277,0.5339011437852115,1.5561862520801337,5.2189449827979955,7.873535049129764,2.126903920729881,2.126903920729881,0.19286611365927164,2.126903920729881,2.0588235294117645,5.2189449827979955,7.873535049129764,172.64323328510307,172.64323328510307,0.23529411764705882,nan,nan
RAP-MUSIC,-5,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5311055360151711,0.5243119416788403,1.6453892471477412,3.929273423981628,7.253010520938903,0.0,0.0,0.06417998268265167,0.0,2.5588235294117645,3.929273423981628,7.253010520938903,213.37948433954696,213.37948433954696,0.08823529411764706,nan,nan
RAP-MUSIC,-5,5,surface_only,case_weighted_within_scenario,68,1,0.5311726731485642,0.5315123133020326,1.619439659659968,4.5690852105248805,7.242204433631173,nan,nan,0.0,nan,1.7794117647058822,4.5690852105248805,7.242204433631173,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.013561184104570695,nan,nan,0.0,0.0,1.0,0.0,2.6875,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.5980721999577148,0.535076777656347,1.508564917671551,4.880754942307607,8.228535001916377,1.6348938420786086,1.6348938420786086,0.2508331695332339,1.6348938420786086,2.1176470588235294,4.880754942307607,8.228535001916377,141.754937056522,141.754937056522,0.38235294117647056,nan,nan
RAP-MUSIC,-5,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5509819523181839,0.5265352775514663,1.556074565192294,2.9312402231037185,8.194920726108816,0.0,0.0,0.17923061359508757,0.0,2.4705882352941178,2.9312402231037185,8.194920726108816,185.84664765057317,185.84664765057317,0.20588235294117646,nan,nan
RAP-MUSIC,-5,10,surface_only,case_weighted_within_scenario,68,1,0.5332763303604509,0.5337255910904013,1.5769437634652432,4.5276202567550925,7.5663267657027635,nan,nan,0.0,nan,1.9411764705882353,4.5276202567550925,7.5663267657027635,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,15,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.004765456174821907,nan,nan,0.0,0.0,1.0,0.0,2.625,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,15,deep_plus_surface,case_weighted_within_scenario,68,1,0.5972181600155385,0.5334284012852695,1.505451690805076,5.187617095640351,8.508122556650196,1.1538461149079404,1.1538461149079404,0.23191466062760707,1.1538461149079404,2.0,5.187617095640351,8.508122556650196,144.98856907281265,144.98856907281265,0.38235294117647056,nan,nan
RAP-MUSIC,-5,15,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5638564242301014,0.5252076068470377,1.5190366475062536,3.393041658364074,11.006484217248504,0.0,0.0,0.23805767915181195,0.0,2.4705882352941178,3.393041658364074,11.006484217248504,165.19702013384284,165.19702013384284,0.29411764705882354,nan,nan
RAP-MUSIC,-5,15,surface_only,case_weighted_within_scenario,68,1,0.5287089634638155,0.5291827855095215,1.6127787419962798,5.407791076734402,7.731689507343286,nan,nan,0.0,nan,1.8088235294117647,5.407791076734402,7.731689507343286,nan,nan,nan,1.0,nan
RAP-MUSIC,-5,20,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.0010798367022678383,nan,nan,0.0,0.0,1.0,0.0,2.5625,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,-5,20,deep_plus_surface,case_weighted_within_scenario,68,1,0.5965806612351878,0.5321239609128895,1.5115929400226975,6.728842727383544,9.099695080143277,0.589255667988503,0.589255667988503,0.22478601216639404,0.589255667988503,1.9852941176470589,6.728842727383544,9.099695080143277,151.6385743780578,151.6385743780578,0.3382352941176471,nan,nan
RAP-MUSIC,-5,20,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5690475792743275,0.526245317202519,1.542466230065619,3.2554022581660775,10.032053388249224,0.0,0.0,0.23385839952296425,0.0,2.4411764705882355,3.2554022581660775,10.032053388249224,158.3138109615994,158.3138109615994,0.3235294117647059,nan,nan
RAP-MUSIC,-5,20,surface_only,case_weighted_within_scenario,68,1,0.5244834466231417,0.5251701626967931,1.6453521089448775,5.8239918939237025,8.411737694815143,nan,nan,0.012322625766447083,nan,1.7352941176470589,5.8239918939237025,8.411737694815143,nan,nan,nan,0.9852941176470589,nan
RAP-MUSIC,0,-10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.30490614745495537,nan,nan,0.0,0.0,1.0,0.0,2.25,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,0,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.5263575950038067,0.5234512449467448,1.7093188072366186,4.550730775100048,8.029985281576758,4.023689279275049,4.023689279275049,0.07312017408844801,4.023689279275049,1.588235294117647,4.550730775100048,8.029985281576758,213.73451574654186,213.73451574654186,0.07352941176470588,nan,nan
RAP-MUSIC,0,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5180094056099472,0.5184663369294376,1.77280481260816,4.51053111604621,11.097777617874655,0.0,0.0,0.029411764705882353,0.0,2.235294117647059,4.51053111604621,11.097777617874655,227.1459026840339,227.1459026840339,0.029411764705882353,nan,nan
RAP-MUSIC,0,-10,surface_only,case_weighted_within_scenario,68,1,0.5235231237065385,0.5236588437791704,1.655487732155349,4.32010589368587,8.247170107738256,nan,nan,0.0,nan,1.3823529411764706,4.32010589368587,8.247170107738256,nan,nan,nan,1.0,nan
RAP-MUSIC,0,-5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.18316711003269426,nan,nan,0.0,0.0,1.0,0.0,2.75,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,0,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5373707320457037,0.5251445800033221,1.6794409136157797,4.246943969742849,7.933374308391461,2.682459481217729,2.682459481217729,0.10207120455610895,2.682459481217729,1.588235294117647,4.246943969742849,7.933374308391461,203.4097019831077,203.4097019831077,0.11764705882352941,nan,nan
RAP-MUSIC,0,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5140943046134396,0.5190528759727545,1.7678161446940692,4.986744022863581,11.438744974729667,10.000000548548492,10.000000548548492,0.029411764705882353,10.000000548548492,2.3529411764705883,4.986744022863581,11.438744974729667,227.44002034722652,227.44002034722652,0.029411764705882353,nan,nan
RAP-MUSIC,0,-5,surface_only,case_weighted_within_scenario,68,1,0.5282230602779059,0.5285948168868821,1.6255102692388277,4.876355725085692,7.876103050872829,nan,nan,0.0,nan,1.6911764705882353,4.876355725085692,7.876103050872829,nan,nan,nan,1.0,nan
RAP-MUSIC,0,0,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.09419283226765501,nan,nan,0.0,0.0,1.0,0.0,2.75,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,0,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.5598546203589092,0.5349523292442575,1.5868501094070393,5.670724182459329,7.0128160150310475,0.7692307230271964,0.7692307230271964,0.138968499103114,0.7692307230271964,1.9558823529411764,5.670724182459329,7.0128160150310475,189.43531105139135,189.43531105139135,0.19117647058823528,nan,nan
RAP-MUSIC,0,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5370331633547221,0.5256654656096268,1.6304858499289527,2.947774441581176,8.995519781767413,0.0,0.0,0.10375391640736925,0.0,2.4705882352941178,2.947774441581176,8.995519781767413,206.49627516730354,206.49627516730354,0.11764705882352941,nan,nan
RAP-MUSIC,0,0,surface_only,case_weighted_within_scenario,68,1,0.5285905876382669,0.528988428485211,1.614652644003466,4.817418505390938,7.73730623201703,nan,nan,0.0,nan,1.7647058823529411,4.817418505390938,7.73730623201703,nan,nan,nan,1.0,nan
RAP-MUSIC,0,5,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.06279002601122904,nan,nan,0.0,0.0,1.0,0.0,2.625,nan,nan,0.0,0.0,1.0,nan,nan
RAP-MUSIC,0,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.5783349669435103,0.5370801586478315,1.5173465776849264,5.096429819009776,7.279229799906038,0.5555555660499629,0.5555555660499629,0.17275312891011613,0.5555555660499629,2.1911764705882355,5.096429819009776,7.279229799906038,172.22728813239365,172.22728813239365,0.2647058823529412,nan,nan
RAP-MUSIC,0,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.5461850285881893,0.5259947820606867,1.607654156093995,3.200932670219816,8.44244066061944,0.0,0.0,0.14569436150794038,0.0,2.4705882352941178,3.200932670219816,8.44244066061944,192.72985682281663,192.72985682281663,0.17647058823529413,nan,nan
RAP-MUSIC,0,5,surface_only,case_weighted_within_scenario,68,1,0.528494478239514,0.5289401099124048,1.617242046467582,4.622116660669752,7.625281136222156,nan,nan,0.0,nan,1.838235294117647,4.622116660669752,7.625281136222156,nan,nan,nan,1.0,nan
RAP-MUSIC,0,10,deep_only,case_weighted_within_scenario,16,1,1.0,1.0,0.016680525853677346,nan,nan,0.0,0.0,1.0,0.0,2.625,nan,nan,0.0,0.0,1.0,nan,nan
