method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_score,deep_peak_distance_mm,active_count,deep_sensitivity,deep_specificity,deep_balanced_accuracy
Dipole fitting (grid),-5,15,scenario_macro,186,4,0.6490420507679135,0.6413198613369282,1.258888545256059,6.827261689502856,11.240790586430933,4.210526110750382,4.210526110750382,6.827261689502856,11.240790586430933,132.27131304899834,132.27131304899834,0.30300634845304636,4.210526110750382,1.9522058823529411,0.4362745098039215,1.0,0.7181372549019608
Dipole fitting (grid),-5,20,scenario_macro,186,4,0.6494589487400774,0.6410554356661916,1.2595234676274125,6.570548874903321,10.680655617707695,4.285714040826853,4.285714040826853,6.570548874903321,10.680655617707695,127.82956573936208,127.82956573936208,0.306085779275289,4.285714040826853,1.9816176470588234,0.45588235294117646,1.0,0.7279411764705882
Dipole fitting (grid),0,-10,scenario_macro,186,4,0.6406307844781746,0.6401598949466826,1.3704489171719865,5.9245170092512724,9.77599232342714,0.0,0.0,5.9245170092512724,9.77599232342714,150.2834002606487,150.2834002606487,0.26256993975982873,0.0,1.8455882352941178,0.35784313725490197,1.0,0.678921568627451
Dipole fitting (grid),0,-5,scenario_macro,186,4,0.6406349142328875,0.6410689865750266,1.3221791163391057,5.858162516906656,9.637544008422182,3.999999836354417,3.999999836354417,5.858162516906656,9.637544008422182,148.1360560235639,148.1360560235639,0.2719545823398592,3.999999836354417,1.9880514705882353,0.3676470588235294,1.0,0.6838235294117647
Dipole fitting (grid),0,0,scenario_macro,186,4,0.6473066321060061,0.6420583457531867,1.2669953150984388,4.411948143332697,9.125358909806677,0.5555555860304718,0.5555555860304718,4.411948143332697,9.125358909806677,140.0566257233477,140.0566257233477,0.2902842324029031,0.5555555860304718,1.9237132352941173,0.40196078431372545,1.0,0.7009803921568627
Dipole fitting (grid),0,5,scenario_macro,186,4,0.6528656414008118,0.6446089610077749,1.2342962283594865,4.320068541060937,8.856123170209022,2.4444444508457495,2.4444444508457495,4.320068541060937,8.856123170209022,132.17327384272673,132.17327384272673,0.3010532567396361,2.4444444508457495,1.96875,0.4362745098039216,1.0,0.7181372549019608
Dipole fitting (grid),0,10,scenario_macro,186,4,0.6533734613754117,0.6427768329948864,1.242768743465322,6.290620574725093,10.46419056039881,0.4166666416397313,0.4166666416397313,6.290620574725093,10.46419056039881,130.87901348242318,130.87901348242318,0.3008243559953224,0.4166666416397313,2.069852941176471,0.4411764705882353,0.9852941176470589,0.7132352941176471
Dipole fitting (grid),0,15,scenario_macro,186,4,0.6524846932078817,0.6418716299282878,1.2415775401701217,4.995234718845086,8.77941311699266,2.888888728527901,2.888888728527901,4.995234718845086,8.77941311699266,126.58432500085728,126.58432500085728,0.3133793302882277,2.888888728527901,1.9761029411764706,0.46078431372549017,1.0,0.7303921568627451
Dipole fitting (grid),0,20,scenario_macro,186,4,0.6474090334136999,0.6411206164399783,1.2607013796607989,6.472833903051186,10.891680050281174,4.782403315706166,4.782403315706166,6.472833903051186,10.891680050281174,134.6266298634962,134.6266298634962,0.2969871010781393,4.782403315706166,2.009191176470588,0.41176470588235287,1.0,0.7058823529411764
Dipole fitting (grid),5,-10,scenario_macro,186,4,0.6497739726644098,0.6410211168424431,1.297834836905134,4.68040511203803,8.956113087040363,2.709693281459566,2.709693281459566,4.68040511203803,8.956113087040363,126.69425838392226,126.69425838392226,0.31736463187045116,2.709693281459566,1.8161764705882353,0.446078431372549,1.0,0.7230392156862745
Dipole fitting (grid),5,-5,scenario_macro,186,4,0.6589537532922517,0.6429361923566539,1.2584276060984099,4.029621934413041,8.452852756653577,1.166073712808045,1.166073712808045,4.029621934413041,8.452852756653577,120.70842837451202,120.70842837451202,0.32725552932756463,1.166073712808045,1.9954044117647056,0.4754901960784313,0.9852941176470589,0.7303921568627451
Dipole fitting (grid),5,0,scenario_macro,186,4,0.6548451944741833,0.6434664130078414,1.2359378207038898,4.443879102723676,8.853745003618437,1.3142696440966155,1.3142696440966155,4.443879102723676,8.853745003618437,125.31036924813189,125.31036924813189,0.31793937004842,1.3142696440966155,1.9374999999999998,0.46078431372549017,1.0,0.7303921568627451
Dipole fitting (grid),5,5,scenario_macro,186,4,0.6604410104532146,0.6445218989359449,1.2216078007237179,4.5655277660005344,9.760544543007184,1.8115942556475153,1.8115942556475153,4.5655277660005344,9.760544543007184,120.70125855776162,120.70125855776162,0.3300238711999681,1.8115942556475153,2.041360294117647,0.4852941176470589,0.9852941176470589,0.7352941176470589
