source_index,mni_x_mm,mni_y_mm,mni_z_mm,DICS_erd_db,LCMV_erd_db,MNE_erd_db,dSPM_erd_db,sLORETA_erd_db,eLORETA_erd_db
2945,-66.00000000000001,-40.0,32.000000000000014,0.2119158458787735,0.22997730544920356,0.020176090704172825,0.02017609070415363,0.020176090704163225,-0.007629128699789239
2946,-58.00000000000001,-40.0,32.000000000000014,0.2807586530193181,0.30639837686851296,0.012099306318832869,0.012099306318822292,0.012099306318825179,-0.05671306524235539
2947,-50.000000000000014,-40.0,32.000000000000014,0.45327460354642424,0.464453379876329,0.12930168806116657,0.1293016880611207,0.1293016880610767,0.06700774167081466
2948,-42.0,-40.0,32.000000000000014,0.4781821502958319,0.5062150507014297,0.3286126714069847,0.32861267140759626,0.32861267140722966,0.2002946013934364
2949,-34.0,-40.0,32.000000000000014,0.43814290128622746,0.4600853895816067,0.5145661281812695,0.5145661281850221,0.5145661281841065,0.29803626092512264
2950,-26.000000000000007,-40.0,32.000000000000014,0.647375218112758,0.6525001221310143,0.6029821778831854,0.6029821778933377,0.6029821778920864,0.39108657103271904
2951,-18.0,-40.0,32.000000000000014,0.7638471143539844,0.7674242605622795,0.5989882650319474,0.5989882650509796,0.598988265049638,0.47168653829509605
2952,-10.0,-40.0,32.000000000000014,0.557524578139442,0.5741374724254108,0.5346353772033148,0.5346353772304361,0.5346353772291547,0.4757734549836198
2953,-2.0,-40.0,32.000000000000014,0.1677487458309311,0.16138649988108494,0.4512146350042776,0.45121463503449155,0.45121463503333037,0.39860292483936993
2954,6.000000000000001,-40.0,32.000000000000014,0.17324655899768146,0.17704415954017932,0.41835799658990613,0.4183579966186103,0.41835799661746564,0.34992325084829545
2955,14.000000000000002,-40.0,32.000000000000014,0.41555987509465786,0.42116542349028,0.43462571085906176,0.43462571088114194,0.434625710879992,0.36094663074919586
2956,22.0,-40.0,32.000000000000014,0.6291716223124282,0.6263202309234428,0.4454021370589153,0.44540213707118603,0.4454021370701878,0.36251239159784726
2957,30.000000000000004,-40.0,32.000000000000014,0.7120048907737238,0.7034953559702305,0.42273040377659654,0.42273040378159127,0.4227304037808983,0.3135390574387714
2958,38.0,-40.0,32.000000000000014,0.6915713230548325,0.6862093873292642,0.34079932745301555,0.3407993274542664,0.3407993274539597,0.2128202999468047
2959,46.000000000000014,-40.0,32.000000000000014,0.6253885348009875,0.627956191595554,0.21452722951300393,0.2145272295130755,0.21452722951303604,0.10948761521801262
2960,54.000000000000014,-40.0,32.000000000000014,0.5647019480285094,0.5643347625901468,0.11153497150302923,0.11153497150295402,0.11153497150298691,0.031079830118486064
2961,62.000000000000014,-40.0,32.000000000000014,0.5095325662069368,0.4965069757955015,0.06137204755601435,0.06137204755595826,0.06137204755599153,-0.017973373168864527
2962,-66.00000000000001,-31.999999999999993,32.000000000000014,0.3245839443772261,0.3296570247571816,-0.012065087283472093,-0.012065087283458072,-0.012065087283466775,0.022046850015654013
2963,-58.00000000000001,-31.999999999999993,32.000000000000014,0.6530646984875585,0.665263956516562,0.04545395512442113,0.04545395512438582,0.04545395512438582,0.0399622976289478
2964,-50.000000000000014,-31.999999999999993,32.000000000000014,0.8720113487804092,0.9184724354522905,0.23848630312873087,0.23848630312875735,0.23848630312858576,0.14620930814130437
2965,-42.0,-31.999999999999993,32.000000000000014,0.8858923077457541,0.9267969271280513,0.5375291057471179,0.5375291057487556,0.5375291057479845,0.3260866193034566
2966,-34.0,-31.999999999999993,32.000000000000014,0.5679233437117386,0.5806000550357622,0.7301139981772029,0.7301139981840931,0.7301139981827187,0.5049773900599646
2967,-26.000000000000007,-31.999999999999993,32.000000000000014,0.7384037899760456,0.7305807589554718,0.7637909108823286,0.7637909108980188,0.7637909108964326,0.6057029015744096
2968,-18.0,-31.999999999999993,32.000000000000014,0.7793754615381672,0.7596713826830506,0.6911026361902511,0.6911026362171029,0.6911026362155558,0.6140986846388959
2969,-10.0,-31.999999999999993,32.000000000000014,0.5778057689766427,0.5565247768805495,0.5570570128292364,0.5570570128652239,0.5570570128638472,0.5410116436136605
2970,-2.0,-31.999999999999993,32.000000000000014,0.23194404068431862,0.2234263284144891,0.4200288267003658,0.42002882673781666,0.4200288267366725,0.44239377053170803
2971,6.000000000000001,-31.999999999999993,32.000000000000014,0.20452402081895615,0.20657553892707542,0.37494175002092506,0.3749417500551976,0.3749417500541175,0.38239769057902334
2972,14.000000000000002,-31.999999999999993,32.000000000000014,0.48328572527897184,0.4827562260792537,0.44952914610104394,0.4495291461308801,0.4495291461296419,0.3852315077207938
2973,22.0,-31.999999999999993,32.000000000000014,0.7776736791655775,0.7632534328986127,0.5655603686494992,0.5655603686702811,0.5655603686689004,0.40521241945016767
2974,30.000000000000004,-31.999999999999993,32.000000000000014,0.919490152552874,0.8980712778461387,0.6306470129599859,0.6306470129704483,0.6306470129692208,0.35759010827474597
2975,38.0,-31.999999999999993,32.000000000000014,0.9148656990590769,0.899301267797765,0.5649382118610456,0.56493821186417,0.5649382118635045,0.24524689717733622
2976,46.000000000000014,-31.999999999999993,32.000000000000014,0.8285469356692178,0.8224389210239637,0.39636893259406275,0.3963689325944061,0.39636893259425643,0.15032821404989496
2977,54.000000000000014,-31.999999999999993,32.000000000000014,0.7149170394991882,0.7037494857586596,0.24639359613283174,0.24639359613269324,0.24639359613273878,0.10122202774616207
2978,62.000000000000014,-31.999999999999993,32.000000000000014,0.6319126360933143,0.6009052843921938,0.15631295752214114,0.15631295752199972,0.1563129575220788,0.10176345469196163
2979,-66.00000000000001,-24.000000000000004,32.000000000000014,0.17393056829487935,0.1542980778749902,0.10428026045276027,0.10428026045265765,0.10428026045268589,0.11179823203267644
2980,-58.00000000000001,-24.000000000000004,32.000000000000014,0.26069467942443947,0.23416596726552935,0.23596856131685748,0.2359685613166812,0.23596856131661725,0.15520973051953782
2981,-50.000000000000014,-24.000000000000004,32.000000000000014,0.373861656766484,0.3492941355984918,0.504360202178528,0.5043602021787323,0.5043602021781597,0.3168303669054556
2982,-42.0,-24.000000000000004,32.000000000000014,0.5525945042055352,0.5422022818905411,0.7558016905589149,0.7558016905617193,0.7558016905603969,0.5476905801307466
2983,-34.0,-24.000000000000004,32.000000000000014,0.7452082067481675,0.7505050677500389,0.838047077143374,0.8380470771517766,0.8380470771501443,0.748279357153626
2984,-26.000000000000007,-24.000000000000004,32.000000000000014,0.8778714493476889,0.8820216021183906,0.8122398032417556,0.8122398032590472,0.8122398032573835,0.7957783168263589
2985,-18.0,-24.000000000000004,32.000000000000014,0.8293807733942078,0.8156951136738908,0.717376500727621,0.7173765007566635,0.7173765007550849,0.7085211935771105
2986,-10.0,-24.000000000000004,32.000000000000014,0.5657243365068448,0.5399287656129271,0.5731749206167372,0.5731749206550895,0.57317492065369,0.580788302222729
2987,-2.0,-24.000000000000004,32.000000000000014,0.2976657954807256,0.2760849702681415,0.43030727254031986,0.43030727257930235,0.4303072725781504,0.5054697621580513
2988,6.000000000000001,-24.000000000000004,32.000000000000014,0.27231570818979606,0.2660930983926787,0.38804756517493777,0.38804756521065564,0.3880475652095806,0.4486799126516006
2989,14.000000000000002,-24.000000000000004,32.000000000000014,0.5685655223482113,0.5595111043527533,0.4865270118272641,0.48652701186028185,0.48652701185898956,0.42153062958089893
2990,22.0,-24.000000000000004,32.000000000000014,0.9174518151001454,0.8927362493755063,0.6370224975507994,0.6370224975756517,0.6370224975741285,0.4454637358705593
2991,30.000000000000004,-24.000000000000004,32.000000000000014,1.0996550272715004,1.0701649900310377,0.7275503679782648,0.7275503679916175,0.7275503679901838,0.4070633606903968
2992,38.0,-24.000000000000004,32.000000000000014,1.0949640915990315,1.0774794283214555,0.6626127665804238,0.6626127665847393,0.662612766583885,0.2961273235641371
2993,46.000000000000014,-24.000000000000004,32.000000000000014,0.9822780149395121,0.9815479345535127,0.4641777821605354,0.4641777821610727,0.46417778216085087,0.20621423258087193
2994,54.000000000000014,-24.000000000000004,32.000000000000014,0.8113775976978219,0.8167442854288673,0.271554066377969,0.2715540663778258,0.27155406637786655,0.16146655514842262
2995,62.000000000000014,-24.000000000000004,32.000000000000014,0.6863341232945465,0.6551323652987469,0.15474047536912003,0.15474047536898045,0.15474047536905675,0.13619003024838544
2996,70.00000000000001,-24.000000000000004,32.000000000000014,0.5525306480116395,0.516285516949081,0.11376948608368397,0.11376948608357405,0.1137694860836492,0.0967497922187705
2997,-66.00000000000001,-15.999999999999996,32.000000000000014,0.4269324268509147,0.31592081179830084,0.056526977611695874,0.05652697761164067,0.0565269776116616,0.09080452389589083
2998,-58.00000000000001,-15.999999999999996,32.000000000000014,0.38668936369893414,0.32396839816582723,0.1618858789319291,0.16188587893180273,0.1618858789317888,0.1885150621888533
2999,-50.000000000000014,-15.999999999999996,32.000000000000014,0.5661639627157918,0.504869974151072,0.4088023293201911,0.40880232932025257,0.40880232931992605,0.3412363676732347
3000,-42.0,-15.999999999999996,32.000000000000014,0.7395190476811659,0.6954532820596779,0.6298269970605581,0.6298269970623558,0.6298269970614774,0.549154586223747
3001,-34.0,-15.999999999999996,32.000000000000014,0.9023088303000657,0.885675637500156,0.7277854297797259,0.7277854297859314,0.7277854297846746,0.7182472467002463
3002,-26.000000000000007,-15.999999999999996,32.000000000000014,1.0519968396145973,1.0518991470094332,0.7521503942844511,0.7521503942987146,0.752150394297279,0.7645209594991681
3003,-18.0,-15.999999999999996,32.000000000000014,1.0987707263312683,1.09708102302422,0.7166244355124292,0.7166244355383606,0.7166244355368784,0.6901908014648552
3004,-10.0,-15.999999999999996,32.000000000000014,0.5278833474667295,0.5225678075710715,0.6210297465018976,0.621029746537714,0.6210297465363139,0.59373830178893
3005,-2.0,-15.999999999999996,32.000000000000014,0.35227067137044793,0.3165302486056878,0.5090537378264481,0.5090537378640698,0.5090537378628492,0.5749600729775719
3006,6.000000000000001,-15.999999999999996,32.000000000000014,0.3674905642136916,0.34680427471164865,0.47395816014508707,0.4739581601803708,0.4739581601791932,0.5330206325048217
3007,14.000000000000002,-15.999999999999996,32.000000000000014,0.6700172901530632,0.6486949107760174,0.5610374464385928,0.5610374464711956,0.561037446469815,0.4842644612856203
3008,22.0,-15.999999999999996,32.000000000000014,1.0321834862909487,0.9984498016702001,0.6802315792633802,0.6802315792871684,0.680231579285634,0.5097556037419227
3009,30.000000000000004,-15.999999999999996,32.000000000000014,1.2208013306572465,1.1874772483623746,0.7104997935183379,0.7104997935304078,0.7104997935290682,0.4634333127162718
3010,38.0,-15.999999999999996,32.000000000000014,1.2081320040968473,1.1929582871407192,0.5994794320957038,0.5994794320994484,0.5994794320986756,0.33983473173739226
3011,46.000000000000014,-15.999999999999996,32.000000000000014,1.0799053882319072,1.088614352380889,0.3985413693357948,0.3985413693362514,0.39854136933605344,0.24158749280489333
3012,54.000000000000014,-15.999999999999996,32.000000000000014,0.8795249108579295,0.91686827570932,0.22409950760833586,0.22409950760821404,0.22409950760824704,0.1869222205452956
3013,62.000000000000014,-15.999999999999996,32.000000000000014,0.6506339866564967,0.6484955677010874,0.11870553461911637,0.11870553461900846,0.11870553461906758,0.14855965285367248
3014,70.00000000000001,-15.999999999999996,32.000000000000014,0.5001414178277942,0.47036902045504747,0.0474515501494551,0.047451550149407405,0.04745155014943888,0.05852708550344497
3015,-66.00000000000001,-7.999999999999989,32.000000000000014,-0.28214453514654725,-0.33203236497049915,0.030439019551465017,0.030439019551437244,0.030439019551452565,0.041488916233844875
3016,-58.00000000000001,-7.999999999999989,32.000000000000014,0.12377781080696969,0.055926597130200525,0.07290248370640756,0.07290248370634118,0.07290248370636204,0.08369513157028553
3017,-50.000000000000014,-7.999999999999989,32.000000000000014,0.44022534259836466,0.3674441761012883,0.2654777961816229,0.26547779618154854,0.26547779618144146,0.2064241470798471
3018,-42.0,-7.999999999999989,32.000000000000014,0.6892255674412086,0.6330507777085597,0.4912188769283104,0.49121887692925603,0.49121887692869187,0.3998465588037258
3019,-34.0,-7.999999999999989,32.000000000000014,0.8033124940744385,0.7663019662856613,0.6190796147191274,0.6190796147233661,0.6190796147223819,0.5842080251621294
3020,-26.000000000000007,-7.999999999999989,32.000000000000014,0.9856134739568199,0.9685052165025583,0.6941580084703579,0.6941580084811854,0.6941580084799377,0.6795972484895901
3021,-18.0,-7.999999999999989,32.000000000000014,1.1085149746869662,1.1178077436389524,0.7260609053014268,0.7260609053227991,0.7260609053213878,0.6699992768872809
3022,-10.0,-7.999999999999989,32.000000000000014,0.7319351132146992,0.672729210257515,0.6815920765266574,0.6815920765572441,0.6815920765558412,0.6219833520313278
3023,-2.0,-7.999999999999989,32.000000000000014,0.421259572608634,0.36916684236723496,0.5914588183828036,0.5914588184150315,0.5914588184137877,0.6343011528404683
3024,6.000000000000001,-7.999999999999989,32.000000000000014,0.4686134162425244,0.43253504406722276,0.5576284061799798,0.5576284062104674,0.5576284062092445,0.6157974410263805
3025,14.000000000000002,-7.999999999999989,32.000000000000014,0.7463583984289174,0.7136912724577693,0.6362682886278832,0.6362682886567694,0.6362682886553301,0.5682346708438449
3026,22.0,-7.999999999999989,32.000000000000014,1.0654425748374612,1.0289811183812727,0.7277965555347068,0.7277965555556303,0.7277965555540808,0.5969710664114221
3027,30.000000000000004,-7.999999999999989,32.000000000000014,1.2246481715840822,1.1925088415716192,0.6921535325980128,0.6921535326079047,0.6921535326066607,0.52502500437848
3028,38.0,-7.999999999999989,32.000000000000014,1.2098248348233516,1.1933884194474127,0.5259827530541028,0.5259827530568102,0.5259827530561788,0.37582690512008043
3029,46.000000000000014,-7.999999999999989,32.000000000000014,1.1076479182164272,1.1083758736984026,0.3414821422636748,0.34148214226392615,0.34148214226379064,0.26746912106183846
3030,54.000000000000014,-7.999999999999989,32.000000000000014,0.9880191855826687,1.002062202015535,0.22112618202350995,0.2211261820233734,0.22112618202341647,0.20679168710227305
3031,62.000000000000014,-7.999999999999989,32.000000000000014,0.6397925435576579,0.7628339997397598,0.1486573363714932,0.1486573363713534,0.14865733637143075,0.14380895677209535
3032,-58.00000000000001,1.7763568394002505e-14,32.000000000000014,0.10175423614377789,0.08304361173187699,0.13061014829838996,0.13061014829827297,0.13061014829830106,0.08675277650539873
3033,-50.000000000000014,1.7763568394002505e-14,32.000000000000014,0.15396458291694143,0.14093770572753933,0.2681041150194793,0.2681041150193632,0.26810411501925896,0.19371916569110187
3034,-42.0,1.7763568394002505e-14,32.000000000000014,0.2693419475250561,0.23193435050433378,0.45572806656389914,0.4557280665644852,0.45572806656399034,0.3537228785453883
3035,-34.0,1.7763568394002505e-14,32.000000000000014,0.46634415714736566,0.42165971402195906,0.5530324803782756,0.5530324803811529,0.553032480380315,0.5125761992813818
3036,-26.000000000000007,1.7763568394002505e-14,32.000000000000014,0.7366243380065289,0.7071954947628394,0.6296504039834344,0.6296504039910462,0.6296504039899693,0.6090053911825151
3037,-18.0,1.7763568394002505e-14,32.000000000000014,0.9776327692951938,0.9679683661798472,0.7010328449938102,0.7010328450096057,0.7010328450082977,0.6348959510254509
3038,-10.0,1.7763568394002505e-14,32.000000000000014,0.8276222723410094,0.8537199021549575,0.6927233912003871,0.6927233912234155,0.6927233912220672,0.6119150502909296
3039,-2.0,1.7763568394002505e-14,32.000000000000014,0.5064731102010865,0.44765189669758354,0.619834915894912,0.619834915918862,0.6198349159176756,0.6416048940024417
3040,6.000000000000001,1.7763568394002505e-14,32.000000000000014,0.566943247188578,0.5176509079584614,0.5841952745665993,0.5841952745892858,0.5841952745881369,0.6605040500380587
3041,14.000000000000002,1.7763568394002505e-14,32.000000000000014,0.7872446335306295,0.7447279898097623,0.6503757452030318,0.6503757452247393,0.650375745223396,0.6302996833071967
3042,22.0,1.7763568394002505e-14,32.000000000000014,0.9945448887897732,0.9649323957612549,0.7370727553272943,0.7370727553433807,0.7370727553419371,0.6551760379195443
3043,30.000000000000004,1.7763568394002505e-14,32.000000000000014,1.0834946862791075,1.0646871689256485,0.6891263137511623,0.6891263137585556,0.6891263137574373,0.5564101445107049
3044,38.0,1.7763568394002505e-14,32.000000000000014,1.0636000303716808,1.052366941615237,0.5069538470037971,0.5069538470056187,0.5069538470050928,0.38121110259738905
3045,46.000000000000014,1.7763568394002505e-14,32.000000000000014,0.9902451088194407,0.9852413556544413,0.32710710950920496,0.3271071095092926,0.32710710950920324,0.2607104961554469
3046,54.000000000000014,1.7763568394002505e-14,32.000000000000014,0.8952205661690876,0.8938102154733945,0.22283289084692418,0.22283289084675834,0.22283289084682523,0.19577773589355585
3047,62.000000000000014,1.7763568394002505e-14,32.000000000000014,0.7677387587835883,0.7700264487531732,0.16854541878604387,0.16854541878588525,0.1685454187859771,0.11315688588201396
3048,-58.00000000000001,8.000000000000016,32.000000000000014,0.013008652843310741,0.06862806390363807,0.0962394267863919,0.09623942678630512,0.09623942678633249,0.120568842423487
3049,-50.000000000000014,8.000000000000016,32.000000000000014,0.7062781587329426,0.7115829492828349,0.18479718926944957,0.1847971892693257,0.18479718926930816,0.17676777960338372
3050,-42.0,8.000000000000016,32.000000000000014,0.5719246901239903,0.5732104814483696,0.3327934183210465,0.3327934183212447,0.3327934183209589,0.2829164027442013
3051,-34.0,8.000000000000016,32.000000000000014,0.46770643707583304,0.43733968640961185,0.4265073154691138,0.4265073154706601,0.4265073154700474,0.3984566883216298
3052,-26.000000000000007,8.000000000000016,32.000000000000014,0.5544578800751272,0.5253065139136964,0.512452434594333,0.5124524345988973,0.5124524345980318,0.4779129489847074
3053,-18.0,8.000000000000016,32.000000000000014,0.7833647517593357,0.7690749990939044,0.6016963016745637,0.6016963016845915,0.601696301683464,0.5193665478658045
3054,-10.0,8.000000000000016,32.000000000000014,0.7589502115446327,0.7618574560924013,0.6316213738954203,0.6316213739105714,0.6316213739093374,0.5242359389837268
3055,-2.0,8.000000000000016,32.000000000000014,0.5969419661722171,0.545310125981509,0.5993988638677594,0.5993988638841908,0.599398863883056,0.5831865872682162
3056,6.000000000000001,8.000000000000016,32.000000000000014,0.673063225180292,0.6133659571593613,0.5729143247279511,0.5729143247439692,0.5729143247428621,0.6421196868067953
3057,14.000000000000002,8.000000000000016,32.000000000000014,0.8230310716355362,0.7627917096990509,0.6101124279023309,0.6101124279172236,0.6101124279159985,0.6325939124268326
3058,22.0,8.000000000000016,32.000000000000014,0.8390360720694344,0.8207860806437306,0.6781924525391025,0.6781924525496366,0.6781924525484164,0.6377899729964693
3059,30.000000000000004,8.000000000000016,32.000000000000014,0.8304326010313846,0.8433787799350856,0.6360477915990094,0.6360477916033881,0.6360477916025543,0.5250128394654356
3060,38.0,8.000000000000016,32.000000000000014,0.845019353840797,0.8489466206019045,0.478557981026387,0.4785579810272922,0.47855798102696223,0.3559827749976139
3061,46.000000000000014,8.000000000000016,32.000000000000014,0.8230378657060442,0.8143522223080855,0.3165717906765297,0.31657179067647584,0.31657179067644176,0.23393256187440245
3062,54.000000000000014,8.000000000000016,32.000000000000014,0.786931624217148,0.7687009338091645,0.20492842928324398,0.2049284292830793,0.20492842928314553,0.16584746744001277
3063,62.000000000000014,8.000000000000016,32.000000000000014,0.7434554674312843,0.7160078881950016,0.14797761688040678,0.14797761688026512,0.14797761688034902,0.08769615881255181
3064,-58.00000000000001,16.000000000000014,32.000000000000014,0.4683984549253172,0.4588896590654528,0.03811391257341343,0.038113912573379975,0.03811391257339431,0.057471277421261444
3065,-50.000000000000014,16.000000000000014,32.000000000000014,0.5741969916028471,0.5745174919779261,0.07900750743596897,0.07900750743590175,0.07900750743591123,0.08227542343162908
3066,-42.0,16.000000000000014,32.000000000000014,0.48188760316074636,0.48686470361592715,0.17712099460513764,0.1771209946051469,0.1771209946050062,0.16879289381821144
3067,-34.0,16.000000000000014,32.000000000000014,0.4728954857869471,0.46190374004611556,0.2843298827917483,0.284329882792348,0.2843298827919551,0.25351875396182166
3068,-26.000000000000007,16.000000000000014,32.000000000000014,0.5691207786265885,0.5351700259404139,0.39465542431488954,0.39465542431724676,0.39465542431657497,0.3228409666384529
3069,-18.0,16.000000000000014,32.000000000000014,0.6699253671218288,0.6376317781793344,0.48933753275780156,0.4893375327634992,0.4893375327625566,0.3683037936871392
3070,-10.0,16.000000000000014,32.000000000000014,0.6623590061855689,0.6324469358273552,0.5426933203844388,0.542693320393631,0.5426933203925255,0.4031648236424165
3071,-2.0,16.000000000000014,32.000000000000014,0.6416273823293055,0.5988328393326141,0.5598829617169676,0.5598829617282165,0.5598829617270822,0.4801041784580421
3072,6.000000000000001,16.000000000000014,32.000000000000014,0.7342840513052705,0.676595583132811,0.5539335663273858,0.5539335663392052,0.5539335663380329,0.5298979169013408
3073,14.000000000000002,16.000000000000014,32.000000000000014,0.8925507783828794,0.790969042768893,0.5525741246999515,0.5525741247100653,0.552574124708891,0.5204268954371795
3074,22.0,16.000000000000014,32.000000000000014,0.529652260418543,0.5953335185889239,0.5734757071215112,0.5734757071276403,0.5734757071266449,0.5187673303967002
3075,30.000000000000004,16.000000000000014,32.000000000000014,0.6185026934467179,0.6770194734449909,0.5293065847608183,0.5293065847629738,0.5293065847624163,0.4342141207595339
3076,38.0,16.000000000000014,32.000000000000014,0.7385592402535897,0.766691543295354,0.41196948923657933,0.41196948923686527,0.41196948923670995,0.3084704472248811
3077,46.000000000000014,16.000000000000014,32.000000000000014,0.7929768814871461,0.7866384176396772,0.27758132683275055,0.2775813268326013,0.2775813268326375,0.2060390206066745
3078,54.000000000000014,16.000000000000014,32.000000000000014,0.74142597105594,0.7067630769503491,0.15944048941829841,0.1594404894181562,0.15944048941822686,0.13998754509733274
3079,62.000000000000014,16.000000000000014,32.000000000000014,0.7833873123410482,0.7398058570665511,0.0550577561317849,0.05505775613173253,0.055057756131768706,0.06470134102346636
3080,-58.00000000000001,24.000000000000014,32.000000000000014,0.4414646580245848,0.4369042810332402,0.00540674608771329,0.005406746087709437,0.00540674608771329,0.0007942801262939402
3081,-50.000000000000014,24.000000000000014,32.000000000000014,0.5377531597486106,0.5375473577248706,0.030193197680992052,0.030193197680966198,0.030193197680965237,0.06094929499370661
3082,-42.0,24.000000000000014,32.000000000000014,0.39387762988975644,0.3959274569231901,0.13223513422248315,0.13223513422241673,0.13223513422236435,0.12394477306210006
3083,-34.0,24.000000000000014,32.000000000000014,0.5030420183196346,0.4743401826230598,0.2228430844260591,0.22284308442615347,0.22284308442598308,0.19572037257094124
3084,-26.000000000000007,24.000000000000014,32.000000000000014,0.658721200284367,0.6199081944635736,0.3453990700533916,0.345399070054414,0.3453990700539295,0.24543542434294674
3085,-18.0,24.000000000000014,32.000000000000014,0.6859893097085512,0.652369558060127,0.44796305852997353,0.44796305853316926,0.4479630585323107,0.274850318303411
3086,-10.0,24.000000000000014,32.000000000000014,0.611396792412841,0.5836435428694404,0.4996669586708796,0.4996669586767416,0.4996669586756294,0.325666117875863
3087,-2.0,24.000000000000014,32.000000000000014,0.6442261400851989,0.6107284269476769,0.5275791883655077,0.5275791883734141,0.5275791883721682,0.3945000000820381
3088,6.000000000000001,24.000000000000014,32.000000000000014,0.7093034497559498,0.676448706321085,0.5200061715353047,0.5200061715437623,0.5200061715424824,0.37135166040802003
3089,14.000000000000002,24.000000000000014,32.000000000000014,0.8042395201152217,0.617682266145134,0.4822270431372255,0.4822270431435563,0.48222704314243964,0.32676329517789876
3090,22.0,24.000000000000014,32.000000000000014,0.5137314096455587,0.5718978278370994,0.44106224740522393,0.44106224740824174,0.4410622474074794,0.3208422169380554
3091,30.000000000000004,24.000000000000014,32.000000000000014,0.5310893330725096,0.6010144466603125,0.38014519491949905,0.3801451949203286,0.3801451949199655,0.28826911194797533
3092,38.0,24.000000000000014,32.000000000000014,0.6602522107644353,0.7127694186289264,0.3217306172339627,0.32173061723396984,0.3217306172338821,0.23522405325749068
3093,46.000000000000014,24.000000000000014,32.000000000000014,0.7923503658846949,0.81714050086789,0.2532538289480261,0.2532538289478478,0.2532538289478942,0.17849741702279268
3094,54.000000000000014,24.000000000000014,32.000000000000014,0.8448770683574789,0.8414432720306908,0.15391353198638735,0.15391353198624402,0.15391353198632032,0.11780638647204669
3095,-50.000000000000014,32.000000000000014,32.000000000000014,0.7032728419806276,0.6727394746971407,0.11149204614131587,0.11149204614121061,0.11149204614124067,0.09381534212467371
3096,-42.0,32.000000000000014,32.000000000000014,0.6727506696077128,0.645835861698259,0.1650972363288416,0.1650972363287042,0.16509723632873483,0.16304261759663047
3097,-34.0,32.000000000000014,32.000000000000014,0.7490022487617847,0.7132401580787874,0.22371592659526307,0.2237159265951788,0.2237159265951202,0.19987005714066242
3098,-26.000000000000007,32.000000000000014,32.000000000000014,0.8338724216379656,0.793200748014186,0.35651766756016195,0.3565176675604969,0.3565176675601478,0.218273671944727
3099,-18.0,32.000000000000014,32.000000000000014,0.519336080022061,0.5107167420128612,0.4194964506316859,0.41949645063309815,0.41949645063241614,0.21979349465729783
3100,-10.0,32.000000000000014,32.000000000000014,0.501597864392106,0.49218993373052017,0.4457716913431959,0.4457716913464385,0.44577169134535766,0.27650692205065297
3101,-2.0,32.000000000000014,32.000000000000014,0.6253763916000072,0.5987695816880155,0.4796724474885199,0.4796724474938571,0.47967244749238136,0.35652638209954957
3102,6.000000000000001,32.000000000000014,32.000000000000014,0.7238374896704549,0.6991546261159303,0.46572810342685644,0.465728103432423,0.46572810343094784,0.26942429650242833
3103,14.000000000000002,32.000000000000014,32.000000000000014,0.6635501049136678,0.6667063913161676,0.4225843665713256,0.4225843665749924,0.42258436657385934,0.210463926513329
3104,22.0,32.000000000000014,32.000000000000014,0.40337968560765725,0.46714637837333095,0.33831629784201156,0.3383162978433345,0.3383162978427198,0.19165309303116881
3105,30.000000000000004,32.000000000000014,32.000000000000014,0.3975677642282765,0.466979972096364,0.24741512906575425,0.24741512906594557,0.24741512906572785,0.16980638228790493
3106,38.0,32.000000000000014,32.000000000000014,0.495513841179153,0.5531502031635309,0.19074450805271975,0.190744508052621,0.1907445080526016,0.14862796354613403
3107,46.000000000000014,32.000000000000014,32.000000000000014,0.628555157708448,0.6666190006163936,0.1676108848849589,0.16761088488481599,0.1676108848848559,0.12146046266386831
3108,54.000000000000014,32.000000000000014,32.000000000000014,0.7164405311146272,0.7350953191724889,0.14002190658162564,0.14002190658149397,0.14002190658155655,0.1057399428527285
3109,-42.0,40.000000000000014,32.000000000000014,0.8215587483149964,0.8170777010107932,0.15683153368365854,0.15683153368351438,0.15683153368356273,0.17153884992397328
3110,-34.0,40.000000000000014,32.000000000000014,0.8004372449530783,0.7992007088053522,0.25616360310697506,0.25616360310681685,0.25616360310674596,0.20898951680317687
3111,-26.000000000000007,40.000000000000014,32.000000000000014,0.5795036719933445,0.6027479591143167,0.3555816508634307,0.35558165086338445,0.3555816508631908,0.19622941599444058
3112,-18.0,40.000000000000014,32.000000000000014,0.23784190437685326,0.2814430142213116,0.27689164883753037,0.2768916488377312,0.2768916488374951,0.15426925145754078
3113,-10.0,40.000000000000014,32.000000000000014,0.3499502799487544,0.35976665410204844,0.22668779782693643,0.2266877978275268,0.2266877978271387,0.20667713526677745
3114,-2.0,40.000000000000014,32.000000000000014,0.5739004667219401,0.5511646192785411,0.27083926635862055,0.2708392663599923,0.27083926635927197,0.2925069975359707
3115,6.000000000000001,40.000000000000014,32.000000000000014,0.737232496999481,0.7098384244331775,0.270205805203105,0.2702058052046781,0.27020580520385257,0.18511340049836175
3116,14.000000000000002,40.000000000000014,32.000000000000014,0.6949959630484144,0.6889047929798854,0.2667757943934957,0.26677579439451504,0.2667757943938503,0.16322258624963895
3117,22.0,40.000000000000014,32.000000000000014,0.40546063459367854,0.5016936385388577,0.21893253541550678,0.21893253541576993,0.21893253541546553,0.14677912645798655
3118,30.000000000000004,40.000000000000014,32.000000000000014,0.2883765688116954,0.3528568283813186,0.1978389804678282,0.19783898046778395,0.19783898046766046,0.13085421695678248
