source_index,original_4mm_grid_index,mni_x_mm,mni_y_mm,mni_z_mm,rest_beta_power,hold_beta_power,hold_vs_rest_db,rest_vs_hold_erd_db
2421,41224,54.000000000000014,1.7763568394002505e-14,16.000000000000007,1.4576969078539785e-24,1.2125126183221288e-24,-0.7998096564024598,0.7998096564024598
2422,41226,62.000000000000014,1.7763568394002505e-14,16.000000000000007,1.2126627557080176e-24,1.0162448936179508e-24,-0.7674166298278374,0.7674166298278374
2423,41228,70.00000000000001,1.7763568394002505e-14,16.000000000000007,9.454192952770548e-25,8.096686876753771e-25,-0.6731711754549423,0.6731711754549423
2424,41270,-66.00000000000001,8.000000000000016,16.000000000000007,1.6217452117395547e-24,1.8230310449029133e-24,0.5081144010523537,-0.5081144010523537
2425,41272,-58.00000000000001,8.000000000000016,16.000000000000007,2.2651514407857607e-24,2.533440540197982e-24,0.48613473002386665,-0.48613473002386665
2426,41274,-50.000000000000014,8.000000000000016,16.000000000000007,2.6053231839602094e-24,2.7740581747370146e-24,0.27253960272467825,-0.27253960272467825
2427,41276,-42.0,8.000000000000016,16.000000000000007,2.4494906205393574e-24,2.5062997912653803e-24,0.09957237119174496,-0.09957237119174496
2428,41278,-34.0,8.000000000000016,16.000000000000007,2.546739330732424e-24,2.565501069478159e-24,0.03187704627306855,-0.03187704627306855
2429,41280,-26.000000000000007,8.000000000000016,16.000000000000007,2.8048542226254162e-24,2.742242135901061e-24,-0.09804494782103353,0.09804494782103353
2430,41282,-18.0,8.000000000000016,16.000000000000007,2.824335025332159e-24,2.693969313216079e-24,-0.20523567461592299,0.20523567461592299
2431,41284,-10.0,8.000000000000016,16.000000000000007,2.6413494603698938e-24,2.4964112047375018e-24,-0.24509740611817904,0.24509740611817904
2432,41286,-2.0,8.000000000000016,16.000000000000007,2.447344219889062e-24,2.320418366478563e-24,-0.2312876301213121,0.2312876301213121
2433,41288,6.000000000000001,8.000000000000016,16.000000000000007,2.2349211414454405e-24,2.0991090527929788e-24,-0.27227202170961157,0.27227202170961157
2434,41290,14.000000000000002,8.000000000000016,16.000000000000007,2.0575945405931005e-24,1.868971426009552e-24,-0.41757137266820404,0.41757137266820404
2435,41292,22.0,8.000000000000016,16.000000000000007,2.054469355230695e-24,1.6995280493709407e-24,-0.823713309789485,0.823713309789485
2436,41294,30.000000000000004,8.000000000000016,16.000000000000007,1.9450238201921258e-24,1.624063781593905e-24,-0.7832184316690718,0.7832184316690718
2437,41296,38.0,8.000000000000016,16.000000000000007,1.7724829344263627e-24,1.4947533984247597e-24,-0.7401251296973623,0.7401251296973623
2438,41298,46.000000000000014,8.000000000000016,16.000000000000007,1.5912917491672077e-24,1.3458175107763137e-24,-0.7276363625110092,0.7276363625110092
2439,41300,54.000000000000014,8.000000000000016,16.000000000000007,1.39478518976986e-24,1.1794205960719474e-24,-0.7283861972733675,0.7283861972733675
2440,41302,62.000000000000014,8.000000000000016,16.000000000000007,1.1730088448336399e-24,9.944780599699906e-25,-0.7170608061204796,0.7170608061204796
2441,41348,-58.00000000000001,16.000000000000014,16.000000000000007,1.7765821320858078e-24,1.7566702151156937e-24,-0.04895052130475819,0.04895052130475819
2442,41350,-50.000000000000014,16.000000000000014,16.000000000000007,1.9465157766543363e-24,1.782382653485719e-24,-0.38256981186261946,0.38256981186261946
2443,41352,-42.0,16.000000000000014,16.000000000000007,2.152499641285529e-24,1.9599409330675484e-24,-0.4070010457218681,0.4070010457218681
2444,41354,-34.0,16.000000000000014,16.000000000000007,2.352088419654145e-24,2.2122626676202947e-24,-0.26616953107412755,0.26616953107412755
2445,41356,-26.000000000000007,16.000000000000014,16.000000000000007,2.5095159776131e-24,2.3546697861534317e-24,-0.2765995389031122,0.2765995389031122
2446,41358,-18.0,16.000000000000014,16.000000000000007,2.4836704523746978e-24,2.289569311108062e-24,-0.3534017538171786,0.3534017538171786
2447,41360,-10.0,16.000000000000014,16.000000000000007,2.3664223634483953e-24,2.164577812346063e-24,-0.3871905842551227,0.3871905842551227
2448,41362,-2.0,16.000000000000014,16.000000000000007,2.2682972972962307e-24,2.073769878480361e-24,-0.38939413257668526,0.38939413257668526
2449,41364,6.000000000000001,16.000000000000014,16.000000000000007,2.1506389556403817e-24,1.9449778930781787e-24,-0.43652838709110403,0.43652838709110403
2450,41366,14.000000000000002,16.000000000000014,16.000000000000007,2.0084471627043554e-24,1.801043365040493e-24,-0.47336241228489456,0.47336241228489456
2451,41368,22.0,16.000000000000014,16.000000000000007,1.8530566238056224e-24,1.712782261099589e-24,-0.34186533827957216,0.34186533827957216
2452,41370,30.000000000000004,16.000000000000014,16.000000000000007,1.801038070414131e-24,1.6020180692666054e-24,-0.5085548283877748,0.5085548283877748
2453,41372,38.0,16.000000000000014,16.000000000000007,1.6160203703062211e-24,1.398561413253177e-24,-0.6276528910532152,0.6276528910532152
2454,41374,46.000000000000014,16.000000000000014,16.000000000000007,1.4365019771426846e-24,1.2483462424412256e-24,-0.6097116970935625,0.6097116970935625
2455,41376,54.000000000000014,16.000000000000014,16.000000000000007,1.2608034539140322e-24,1.0962800839456933e-24,-0.6072586549861654,0.6072586549861654
2456,41378,62.000000000000014,16.000000000000014,16.000000000000007,1.0788827070843119e-24,9.395141364967642e-25,-0.6007091290356026,0.6007091290356026
2457,41424,-58.00000000000001,24.000000000000014,16.000000000000007,1.6570193206856814e-24,1.5856192452256105e-24,-0.19128663920650793,0.19128663920650793
2458,41426,-50.000000000000014,24.000000000000014,16.000000000000007,1.9616657878171735e-24,1.831747604186315e-24,-0.2975938570991476,0.2975938570991476
2459,41428,-42.0,24.000000000000014,16.000000000000007,2.2763175802457317e-24,2.0782229966195865e-24,-0.3954070629889708,0.3954070629889708
2460,41430,-34.0,24.000000000000014,16.000000000000007,2.4045441414526647e-24,2.170250529118131e-24,-0.4452288327367847,0.4452288327367847
2461,41432,-26.000000000000007,24.000000000000014,16.000000000000007,2.3164581624416106e-24,2.071828215212066e-24,-0.48470717599065016,0.48470717599065016
2462,41434,-18.0,24.000000000000014,16.000000000000007,2.151723434200505e-24,1.909341415683072e-24,-0.5190285676852512,0.5190285676852512
2463,41436,-10.0,24.000000000000014,16.000000000000007,2.0406144314352435e-24,1.8159277967523767e-24,-0.5066237719107578,0.5066237719107578
2464,41438,-2.0,24.000000000000014,16.000000000000007,1.985898018762569e-24,1.7690457433984394e-24,-0.5021787963735691,0.5021787963735691
2465,41440,6.000000000000001,24.000000000000014,16.000000000000007,1.8838620851085223e-24,1.6647971931841165e-24,-0.5368777054077725,0.5368777054077725
2466,41442,14.000000000000002,24.000000000000014,16.000000000000007,1.7558902737996905e-24,1.5536728356181679e-24,-0.5313780059444393,0.5313780059444393
2467,41444,22.0,24.000000000000014,16.000000000000007,1.647470147044535e-24,1.5256983204629958e-24,-0.3334888556470425,0.3334888556470425
2468,41446,30.000000000000004,24.000000000000014,16.000000000000007,1.6998336552862026e-24,1.5490903469434778e-24,-0.4032967598515852,0.4032967598515852
2469,41448,38.0,24.000000000000014,16.000000000000007,1.6400514269560057e-24,1.4666721542934819e-24,-0.4852441969310022,0.4852441969310022
2470,41450,46.000000000000014,24.000000000000014,16.000000000000007,1.4501786639496217e-24,1.2762037071731804e-24,-0.5550150934570227,0.5550150934570227
2471,41452,54.000000000000014,24.000000000000014,16.000000000000007,1.2081901939207759e-24,1.0557034975585687e-24,-0.5859334614699153,0.5859334614699153
2472,41454,62.000000000000014,24.000000000000014,16.000000000000007,1.0074476199659988e-24,8.798687541402111e-25,-0.5880457988113549,0.5880457988113549
2473,41500,-58.00000000000001,32.000000000000014,16.000000000000007,1.460145819431287e-24,1.4661709720685506e-24,0.017883875376961813,-0.017883875376961813
2474,41502,-50.000000000000014,32.000000000000014,16.000000000000007,1.902650492046664e-24,1.8501187857615734e-24,-0.12159404844650169,0.12159404844650169
2475,41504,-42.0,32.000000000000014,16.000000000000007,1.985539234908419e-24,1.826562894202818e-24,-0.36243842380513813,0.36243842380513813
2476,41506,-34.0,32.000000000000014,16.000000000000007,1.9928122032604798e-24,1.7473127558885867e-24,-0.5709572660036867,0.5709572660036867
2477,41508,-26.000000000000007,32.000000000000014,16.000000000000007,1.9089967444117718e-24,1.6449576549924287e-24,-0.6465046506449525,0.6465046506449525
2478,41510,-18.0,32.000000000000014,16.000000000000007,1.787788988032218e-24,1.5433147965821098e-24,-0.638617378737948,0.638617378737948
2479,41512,-10.0,32.000000000000014,16.000000000000007,1.7152176205177776e-24,1.5025844000224496e-24,-0.5748035392528049,0.5748035392528049
2480,41514,-2.0,32.000000000000014,16.000000000000007,1.6844885000911787e-24,1.4832238594444436e-24,-0.5526134741597917,0.5526134741597917
2481,41516,6.000000000000001,32.000000000000014,16.000000000000007,1.5799187101214579e-24,1.3855630717838593e-24,-0.5700844228501957,0.5700844228501957
2482,41518,14.000000000000002,32.000000000000014,16.000000000000007,1.4837538926909969e-24,1.3146295117947426e-24,-0.5255849393015894,0.5255849393015894
2483,41520,22.0,32.000000000000014,16.000000000000007,1.4147494941590191e-24,1.2560937324017634e-24,-0.5165749873233714,0.5165749873233714
2484,41522,30.000000000000004,32.000000000000014,16.000000000000007,1.3954554797490518e-24,1.2818644926968907e-24,-0.368738675640885,0.368738675640885
2485,41524,38.0,32.000000000000014,16.000000000000007,1.3981228316933297e-24,1.2701712015060666e-24,-0.41683066117623313,0.41683066117623313
2486,41526,46.000000000000014,32.000000000000014,16.000000000000007,1.318219374671196e-24,1.1755939650851928e-24,-0.4973034248652026,0.4973034248652026
2487,41528,54.000000000000014,32.000000000000014,16.000000000000007,1.1453848919569088e-24,1.0113325593162562e-24,-0.5405746096633331,0.5405746096633331
2488,41530,62.000000000000014,32.000000000000014,16.000000000000007,9.087687057988778e-25,8.247944230393155e-25,-0.4210764759146604,0.4210764759146604
2489,41578,-50.000000000000014,40.000000000000014,16.000000000000007,1.3523406305525412e-24,1.3219409168583118e-24,-0.09874051317991779,0.09874051317991779
2490,41580,-42.0,40.000000000000014,16.000000000000007,1.257999577028257e-24,1.1852070892567768e-24,-0.25886254561845007,0.25886254561845007
2491,41582,-34.0,40.000000000000014,16.000000000000007,1.4189815441425942e-24,1.2397160414262781e-24,-0.5865452604517408,0.5865452604517408
2492,41584,-26.000000000000007,40.000000000000014,16.000000000000007,1.5520449230624191e-24,1.3367406607446262e-24,-0.6485712896551321,0.6485712896551321
2493,41586,-18.0,40.000000000000014,16.000000000000007,1.5437421831652957e-24,1.333091015330802e-24,-0.6371497012531002,0.6371497012531002
2494,41588,-10.0,40.000000000000014,16.000000000000007,1.4931001985458965e-24,1.3012869928974815e-24,-0.5971586442634003,0.5971586442634003
2495,41590,-2.0,40.000000000000014,16.000000000000007,1.4334782288048902e-24,1.2535464554862932e-24,-0.5825066819255815,0.5825066819255815
2496,41592,6.000000000000001,40.000000000000014,16.000000000000007,1.3387769314814842e-24,1.2010210010587838e-24,-0.4715761886005943,0.4715761886005943
2497,41594,14.000000000000002,40.000000000000014,16.000000000000007,1.3039695793783155e-24,1.1781727266471918e-24,-0.4405849465786177,0.4405849465786177
2498,41596,22.0,40.000000000000014,16.000000000000007,1.2535879136064741e-24,1.1314639355802284e-24,-0.44514080500216685,0.44514080500216685
2499,41598,30.000000000000004,40.000000000000014,16.000000000000007,1.1791391555431333e-24,1.0577767663629235e-24,-0.47171037489199186,0.47171037489199186
2500,41600,38.0,40.000000000000014,16.000000000000007,1.1167288881872253e-24,1.0234267966092472e-24,-0.37890966850536345,0.37890966850536345
2501,41602,46.000000000000014,40.000000000000014,16.000000000000007,1.069714189761744e-24,9.711156439909154e-25,-0.41996806402211606,0.41996806402211606
2502,41604,54.000000000000014,40.000000000000014,16.000000000000007,9.96677568281514e-25,8.97850813431608e-25,-0.45350503477504,0.45350503477504
2503,41656,-42.0,48.000000000000014,16.000000000000007,1.1188868304633066e-24,1.0140344544539873e-24,-0.42733450608856643,0.42733450608856643
2504,41658,-34.0,48.000000000000014,16.000000000000007,1.2619325784457148e-24,1.1307596550436735e-24,-0.4766584770206895,0.4766584770206895
2505,41660,-26.000000000000007,48.000000000000014,16.000000000000007,1.3698053240455844e-24,1.2090713810396192e-24,-0.5420690840341764,0.5420690840341764
2506,41662,-18.0,48.000000000000014,16.000000000000007,1.3768151076719913e-24,1.207833569885127e-24,-0.5686852683067821,0.5686852683067821
2507,41664,-10.0,48.000000000000014,16.000000000000007,1.3188947798321367e-24,1.1547640358116372e-24,-0.5771689965841228,0.5771689965841228
2508,41666,-2.0,48.000000000000014,16.000000000000007,1.2173805139110908e-24,1.1400502422981932e-24,-0.2850235468243877,0.2850235468243877
2509,41668,6.000000000000001,48.000000000000014,16.000000000000007,1.240620839059718e-24,1.1531025927322567e-24,-0.3177112321395708,0.3177112321395708
2510,41670,14.000000000000002,48.000000000000014,16.000000000000007,1.2282252927977278e-24,1.1268323604697187e-24,-0.37418725948764914,0.37418725948764914
2511,41672,22.0,48.000000000000014,16.000000000000007,1.1784058703535907e-24,1.0707770004310542e-24,-0.4159586306180482,0.4159586306180482
2512,41674,30.000000000000004,48.000000000000014,16.000000000000007,1.1006323772998051e-24,9.90901424109815e-25,-0.45611831729101393,0.45611831729101393
2513,41676,38.0,48.000000000000014,16.000000000000007,1.0068880066211703e-24,9.021713756143113e-25,-0.4769212431685709,0.4769212431685709
2514,41678,46.000000000000014,48.000000000000014,16.000000000000007,9.166443670491006e-25,8.256915077503128e-25,-0.4538305606935732,0.4538305606935732
2515,41732,-42.0,56.000000000000014,16.000000000000007,1.1032073959867344e-24,1.0209075232369773e-24,-0.3367076050554213,0.3367076050554213
2516,41734,-34.0,56.000000000000014,16.000000000000007,1.183760961223366e-24,1.0869399453813962e-24,-0.3705846394400144,0.3705846394400144
2517,41736,-26.000000000000007,56.000000000000014,16.000000000000007,1.22308551429194e-24,1.1087788465829468e-24,-0.42611890777810696,0.42611890777810696
2518,41738,-18.0,56.000000000000014,16.000000000000007,1.2000322499763392e-24,1.0746393867468714e-24,-0.47930163638880424,0.47930163638880424
2519,41740,-10.0,56.000000000000014,16.000000000000007,1.128689021795298e-24,9.99908864997428e-25,-0.5261388212801914,0.5261388212801914
2520,41742,-2.0,56.000000000000014,16.000000000000007,1.0709190476661857e-24,1.0348461937445295e-24,-0.14880836486982474,0.14880836486982474
2521,41744,6.000000000000001,56.000000000000014,16.000000000000007,1.1279827892967653e-24,1.0738840060635042e-24,-0.21345099011682783,0.21345099011682783
2522,41746,14.000000000000002,56.000000000000014,16.000000000000007,1.1540755801141348e-24,1.0747663530050462e-24,-0.30920189779789736,0.30920189779789736
2523,41748,22.0,56.000000000000014,16.000000000000007,1.1361185598443198e-24,1.035086626084514e-24,-0.40446957327058664,0.40446957327058664
2524,41750,30.000000000000004,56.000000000000014,16.000000000000007,1.076753905028893e-24,9.640026371577335e-25,-0.48038233504403116,0.48038233504403116
2525,41752,38.0,56.000000000000014,16.000000000000007,9.908263315047575e-25,8.799419523525008e-25,-0.5154351583627136,0.5154351583627136
2526,41754,46.000000000000014,56.000000000000014,16.000000000000007,8.998681450888863e-25,8.021987096579549e-25,-0.4989691918593852,0.4989691918593852
2527,41810,-34.0,64.00000000000003,16.000000000000007,9.729576717166415e-25,9.316449119935805e-25,-0.188435303163591,0.188435303163591
2528,41812,-26.000000000000007,64.00000000000003,16.000000000000007,1.0906299658944474e-24,1.0110884494456271e-24,-0.3288827700006933,0.3288827700006933
2529,41814,-18.0,64.00000000000003,16.000000000000007,1.0446521414415135e-24,9.582586026457787e-25,-0.3748897209780315,0.3748897209780315
2530,41816,-10.0,64.00000000000003,16.000000000000007,9.711244785580376e-25,9.032330140794022e-25,-0.31475098154062436,0.31475098154062436
2531,41818,-2.0,64.00000000000003,16.000000000000007,9.51523678135934e-25,9.287782909109623e-25,-0.10507544201771576,0.10507544201771576
2532,41820,6.000000000000001,64.00000000000003,16.000000000000007,9.916974969869174e-25,9.582762255292352e-25,-0.14888503489207833,0.14888503489207833
2533,41822,14.000000000000002,64.00000000000003,16.000000000000007,1.0242157635823395e-24,9.686713741987659e-25,-0.24214989900069345,0.24214989900069345
2534,41824,22.0,64.00000000000003,16.000000000000007,1.0272074542585554e-24,9.472425934451768e-25,-0.3519694415064762,0.3519694415064762
2535,41826,30.000000000000004,64.00000000000003,16.000000000000007,9.905460533946416e-25,8.959469600612106e-25,-0.4359237172106026,0.4359237172106026
2536,41828,38.0,64.00000000000003,16.000000000000007,9.228599159173286e-25,8.19181535617793e-25,-0.5175562824628912,0.5175562824628912
2537,41890,-18.0,72.00000000000001,16.000000000000007,9.30179880645292e-25,8.93826487263477e-25,-0.17313721483132924,0.17313721483132924
2538,41892,-10.0,72.00000000000001,16.000000000000007,8.699577370622357e-25,8.312624436052251e-25,-0.19759995367376768,0.19759995367376768
2539,41894,-2.0,72.00000000000001,16.000000000000007,8.752834324898174e-25,8.571414836502283e-25,-0.0909619369534183,0.0909619369534183
2540,41896,6.000000000000001,72.00000000000001,16.000000000000007,8.740873900676984e-25,8.56247897186979e-25,-0.08955337034938976,0.08955337034938976
2541,41898,14.000000000000002,72.00000000000001,16.000000000000007,9.206995134643727e-25,8.77258350216049e-25,-0.20990402897177726,0.20990402897177726
2542,41900,22.0,72.00000000000001,16.000000000000007,9.04736291852099e-25,8.48666527189117e-25,-0.2778493837784368,0.2778493837784368
2543,43866,-18.0,-104.0,24.000000000000004,7.494136594592542e-25,7.819462162054372e-25,0.18455277805282005,-0.18455277805282005
2544,43868,-10.0,-104.0,24.000000000000004,8.886585399477003e-25,9.164029950147776e-25,0.13351581109172017,-0.13351581109172017
2545,43870,-2.0,-104.0,24.000000000000004,9.469753823288545e-25,9.710018115610413e-25,0.10881350970178594,-0.10881350970178594
2546,43940,-26.000000000000007,-96.0,24.000000000000004,9.416188755314238e-25,9.830432442083382e-25,0.18697467210913282,-0.18697467210913282
2547,43942,-18.0,-96.0,24.000000000000004,1.0247930725837846e-24,1.0613733403578544e-24,0.15231993800069063,-0.15231993800069063
2548,43944,-10.0,-96.0,24.000000000000004,1.1016328183456047e-24,1.1262503771492895e-24,0.09598084068312523,-0.09598084068312523
2549,43946,-2.0,-96.0,24.000000000000004,1.1605753467618436e-24,1.1771849140867498e-24,0.061713469408740125,-0.061713469408740125
2550,43948,6.000000000000001,-96.0,24.000000000000004,1.1164335048613352e-24,1.1295426814196135e-24,0.05069784558897335,-0.05069784558897335
2551,43950,14.000000000000002,-96.0,24.000000000000004,9.911315499262397e-25,1.008789869737396e-24,0.07669411485364588,-0.07669411485364588
2552,43952,22.0,-96.0,24.000000000000004,9.052892875761446e-25,9.454547909004154e-25,0.18853385556867427,-0.18853385556867427
2553,44012,-42.0,-88.0,24.000000000000004,1.1283116824583312e-24,1.1333400231269155e-24,0.019311410314100413,-0.019311410314100413
2554,44014,-34.0,-88.0,24.000000000000004,1.0617163369061276e-24,1.1049852457599192e-24,0.173479791613616,-0.173479791613616
2555,44016,-26.000000000000007,-88.0,24.000000000000004,1.1434281136801148e-24,1.2028340025806672e-24,0.21996830463301548,-0.21996830463301548
2556,44018,-18.0,-88.0,24.000000000000004,1.2399407979756087e-24,1.2896008544307628e-24,0.17054362305736773,-0.17054362305736773
2557,44020,-10.0,-88.0,24.000000000000004,1.3322526810461037e-24,1.3595629578223796e-24,0.08812720541568497,-0.08812720541568497
2558,44022,-2.0,-88.0,24.000000000000004,1.3992566637913095e-24,1.4108224362187096e-24,0.03574973748807196,-0.03574973748807196
2559,44024,6.000000000000001,-88.0,24.000000000000004,1.3342613026946016e-24,1.338998851849622e-24,0.015393141638353626,-0.015393141638353626
2560,44026,14.000000000000002,-88.0,24.000000000000004,1.1875814890558282e-24,1.201398305479548e-24,0.05023595470243332,-0.05023595470243332
2561,44028,22.0,-88.0,24.000000000000004,1.1159629215976933e-24,1.1613553640009788e-24,0.17315364970104372,-0.17315364970104372
2562,44030,30.000000000000004,-88.0,24.000000000000004,1.1153829696736107e-24,1.1598703317556132e-24,0.16985430645269017,-0.16985430645269017
2563,44032,38.0,-88.0,24.000000000000004,9.181755589412669e-25,9.207099544304216e-25,0.01197110602923433,-0.01197110602923433
2564,44086,-50.000000000000014,-80.0,24.000000000000004,1.1851071442668862e-24,1.152085171697571e-24,-0.12273029293265789,0.12273029293265789
2565,44088,-42.0,-80.0,24.000000000000004,1.4110991400726528e-24,1.4170726226414973e-24,0.01834580494265619,-0.01834580494265619
2566,44090,-34.0,-80.0,24.000000000000004,1.434379587919768e-24,1.48983881285289e-24,0.1647518787305867,-0.1647518787305867
2567,44092,-26.000000000000007,-80.0,24.000000000000004,1.4602976129509759e-24,1.5385414690347282e-24,0.226678311869696,-0.226678311869696
2568,44094,-18.0,-80.0,24.000000000000004,1.5115259080006502e-24,1.5810735127029457e-24,0.19536467599734414,-0.19536467599734414
2569,44096,-10.0,-80.0,24.000000000000004,1.5887794075242539e-24,1.6260795974678765e-24,0.10078198512645936,-0.10078198512645936
2570,44098,-2.0,-80.0,24.000000000000004,1.6482096713598814e-24,1.65590704116252e-24,0.020234946697556114,-0.020234946697556114
2571,44100,6.000000000000001,-80.0,24.000000000000004,1.5803500789635945e-24,1.5751481702871793e-24,-0.014318894206875231,0.014318894206875231
2572,44102,14.000000000000002,-80.0,24.000000000000004,1.4294291258182614e-24,1.4310812868233204e-24,0.005016758438133135,-0.005016758438133135
2573,44104,22.0,-80.0,24.000000000000004,1.3425273321595008e-24,1.3755045428308509e-24,0.10538892908997843,-0.10538892908997843
2574,44106,30.000000000000004,-80.0,24.000000000000004,1.3025852613368252e-24,1.3340971593577062e-24,0.10381299589369478,-0.10381299589369478
2575,44108,38.0,-80.0,24.000000000000004,1.2114184113703074e-24,1.2289858974457524e-24,0.06252729538070363,-0.06252729538070363
2576,44110,46.000000000000014,-80.0,24.000000000000004,1.0991411714120472e-24,1.1043627372508432e-24,0.020582686206171374,-0.020582686206171374
2577,44162,-50.000000000000014,-72.0,24.000000000000004,1.2394275407812254e-24,1.2047083387450626e-24,-0.12339225740055804,0.12339225740055804
2578,44164,-42.0,-72.0,24.000000000000004,1.599624152348896e-24,1.5556376979000898e-24,-0.1210949392332247,0.1210949392332247
2579,44166,-34.0,-72.0,24.000000000000004,1.8418901453382557e-24,1.8598184076999752e-24,0.0420681757242497,-0.0420681757242497
2580,44168,-26.000000000000007,-72.0,24.000000000000004,1.880457751164946e-24,1.9581945051170415e-24,0.17592247123418311,-0.17592247123418311
2581,44170,-18.0,-72.0,24.000000000000004,1.8498424101324728e-24,1.9335287384462864e-24,0.19215899456613558,-0.19215899456613558
2582,44172,-10.0,-72.0,24.000000000000004,1.8584619071323312e-24,1.9056502328015677e-24,0.10889528465481463,-0.10889528465481463
2583,44174,-2.0,-72.0,24.000000000000004,1.890586870740944e-24,1.8952253616247776e-24,0.010642218259101109,-0.010642218259101109
2584,44176,6.000000000000001,-72.0,24.000000000000004,1.830767305165463e-24,1.8144423062669373e-24,-0.03889984442566136,0.03889984442566136
2585,44178,14.000000000000002,-72.0,24.000000000000004,1.6888838277936012e-24,1.666147991287436e-24,-0.058862031842101786,0.058862031842101786
2586,44180,22.0,-72.0,24.000000000000004,1.5643356396405453e-24,1.5607319986205654e-24,-0.010016052672081064,0.010016052672081064
2587,44182,30.000000000000004,-72.0,24.000000000000004,1.4852366970305668e-24,1.4865552011439937e-24,0.0038536958038807704,-0.0038536958038807704
2588,44184,38.0,-72.0,24.000000000000004,1.3835280251570752e-24,1.3775741473797526e-24,-0.018729768844264694,0.018729768844264694
2589,44186,46.000000000000014,-72.0,24.000000000000004,1.2715030869824196e-24,1.2543359538705389e-24,-0.0590354798069546,0.0590354798069546
2590,44188,54.000000000000014,-72.0,24.000000000000004,1.1741129761448677e-24,1.1459599622972206e-24,-0.10540443387242081,0.10540443387242081
2591,44236,-58.00000000000001,-64.0,24.000000000000004,1.1884768700708396e-24,1.1199160027494393e-24,-0.25805283554365055,0.25805283554365055
2592,44238,-50.000000000000014,-64.0,24.000000000000004,1.423148254894183e-24,1.35093715256882e-24,-0.22614999065069033,0.22614999065069033
2593,44240,-42.0,-64.0,24.000000000000004,1.7850949506300968e-24,1.697384515966219e-24,-0.21881085435400288,0.21881085435400288
2594,44242,-34.0,-64.0,24.000000000000004,2.1121578442634024e-24,2.0628939698344645e-24,-0.10249464103387153,0.10249464103387153
2595,44244,-26.000000000000007,-64.0,24.000000000000004,2.225505926007502e-24,2.2592980293023017e-24,0.06544768457170964,-0.06544768457170964
2596,44246,-18.0,-64.0,24.000000000000004,2.1651081721754055e-24,2.236635106070161e-24,0.1411553801218837,-0.1411553801218837
2597,44248,-10.0,-64.0,24.000000000000004,2.120311409005237e-24,2.15399919090301e-24,0.06845885617882183,-0.06845885617882183
2598,44250,-2.0,-64.0,24.000000000000004,2.1057705637510464e-24,2.1039602106681018e-24,-0.0037352811607965926,0.0037352811607965926
2599,44252,6.000000000000001,-64.0,24.000000000000004,2.048634883518783e-24,2.0204208349292654e-24,-0.060227250923433354,0.060227250923433354
2600,44254,14.000000000000002,-64.0,24.000000000000004,1.924116216817176e-24,1.8726747914857855e-24,-0.11768935537826736,0.11768935537826736
2601,44256,22.0,-64.0,24.000000000000004,1.764852398371792e-24,1.7069630849229663e-24,-0.14484260377899866,0.14484260377899866
2602,44258,30.000000000000004,-64.0,24.000000000000004,1.6496793453253765e-24,1.604537519336197e-24,-0.12049660111244156,0.12049660111244156
2603,44260,38.0,-64.0,24.000000000000004,1.5361496783545892e-24,1.4935575287983858e-24,-0.12211578858372349,0.12211578858372349
2604,44262,46.000000000000014,-64.0,24.000000000000004,1.4102981266242025e-24,1.3605166509482663e-24,-0.15607067665288366,0.15607067665288366
2605,44264,54.000000000000014,-64.0,24.000000000000004,1.2778248108894173e-24,1.2202019683220246e-24,-0.20039595135697164,0.20039595135697164
2606,44312,-58.00000000000001,-56.0,24.000000000000004,1.4476712044259973e-24,1.4044921321186718e-24,-0.13150625298349924,0.13150625298349924
2607,44314,-50.000000000000014,-56.0,24.000000000000004,1.730632617150582e-24,1.6534366565170803e-24,-0.1981732292201498,0.1981732292201498
2608,44316,-42.0,-56.0,24.000000000000004,2.050316920974141e-24,1.9415379973180468e-24,-0.23675101455505776,0.23675101455505776
2609,44318,-34.0,-56.0,24.000000000000004,2.335124310110158e-24,2.2331961006486667e-24,-0.19383144277275663,0.19383144277275663
2610,44320,-26.000000000000007,-56.0,24.000000000000004,2.4555487078437584e-24,2.407489510119079e-24,-0.08584149645428049,0.08584149645428049
2611,44322,-18.0,-56.0,24.000000000000004,2.4034706950577613e-24,2.4064330861382756e-24,0.005349588352305426,-0.005349588352305426
2612,44324,-10.0,-56.0,24.000000000000004,2.318649469934213e-24,2.3215773165825548e-24,0.00548054166521453,-0.00548054166521453
2613,44326,-2.0,-56.0,24.000000000000004,2.2511720037738882e-24,2.2462029226445695e-24,-0.009596911211801376,0.009596911211801376
2614,44328,6.000000000000001,-56.0,24.000000000000004,2.199492032734374e-24,2.1614151071308396e-24,-0.07584210534175394,0.07584210534175394
2615,44330,14.000000000000002,-56.0,24.000000000000004,2.1070161161547134e-24,2.0241365423540554e-24,-0.17428052058047924,0.17428052058047924
2616,44332,22.0,-56.0,24.000000000000004,1.9417589643326826e-24,1.8374435203058626e-24,-0.23981320263277206,0.23981320263277206
2617,44334,30.000000000000004,-56.0,24.000000000000004,1.7799384654902374e-24,1.670769893471836e-24,-0.2748834764037216,0.2748834764037216
2618,44336,38.0,-56.0,24.000000000000004,1.6370686522112644e-24,1.5407804172018996e-24,-0.2632614231427988,0.2632614231427988
2619,44338,46.000000000000014,-56.0,24.000000000000004,1.4889050998420201e-24,1.3969380935853901e-24,-0.2768985704013296,0.2768985704013296
