method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
LCMV,0,-10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8260793702507394,0.6828370680569203,1.9634821133694729,61.76692809590617,57.23508290031325,20.58921687181745,13.274728663046751,0.014705882352941176,0.0,1817.8382352941176,61.76692809590617,57.23508290031325,20.58921687181745,13.274728663046751,0.014705882352941176,nan,nan
LCMV,0,-10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8018386334736964,0.6637408247608335,1.9579411309885,43.10895290151746,49.49412476984933,21.24349911435503,14.180527463652806,0.0,nan,1982.0882352941176,43.10895290151746,49.49412476984933,21.24349911435503,14.180527463652806,0.0,nan,nan
LCMV,0,-10,surface_only,case_weighted_within_scenario,68,1,0.5961637692136668,0.6682167554861413,1.9667550257001887,61.54974654401244,56.26555095872198,nan,nan,0.0,nan,1800.8235294117646,61.54974654401244,56.26555095872198,nan,nan,nan,1.0,nan
LCMV,0,-5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,1.8823178440483292,nan,nan,12.956279869449821,0.0,0.9333333333333333,0.0,1793.0,nan,nan,12.956279869449821,0.0,0.9333333333333333,nan,nan
LCMV,0,-5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8206308862788015,0.679840213656748,1.96366083905219,61.092049055454574,51.75963748932946,20.150063063886076,11.779983508080342,0.11764705882352941,1.767766942257721,1768.3235294117646,61.092049055454574,51.75963748932946,20.150063063886076,11.779983508080342,0.10294117647058823,nan,nan
LCMV,0,-5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.8000825359633135,0.6650277705318064,1.9571917140046244,42.64266911136572,46.588546698089374,20.915090914527923,14.516185406101277,0.14705882352941177,2.000000109709698,1951.5588235294117,42.64266911136572,46.588546698089374,20.915090914527923,14.516185406101277,0.14705882352941177,nan,nan
LCMV,0,-5,surface_only,case_weighted_within_scenario,68,1,0.5907214032104188,0.6653461252731165,1.9696968542297209,60.25862503805532,51.97711472737551,nan,nan,0.0,nan,1701.7794117647059,60.25862503805532,51.97711472737551,nan,nan,nan,1.0,nan
LCMV,0,0,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,1.8411907372652758,nan,nan,8.382239168215062,0.0,1.0,0.0,1446.1333333333334,nan,nan,8.382239168215062,0.0,1.0,nan,nan
LCMV,0,0,deep_plus_surface,case_weighted_within_scenario,68,1,0.8168136998319755,0.6862018979723922,1.9628733197808206,59.58731546826548,51.649200277875714,19.28983639376634,9.868395338557772,0.2647058823529412,1.3412297626089502,1602.5882352941176,59.58731546826548,51.649200277875714,19.28983639376634,9.868395338557772,0.25,nan,nan
LCMV,0,0,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7971061833456642,0.6684287041088102,1.955792679226854,41.73885001705391,39.10080211380436,19.960197563524343,12.80660904330784,0.21689012980269726,0.0,1763.6176470588234,41.73885001705391,39.10080211380436,19.960197563524343,12.80660904330784,0.23529411764705882,nan,nan
LCMV,0,0,surface_only,case_weighted_within_scenario,68,1,0.5885839124208685,0.6672053215364052,1.9737474908699586,58.91784633887946,50.30309435807904,nan,nan,0.0,nan,1570.0441176470588,58.91784633887946,50.30309435807904,nan,nan,nan,1.0,nan
LCMV,0,5,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,1.774975207451689,nan,nan,3.0557608213934833,0.0,1.0,0.0,1053.0,nan,nan,3.0557608213934833,0.0,1.0,nan,nan
LCMV,0,5,deep_plus_surface,case_weighted_within_scenario,68,1,0.8145440710262171,0.6889630385361999,1.9597033989214012,58.07020606389146,50.68066094832788,17.612916874622794,7.23000714681611,0.6847922178169618,0.21276596146594334,1319.8823529411766,58.07020606389146,50.68066094832788,17.612916874622794,7.23000714681611,0.6911764705882353,nan,nan
LCMV,0,5,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7958265597173243,0.6720623813034442,1.9536142035420396,41.16987240364241,41.17344969482823,18.72201788583592,10.133920374094593,0.44369615160828924,0.0,1424.4705882352941,41.16987240364241,41.17344969482823,18.72201788583592,10.133920374094593,0.5294117647058824,nan,nan
LCMV,0,5,surface_only,case_weighted_within_scenario,68,1,0.5823010913275889,0.6704616265324677,1.978930717400429,57.4508014445243,46.515210701121205,nan,nan,0.0,nan,1311.235294117647,57.4508014445243,46.515210701121205,nan,nan,nan,1.0,nan
LCMV,0,10,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,1.6439069717969346,nan,nan,0.4452159561181451,0.0,1.0,0.0,766.8666666666667,nan,nan,0.4452159561181451,0.0,1.0,nan,nan
LCMV,0,10,deep_plus_surface,case_weighted_within_scenario,68,1,0.8173256259592181,0.6903287683983281,1.9501620203955998,56.61293531367051,53.239320428789505,14.907816970348263,3.7047094177587034,0.9163002249326828,1.0973698104160008,943.5441176470588,56.61293531367051,53.239320428789505,14.907816970348263,3.7047094177587034,0.9264705882352942,nan,nan
LCMV,0,10,deep_plus_two_surface,case_weighted_within_scenario,34,1,0.7985481990850263,0.6764398325575184,1.9460452168676718,40.65472744496225,42.2978269419056,16.144212671078463,5.690877884375256,0.7904145478753852,1.066941733936369,1024.5882352941176,40.65472744496225,42.2978269419056,16.144212671078463,5.690877884375256,0.9117647058823529,nan,nan
LCMV,0,10,surface_only,case_weighted_within_scenario,68,1,0.5824208561983266,0.6765340148438471,1.9833946629994117,56.487969669698444,50.54558821772511,nan,nan,0.09983074098113691,nan,961.5,56.487969669698444,50.54558821772511,nan,nan,nan,0.7205882352941176,nan
LCMV,0,15,deep_only,case_weighted_within_scenario,15,1,1.0,1.0,1.4102884796094837,nan,nan,0.0,0.0,1.0,0.0,604.4,nan,nan,0.0,0.0,1.0,nan,nan
